"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@LaurenJauregui Write on me, give me some weed I'll fly",FALSE,1,"LaurenJauregui",2017-04-26 20:04:23,FALSE,"857317692054806528","857324499842338818","363972381","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djhcookies",0,FALSE,FALSE,NA,NA
"""Filings from one lawsuit now suggest the company tried to influence studies about the product's dangers."" https://t.co/kKx9y5gncZ",FALSE,0,NA,2017-04-26 20:04:17,FALSE,NA,"857324473665630208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","public_cointel",0,FALSE,FALSE,NA,NA
"You smoke all your weed and get nothing done
Aint going nowhere
And think that its fun",FALSE,0,NA,2017-04-26 20:04:11,FALSE,NA,"857324448222855168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LysergiDieth",0,FALSE,FALSE,NA,NA
"@sendcats weed too. E, opiates, xans.. they do everything lol country concerts will change your life",FALSE,1,"sendcats",2017-04-26 20:04:08,FALSE,"857323895136935936","857324437099528192","31179339","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Krysonce",0,FALSE,FALSE,NA,NA
"@LaurenJauregui Honestly the friend who helped me weed out the negativity moved to london so can u give me some of yours pls and thank u",FALSE,0,"LaurenJauregui",2017-04-26 20:04:07,FALSE,"857317692054806528","857324431387107328","363972381","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cuntizzle",0,FALSE,FALSE,NA,NA
"@LaurenJauregui Did i just read WEED lmao",FALSE,0,"LaurenJauregui",2017-04-26 20:03:51,FALSE,"857317692054806528","857324365821693953","363972381","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dinahandseen",0,FALSE,FALSE,NA,NA
"Report: Prison Raid Ordered After Aaron Hernandez’s Body Tests Positive For Synthetic Marijuana https://t.co/l0k8Eo7Ghf",FALSE,0,NA,2017-04-26 20:03:50,FALSE,NA,"857324361736376320",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","xoobug",0,FALSE,FALSE,NA,NA
"About to blow my face off on lunch break lol I'm happy as hell like I never smoked weed before<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-04-26 20:03:40,FALSE,NA,"857324317071347712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrissyCrysi_",0,FALSE,FALSE,NA,NA
"@KillerMike I am pro weed but they have a fair point. Opiums a natural plant &amp; it can kill. Just bcuz its natural d… https://t.co/MxT0oFqL3L",FALSE,0,"KillerMike",2017-04-26 20:03:32,TRUE,"857298255364968454","857324285433708545","21265120","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FioritoPatrick",0,FALSE,FALSE,NA,NA
"I literally just got asked if weed helps with allergies...someone please explain to me this correlation",FALSE,0,NA,2017-04-26 20:03:29,FALSE,NA,"857324270548070400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yg_simone",0,FALSE,FALSE,NA,NA
"A brownie would be tasty rn. not a weed brownie, but a regular one.",FALSE,0,NA,2017-04-26 20:03:22,FALSE,NA,"857324243163336704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DntSmokeREGGIE",0,FALSE,FALSE,NA,NA
