"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Roundup and Weed-Be-Gone are not the same thing. #polkadottedlawn",FALSE,0,NA,2017-05-01 19:44:19,FALSE,NA,"859131388884381697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Susan_Tuttle5",0,FALSE,FALSE,NA,NA
"I miss team weed :(",FALSE,0,NA,2017-05-01 19:44:17,FALSE,NA,"859131379883233280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joshopatamus",0,FALSE,FALSE,NA,NA
"@cthagod reading ""Put the weed in the bag"" got me reevaluating what's important to me and what I gotta do to get where I want to be #respect",FALSE,0,"cthagod",2017-05-01 19:43:54,FALSE,NA,"859131282642665479","17878322","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Land_Fillllllll",0,FALSE,FALSE,NA,NA
"Tell me who you loyal to. Is it money? Is it fame? Is it weed? Is it drink? <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",FALSE,0,NA,2017-05-01 19:43:42,FALSE,NA,"859131233036451841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaenaJampos",0,FALSE,FALSE,NA,NA
"in a better universe Baked Alaska is a Netflix documentary about the weed scene in Anchorage",FALSE,3,NA,2017-05-01 19:43:25,FALSE,NA,"859131161993502720",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Phylan",0,FALSE,FALSE,NA,NA
"My mam needs to piss off askin me if I've been smokin weed",FALSE,0,NA,2017-05-01 19:43:13,FALSE,NA,"859131113427673093",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ewan_777",0,FALSE,FALSE,NA,NA
"@LDillardPerry free weed or not my boi?",FALSE,0,"LDillardPerry",2017-05-01 19:43:01,FALSE,"859130856228569088","859131062248587265","294334877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssaaperryyy",0,FALSE,FALSE,NA,NA
"All kinds of #plant17 info on today's #RealAgRadio: Xtend beans, precision ag adoption, planter setup, split N on wheat, early weed control.",FALSE,1,NA,2017-05-01 19:43:01,FALSE,NA,"859131060319289344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealAg_Kelvin",0,FALSE,FALSE,NA,NA
"Music checks and shipped cali weed",FALSE,0,NA,2017-05-01 19:43:00,FALSE,NA,"859131057312079872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JCpitta_",0,FALSE,FALSE,NA,NA
"The weed farm game by wiz khalifa is low-key addicting",FALSE,0,NA,2017-05-01 19:42:50,FALSE,NA,"859131015897518080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MalcolmGNAR",0,FALSE,FALSE,NA,NA
"Bc I wasn't gon' do shit except inut, shower in his hot water, and steal a banana off his kitchen counter before hitting his weed &amp; leaving.",FALSE,1,"rudapu92",2017-05-01 19:42:48,FALSE,"859130312479166465","859131004677758981","29857894","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rudapu92",0,FALSE,FALSE,NA,NA
"I just want some weed <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-05-01 19:42:47,FALSE,NA,"859131003746619392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50shadessssss",0,FALSE,FALSE,NA,NA
"@LonnieDukes My expensive hair products consist of water, olive oil, and coconut oil. $10 lasts me 3 months and my… https://t.co/M7bmg8mF0H",FALSE,0,"LonnieDukes",2017-05-01 19:42:44,TRUE,"859130659700441088","859130991402733568","17287323","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Naturally_Kelz",0,FALSE,FALSE,NA,NA
