"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@RVAwonk He praised Duterte?  OK, now we know that he would have praised Pol Pot and the Khmer Rouge for a buck or two.",FALSE,0,"Mphaino",2017-04-30 07:20:39,FALSE,"858579538149756929","858581850637320192","49243841","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mphaino",0,FALSE,FALSE,NA,NA
"@Bowlcutdoctor @GridironDragon @BCNutty @r8ter @ForestvilleBill Hey pot, meet kettle. 
I take care of biz just fine… https://t.co/et3iEfhqyg",FALSE,0,"Bowlcutdoctor",2017-04-30 07:20:37,TRUE,"858574680290058240","858581841355300864","855568523325612032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LVBizMan",0,FALSE,FALSE,NA,NA
"https://t.co/UNo6ru6R4K State rep: Recreational pot 'a real opportunity for Maine' Seacoastonline… https://t.co/zSDnVWHN91",FALSE,0,NA,2017-04-30 07:20:28,FALSE,NA,"858581804177137664",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Maine_Guide2",0,FALSE,FALSE,NA,NA
"want hot pot and hoping my mood lifts soon :V",FALSE,0,NA,2017-04-30 07:19:05,FALSE,NA,"858581454221127680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ghasterblaster",0,FALSE,FALSE,NA,NA
"if you too dumb to keep your animals from eating your pot brownies STOP buying edibles. weed is dangerous for dogs and chocolate is toxic.",FALSE,0,NA,2017-04-30 07:18:30,FALSE,NA,"858581311207821312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunlightfairy",0,FALSE,FALSE,NA,NA
"...as there will be a bumper prize pot, with a guaranteed £1,000 up for grabs.",FALSE,1,"SUFCOfficial",2017-04-30 07:18:25,FALSE,"858581217544998916","858581290081243137","102040024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SUFCOfficial",1,FALSE,FALSE,NA,NA
"@Poppyblew Really looked after mine last year nothing. Bought 1 in a pot cheap end of year. Just left it shots coming up.",FALSE,0,"Poppyblew",2017-04-30 07:18:16,FALSE,"858385836274053120","858581248851275776","1372451654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","999gillkking999",0,FALSE,FALSE,NA,NA
"@Wolvert5 But the pot? Probably wishful thinking. Hahaha.",FALSE,0,"Cyborg_Writer",2017-04-30 07:17:49,FALSE,"858580958194393088","858581137471541248","36397306","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cyborg_Writer",0,FALSE,FALSE,NA,NA
"@Stormy_NSFW Likewise <U+2764>",FALSE,1,"Stormy_NSFW",2017-04-30 07:16:42,FALSE,"858580361760063489","858580854746095616","788487926967508992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pot_Kitten",0,FALSE,FALSE,NA,NA
"@dateswhitecoats I'm trying to cut back to half a pot tonight...I have a feeling it will be back to a full pot tomorrow",FALSE,1,"dateswhitecoats",2017-04-30 07:16:35,FALSE,"858580058897870848","858580828678307840","2407041486","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grumpynurse74",0,FALSE,FALSE,NA,NA
"Just had a debate about natural hairstyles in business. Smh why is this even a conversation in the ""Melting Pot""?",FALSE,0,NA,2017-04-30 07:16:30,FALSE,NA,"858580806389903360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D_SoScrumptious",0,FALSE,FALSE,NA,NA
"@JabsMkhabela @nandicakes I beg to differ good people, getting married is not the pot of gold at the end of a rainbow",FALSE,0,"JabsMkhabela",2017-04-30 07:16:29,FALSE,"858576241401769985","858580800928751616","3377513387","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sam_Hart33",0,FALSE,FALSE,NA,NA
"IF JIYONG POSTS A PICTURE OF HOT STONE POT BIBIMBAP ISTG IM GONNA FLIP",FALSE,1,NA,2017-04-30 07:15:05,FALSE,NA,"858580448808587264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JIYOMG",0,FALSE,FALSE,NA,NA
"Straight out the pot, they weigh 70 wet",FALSE,0,NA,2017-04-30 07:15:00,FALSE,NA,"858580430035054594",NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","Sleazy_WaltP",0,FALSE,FALSE,NA,NA
"Of course, the Sleazy Liar @realDonaldTrump invites Rodrigo Duterte to the White House. Two peas in a pot… #nevermypresident",FALSE,0,NA,2017-04-30 07:15:00,FALSE,NA,"858580427489071105",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GuidoHenkel",0,FALSE,FALSE,NA,NA
"@lailayuile The Lieberals have fake twitter accounts, too. The pot. The kettle. Black.",FALSE,0,"lailayuile",2017-04-30 07:14:51,FALSE,"858355740548792320","858580389446557697","234422267","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daisyface1",0,FALSE,FALSE,NA,NA
"@Pot_Kitten omg hahah XD well hi nice to meet you",FALSE,1,"Pot_Kitten",2017-04-30 07:14:44,FALSE,"858576427985317888","858580361760063489","3475980619","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stormy_NSFW",0,FALSE,FALSE,NA,NA
"“Always start out with a larger pot than what you think you need.” 
<U+2015> Julia Child",FALSE,0,NA,2017-04-30 07:14:32,FALSE,NA,"858580309268283392",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Cooking_Quotes",0,FALSE,FALSE,NA,NA
"There are teenagers smoking pot in this parking lot I'm gonna throw an ax at them I bet you they get so paranoid",FALSE,0,NA,2017-04-30 07:14:27,FALSE,NA,"858580291694108672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","pig8AscXo4fw2cg",0,FALSE,FALSE,NA,NA
"@Kris_Bareki Ke e bone 3 leg pot for Oxtail Sundays <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",FALSE,0,"Kris_Bareki",2017-04-30 07:14:25,FALSE,"858580006846570496","858580281598627840","38377128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZolaTL",0,FALSE,FALSE,NA,NA
"This medical marijuana story from @sfchronicle is fascinating and heartbreaking. https://t.co/FbQouaavi2",FALSE,0,NA,2017-04-30 07:14:06,FALSE,NA,"858580200904425472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kiehart",0,FALSE,FALSE,NA,NA
"@pot_dealer Rumbelle is not a good example of true love, if she thinks it actually is well I'm sorry but she is wrong",FALSE,0,"pot_dealer",2017-04-30 07:13:45,FALSE,"858463988627021824","858580114199777281","712368768","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chyIersbush",0,FALSE,FALSE,NA,NA
"an amateur science fair for adults
20 dollar buy in
winner takes 85 percent of the pot",FALSE,0,NA,2017-04-30 07:12:56,FALSE,NA,"858579908423028736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","That_Surrealist",0,FALSE,FALSE,NA,NA
"@oSwirll @pot_curry You know Ima be doing that curse line every time someone is about to hit me",FALSE,2,"oSwirll",2017-04-30 07:11:56,FALSE,"858556112156610560","858579657372782593","1454894119","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Redheff97",2,FALSE,FALSE,NA,NA
"Pot head: Yo, where's my hook up?Dealer: In the brownies Me: <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> #OverHeardAtAGoingAwayParty",FALSE,0,NA,2017-04-30 07:11:32,FALSE,NA,"858579555648364545",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","PandaKing_7",0,FALSE,FALSE,NA,NA
"Love when you think you swerved over enough over from a pot hole and you just hit it spot on<ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,0,NA,2017-04-30 07:10:38,FALSE,NA,"858579329311178752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kthanksnig",0,FALSE,FALSE,NA,NA
"Y'all lazy pot smoking motherfuckers better get a job because I'm tired of parents thinking people who smoke are useless to our society.",FALSE,0,NA,2017-04-30 07:09:35,FALSE,NA,"858579064889774080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__Urq__",0,FALSE,FALSE,NA,NA
"I could tell yall a few things but I rather not stir the pot<ed><U+00A0><U+00BD><ed><U+00B8><U+0095>",FALSE,0,NA,2017-04-30 07:09:22,FALSE,NA,"858579011471118336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AchanteH",0,FALSE,FALSE,NA,NA
"#NowPlaying Bedtime Melody (Jesus watches over you) [sj3] - Eric Pot And Family",FALSE,0,NA,2017-04-30 07:08:53,FALSE,NA,"858578888615763968",NA,"<a href=""http://radio.aiglebranham.org/index.html"" rel=""nofollow"">Radio Aigle Branham</a>","aiglebranham",0,FALSE,FALSE,NA,NA
"be nice to girls",FALSE,0,NA,2017-04-30 07:08:20,FALSE,NA,"858578748903366656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","polka_pot",0,FALSE,FALSE,NA,NA
"omfg I think the cashier at tasty pot just followed me on Instagram LMAOOOO guess he recognizes me now!!!",FALSE,1,NA,2017-04-30 07:08:04,FALSE,NA,"858578681945399297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justjuliefung",0,FALSE,FALSE,NA,NA
"LRT Susan is such a pot head",FALSE,2,NA,2017-04-30 07:07:21,FALSE,NA,"858578502928478208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McThundergoose",0,FALSE,FALSE,NA,NA
"Unintended Consequence of Legal Pot: Dogs Accidentally Getting High For Days at a Time",FALSE,0,NA,2017-04-30 07:07:09,FALSE,NA,"858578453313888256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Sabrina88921266",0,FALSE,FALSE,NA,NA
"@Samavery87 I'm making an ostrich neck tomato pot <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>",FALSE,1,"Samavery87",2017-04-30 07:06:59,FALSE,"858578158349680640","858578411643600896","3158782660","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissLee007",0,FALSE,FALSE,NA,NA
"@on_Madonna name and if you bring next time buzz again I kick u back to flushing , so the next year one level higher I bring 4 ounce pot and",FALSE,0,"on_Madonna",2017-04-30 07:06:57,FALSE,NA,"858578404647604226","4926309080","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Rn2To",0,FALSE,FALSE,NA,NA
"Enter $50 OshKosh Spring Gift Card Giveaway #FieldsOfFun  https://t.co/dtP6oF6TjT",FALSE,0,NA,2017-04-30 07:06:36,FALSE,NA,"858578316072173573",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cshell202",0,FALSE,FALSE,NA,NA
"@anthonyfjoshua Could u eat a pot noodle with boxing gloves on ???   I doubt it",FALSE,0,"anthonyfjoshua",2017-04-30 07:05:18,FALSE,"858457314533281793","858577988845174784","338299807","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","reidieeee",0,FALSE,FALSE,NA,NA
"@HoneynCiroc were like 2 peas in a pot already <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>",FALSE,1,"HoneynCiroc",2017-04-30 07:05:01,FALSE,NA,"858577917093326848","798925638468063236","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silllyrabit",0,FALSE,FALSE,NA,NA
"Last time i worked for food, food fired me fo smokin pot &amp; takin a nap in da back",FALSE,0,NA,2017-04-30 07:04:42,FALSE,NA,"858577836692471809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sepulvedacowboy",0,FALSE,FALSE,NA,NA
"@Jules_bubble Yes i tried them it's like a pot of orange sugar",FALSE,1,"Jules_bubble",2017-04-30 07:04:24,FALSE,"858577446546939905","858577759886610432","1499052223","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Funnybunny56",0,FALSE,FALSE,NA,NA
"2 stems, shot of chocolate, half pot, 4:10PM start time.",FALSE,0,NA,2017-04-30 07:04:19,FALSE,NA,"858577738579365892",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mybuhay",0,FALSE,FALSE,NA,NA
"@nigdamas No cop asks to be a hero. Making arrests don't make you a hero, especially something for pot or something like that.",FALSE,0,"nigdamas",2017-04-30 07:03:51,FALSE,"858572227859681280","858577623114330112","2760138958","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DreamLaughNLove",0,FALSE,FALSE,NA,NA
"My aunt deadass said she had pot cookies WUT",FALSE,0,NA,2017-04-30 07:01:49,FALSE,NA,"858577109257551873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaitlyntleedom",0,FALSE,FALSE,NA,NA
"@9NewsQueensland @TitanicQueen @AnnastaciaMP Kettle meet pot. One of Australia's worst ever Premiers slagging off o… https://t.co/9ottEHqWFt",FALSE,2,"9NewsQueensland",2017-04-30 07:01:04,TRUE,"858461317446877184","858576921877020674","36255721","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oz566",2,FALSE,FALSE,NA,NA
"@taygogo Stalin was a socialist as was Mao and Pol Pot, and Hitler was a ""national socialist.""",FALSE,0,"taygogo",2017-04-30 07:00:19,FALSE,"858559523904045057","858576731556458496","20295264","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","TheRealGOP",0,FALSE,FALSE,NA,NA
"The average price of #PotCoin (#POT) across all exchanges is 0.00003221R BTC",FALSE,0,NA,2017-04-30 07:00:12,FALSE,NA,"858576704956248064",NA,"<a href=""https://flutter.social"" rel=""nofollow"">Flutter_HQ</a>","PotCoinBot",0,FALSE,FALSE,NA,NA
"My pot is leaving - Se me va la olla https://t.co/Ds578xXjS6
 #fromlosttotheriver",FALSE,0,NA,2017-04-30 07:00:11,FALSE,NA,"858576700543823872",NA,"<a href=""http://www.leavingworkbehind.com"" rel=""nofollow"">Evergreen Post Tweeter</a>","fromlost",0,FALSE,FALSE,NA,NA
"@PsychicPhony ~ imagined the flavours would all be just right. And so, she lifted the tray and walked through, sett… https://t.co/loZnuVtItb",FALSE,0,"CherryPopRider",2017-04-30 06:59:44,TRUE,"858576477918564352","858576588459442176","3153372797","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CherryPopRider",0,FALSE,FALSE,NA,NA
