"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Wiz Khalifa's weed Farmer",FALSE,0,NA,2017-04-28 22:49:00,FALSE,NA,"858090699924922368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Matheo_Vlf",0,FALSE,FALSE,NA,NA
"Smoke you some weed and stay in yo lane, Less worries less problems",FALSE,0,NA,2017-04-28 22:48:58,FALSE,NA,"858090694694625280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilJynnn",0,FALSE,FALSE,NA,NA
"I'm gonna work today but I need weed should I just tell my plug to pull up to the drive thru at work <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,0,NA,2017-04-28 22:48:57,FALSE,NA,"858090690177187840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sadalieee",0,FALSE,FALSE,NA,NA
"@john_neptune Nick Huntley - Lad in the club in Spaced ""got any weed? Give me some!!""",FALSE,0,"john_neptune",2017-04-28 22:48:57,FALSE,"858090439488016384","858090688466079744","19547652","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Junkyard_Fool",0,FALSE,FALSE,NA,NA
"""Science is about smoking weed and looking up at the stars."" - Neil DeGrasse Tyson",FALSE,0,NA,2017-04-28 22:48:41,FALSE,NA,"858090622259003392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kidrights",0,FALSE,FALSE,NA,NA
"The only person I wanna be with just left me for weed..",FALSE,0,NA,2017-04-28 22:48:37,FALSE,NA,"858090603661230080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicki_2002_m",0,FALSE,FALSE,NA,NA
"@NotMarkCameron Maybe it helps @TMLTalk_Leafs weed out the pretenders from us true blue fans in the process. <ed><U+00A0><U+00BD><ed><U+00B9><U+0082>",FALSE,1,"NotMarkCameron",2017-04-28 22:48:29,FALSE,"858090055356776448","858090572791390209","25503085","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigs35",0,FALSE,FALSE,NA,NA
"my girlfriend is weed, what do I do",FALSE,1,NA,2017-04-28 22:48:28,FALSE,NA,"858090569096187904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4w2e0e6d9",1,FALSE,FALSE,NA,NA
"@thaleyuhh We would do it for chella but the weed too loud there <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,"thaleyuhh",2017-04-28 22:48:24,FALSE,"858089522264915968","858090551408697344","184827711","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristieLovelis",0,FALSE,FALSE,NA,NA
"NYPD boasts about small-time weed bust, NY says ""apologize and give it back"" / @xosred @jb2275 @dilly117 #Heroes https://t.co/1S8nEqxMNI",FALSE,0,NA,2017-04-28 22:48:24,FALSE,NA,"858090549106008064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ngunn7",0,FALSE,FALSE,NA,NA
"grinders use way more weed than when u break it down on ur own",FALSE,0,NA,2017-04-28 22:48:14,FALSE,NA,"858090510283657218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAMASTACCS",0,FALSE,FALSE,NA,NA
"DPA's @EthanNadelmann is retiring after 20 years leading the movement to reform marijuana laws in dozens of states. https://t.co/ZmpXsv8Crj",FALSE,1,NA,2017-04-28 22:48:00,FALSE,NA,"858090449487228931",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DrugPolicyOrg",1,FALSE,FALSE,NA,NA
"SHOULD HAVE STAYED HOME AND JUST SMOKED WEED INSTEAD",FALSE,0,NA,2017-04-28 22:47:59,FALSE,NA,"858090444395233281",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","spktbrdrgthn",0,FALSE,FALSE,NA,NA
"I'm Finna stop smoking weed slick <ed><U+00A0><U+00BD><ed><U+00B8><U+0097>",FALSE,0,NA,2017-04-28 22:47:57,FALSE,NA,"858090435813793792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_CallMeKaeCee",0,FALSE,FALSE,NA,NA
"I went to work with weed in my pocket <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2640><U+FE0F> so loud and disrespectful lol",FALSE,0,NA,2017-04-28 22:47:46,FALSE,NA,"858090391740051461",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CantBe_Lo",0,FALSE,FALSE,NA,NA
"@DanBoeckner Canadian math rock kings I got kicked out of a Rush concert for smoking weed in the bathroom at my most trailer park boys",FALSE,0,"DanBoeckner",2017-04-28 22:47:35,FALSE,"858065115064786944","858090346231635969","2213190684","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedArmStudio",0,FALSE,FALSE,NA,NA
"@TB_Times weed many benefits. its very strict here never seen anything like it.",FALSE,0,"TB_Times",2017-04-28 22:47:19,FALSE,"858089473279533056","858090280104448000","14304462","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","talx0",0,FALSE,FALSE,NA,NA
"Mom: something smells like skunk
Me: <ed><U+00A0><U+00BD><ed><U+00B8><U+0092> that's not skunk it's weed
Mom: No it's a different smell
Me: No mom it's not
Mom: Oh<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> 
Smh lol",FALSE,0,NA,2017-04-28 22:46:51,FALSE,NA,"858090160566620160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jena_Ech24",0,FALSE,FALSE,NA,NA
"This weed brownie though <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2017-04-28 22:46:49,FALSE,NA,"858090151788122112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AW_ThatsBria",0,FALSE,FALSE,NA,NA
"@raytchull Smoke one weed a day ;0",FALSE,1,"raytchull",2017-04-28 22:46:46,FALSE,"858089835201953796","858090141444960257","375159434","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeT_MoisT",0,FALSE,FALSE,NA,NA
"Dad: ""I don't think North Korea is known for weed. I've never has 'Pyongyang Red.' 
Me: ""Ever found a nuke in your weed?""",FALSE,0,"greendoondoon",2017-04-28 22:46:27,FALSE,"858089370246684674","858090061858045952","20320718","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","greendoondoon",0,FALSE,FALSE,NA,NA
"a dapper black gentleman just told me I looked nice and then handed me a coupon for a weed dispensary. leaving the house is good sometimes",FALSE,1,NA,2017-04-28 22:46:27,FALSE,NA,"858090059680989185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","15dozentimes",0,FALSE,FALSE,NA,NA
"all youll ever be good at is rolling weed and 2k",FALSE,0,NA,2017-04-28 22:46:25,FALSE,NA,"858090049895882752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilimariee",0,FALSE,FALSE,NA,NA
"Still smoking weed, too much shit be on my mind<ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2017-04-28 22:46:21,FALSE,NA,"858090034766938112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nadrii_",0,FALSE,FALSE,NA,NA
"Smoke weed everyday",FALSE,0,NA,2017-04-28 22:46:19,FALSE,NA,"858090026323906562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PorshNineEleven",0,FALSE,FALSE,NA,NA
"So how many people actually have a valid reason for supporting weed bein. Illegal <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-04-28 22:46:19,FALSE,NA,"858090025505873920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_kidvibe",1,FALSE,FALSE,NA,NA
"So what we get drunk, so what we smoke weed",FALSE,0,NA,2017-04-28 22:46:04,FALSE,NA,"858089962402705408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoanLahaye",0,FALSE,FALSE,NA,NA
"I wish matching bottles was a thing like matching weed is. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,0,NA,2017-04-28 22:45:52,FALSE,NA,"858089913715232769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NegraFeminist",0,FALSE,FALSE,NA,NA
"person: weed
me, an intellectual: we would",FALSE,16,NA,2017-04-28 22:45:48,FALSE,NA,"858089896250134528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notmily",6,FALSE,FALSE,NA,NA
"Smoking less cigarettes now I smoke way more weed so",FALSE,2,NA,2017-04-28 22:45:47,FALSE,NA,"858089893603532802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geniusandguts",0,FALSE,FALSE,NA,NA
"Kinda miss smoking weed but ultimately do not.",FALSE,0,NA,2017-04-28 22:45:43,FALSE,NA,"858089874309697536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlazeLeibo",0,FALSE,FALSE,NA,NA
".             ?              
           KEEP                 
           CALM                   
            AND 
      FUMA WEED",FALSE,0,NA,2017-04-28 22:45:41,FALSE,NA,"858089867108118528",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Nicolas_L3Baez",0,FALSE,FALSE,NA,NA
"@MichelleDBeadle Ignorance about weed is huge! Goodell is part of the monster that controls us all and hides truth… https://t.co/8mIO8Ap5gG",FALSE,0,"MichelleDBeadle",2017-04-28 22:45:40,TRUE,"857979222475718656","858089864541212673","52529345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tallterryneal",0,FALSE,FALSE,NA,NA
"I am going to punch the next person who smells like weed.",FALSE,0,NA,2017-04-28 22:45:28,FALSE,NA,"858089813886382080",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ThatLovableBot",0,FALSE,FALSE,NA,NA
"I can smell weed from a mile away like a k9 shit is crazy I be like damn they smoking that loud *looks around",FALSE,0,NA,2017-04-28 22:45:15,FALSE,NA,"858089760082075649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lovelykrissy",0,FALSE,FALSE,NA,NA
"*smokes weed once*",FALSE,0,NA,2017-04-28 22:45:14,FALSE,NA,"858089754394603520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pedromuriel",0,FALSE,FALSE,NA,NA
"""that weed was good af, didnt know how to act.""",FALSE,0,NA,2017-04-28 22:45:03,FALSE,NA,"858089706675982336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ShaniaM15",0,FALSE,FALSE,NA,NA
"@JoeBudden Hennessey, vodka, cigarettes, weed, shit, im on everything",FALSE,0,"JoeBudden",2017-04-28 22:44:53,FALSE,"858080124616486912","858089667413127168","18676369","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EpicYoloKonySwg",0,FALSE,FALSE,NA,NA
"Wake up in the morning think about money kick ya feet up, watch u a comedy take a shit then roll some weed up",FALSE,0,NA,2017-04-28 22:44:49,FALSE,NA,"858089646902956032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicoo_theGenius",0,FALSE,FALSE,NA,NA
"Weed that I'm puffin ain't regulaaa",FALSE,0,NA,2017-04-28 22:44:47,FALSE,NA,"858089641815232512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErikathisNthat",1,FALSE,FALSE,NA,NA
"A good weed plug will always hit you before he goes out of town to see if you gonna be ite. Just want some damn customer service?",FALSE,0,NA,2017-04-28 22:44:37,FALSE,NA,"858089599628746752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatkidjsmith_",0,FALSE,FALSE,NA,NA
"@davidschneider But its Srong and Stable tumble weed, not like that chaotic Corbyn tumble weed.",FALSE,0,"davidschneider",2017-04-28 22:44:25,FALSE,"858083954490036224","858089549628616704","20098015","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Donut64",0,FALSE,FALSE,NA,NA
"so what we get drunk
so what we smoke weed",FALSE,0,NA,2017-04-28 22:44:24,FALSE,NA,"858089542171144194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poeticscods",0,FALSE,FALSE,NA,NA
"@BaceVentura_ ""taste maker,"" more like ""i have no real desire to make the music i claim to love im just in it for the free alcohol and weed""",FALSE,0,"BaceVentura_",2017-04-28 22:44:21,FALSE,"858081954142584832","858089533119877125","3061692320","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChaseYaws",0,FALSE,FALSE,NA,NA
"Literally might make this a thing just go around town giving homeless people food, blankets, weed etc",FALSE,0,NA,2017-04-28 22:44:05,FALSE,NA,"858089465692205056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","webb5star_",0,FALSE,FALSE,NA,NA
"@JeffreeStar I miss when you smoke weed in your videos",FALSE,0,"JeffreeStar",2017-04-28 22:44:00,FALSE,NA,"858089442531307526","18236230","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Queensheba19_x",0,FALSE,FALSE,NA,NA
"@SoDamnTrue @tw3rkingaddict this happened to us",FALSE,0,"SoDamnTrue",2017-04-28 22:43:59,FALSE,"858086028552404996","858089437820895232","219049532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vile_weed",0,FALSE,FALSE,NA,NA
"my chapstick has weed in it lololol",FALSE,1,NA,2017-04-28 22:43:55,FALSE,NA,"858089420691472384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adorefleetwood",0,FALSE,FALSE,NA,NA
"like the key, open the door i twist the weed i bought because i don't know how to cope with shit",FALSE,1,NA,2017-04-28 22:43:52,FALSE,NA,"858089409631186945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carlcjsmith",0,FALSE,FALSE,NA,NA
"Well now i know weed helps with migraines",FALSE,2,NA,2017-04-28 22:43:51,FALSE,NA,"858089403582996485",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freyasnut",0,FALSE,FALSE,NA,NA
