"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@sampottorff hey sam pot roast",FALSE,0,"sampottorff",2017-04-18 06:07:42,FALSE,"854016837016616960","854214836422664192","308759071","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loganom15",0,FALSE,FALSE,NA,NA
"I love those 1-pot meals going round cause it's like, yeeeeeeeeeeeeees don't need 4,000 pots and pans to try and deal with l8r",FALSE,0,NA,2017-04-18 06:07:22,FALSE,NA,"854214755187163136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CynthiaLupo",0,FALSE,FALSE,NA,NA
"@davegrapes After reading the article I think she's wants to be able to setup a biz bit won't be allowed due to cri… https://t.co/rtXCHgULA6",FALSE,0,"davegrapes",2017-04-18 06:07:11,TRUE,"854162595095261184","854214706583580672","22954643","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steaks",0,FALSE,FALSE,NA,NA
"Now playing The Pot by Tool!
https://t.co/4mUkhKtU5O",FALSE,0,NA,2017-04-18 06:06:49,FALSE,NA,"854214616573935617",NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>","ur_radio",0,FALSE,FALSE,NA,NA
"My pot gone start at 5:15",FALSE,0,NA,2017-04-18 06:06:39,FALSE,NA,"854214573414653954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lejae21",0,FALSE,FALSE,NA,NA
"""Dreams Got More Vivit When I Stopped Smoking Pot"" I Relate To This More Than Ever Now..",FALSE,0,NA,2017-04-18 06:05:53,FALSE,NA,"854214378882813956",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DomierDOSH",0,FALSE,FALSE,NA,NA
"niggas never be down, they just be expecting you to have all ya shit together &amp; they don't got a pot to piss in everyday!",FALSE,1,NA,2017-04-18 06:05:10,FALSE,NA,"854214201056915456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_akeeeeylaaaa_",0,FALSE,FALSE,NA,NA
"Always something happening and nothing going on.
There's always something cooking and nothing in the pot.

#JohnLennon",FALSE,0,NA,2017-04-18 06:05:10,FALSE,NA,"854214198611648517",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JLennon_Quotes",1,FALSE,FALSE,NA,NA
"Into my honey pot",FALSE,0,NA,2017-04-18 06:05:03,FALSE,NA,"854214169666744320",NA,"<a href=""http://ranyakumo.xyz"" rel=""nofollow"">mothermotherlyricsbot</a>","MotherMother_",0,FALSE,FALSE,NA,NA
"Was I meant to stir the pot and the to the bottom of things.. or purely be a spectator and look out for myself.",FALSE,0,NA,2017-04-18 06:04:36,FALSE,NA,"854214058643308544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zee_toe",0,FALSE,FALSE,NA,NA
"@AyBee_Ell Im aight on good day huh u right my G what was i thinking. Lets smoke pot tomorrow",FALSE,0,"AyBee_Ell",2017-04-18 06:04:30,FALSE,"854213639783366656","854214033905336320","113504259","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LouieBatts",0,FALSE,FALSE,NA,NA
"""How do you even acquire pot????"" @DanielleHansel",FALSE,0,NA,2017-04-18 06:04:29,FALSE,NA,"854214029824458752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caticooney_",0,FALSE,FALSE,NA,NA
"@sardesairajdeep What a deluded SoB this one is...he doesnt have a pot to piss in and he wants to take up issues...YOU ARE IRRELEVANT",FALSE,0,"sardesairajdeep",2017-04-18 06:04:21,FALSE,"854197630129233920","854213995514875909","56304605","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TWave63",0,FALSE,FALSE,NA,NA
"fridge nearby so they dont have to get up to go to the kitchen in the middle of a game. they don't even own more than one cooking pot.",FALSE,1,"hansanq",2017-04-18 06:04:01,FALSE,"854213598561710080","854213910240534528","224615804","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hansanq",0,FALSE,FALSE,NA,NA
"So my ass had to finish my pot brownie since it's not vegan <ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-04-18 06:03:44,FALSE,NA,"854213840027828224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleyaallstar",0,FALSE,FALSE,NA,NA
"@WestcoastDevil Just making another pot, getting ready for the day <U+2661><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,"WestcoastDevil",2017-04-18 06:03:28,FALSE,"854088313719967745","854213770654175232","281249516","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JustAGlassChild",0,FALSE,FALSE,NA,NA
"GET OUT!!!!!!!",FALSE,0,NA,2017-04-18 06:03:24,FALSE,NA,"854213757257474048",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","pot_ps",0,FALSE,FALSE,NA,NA
"Like I burnt the roux &amp; didn't have the good sense to stop cooking, wash the pot out &amp; start over. No, ma'am. I am DAMN tired.",FALSE,0,NA,2017-04-18 06:03:23,FALSE,NA,"854213749611282432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeeZett",0,FALSE,FALSE,NA,NA
"@adfoozsixx All you need is a pot and a candy thermometer",FALSE,0,"adfoozsixx",2017-04-18 06:03:17,FALSE,"854213489589661696","854213727268335618","2794242205","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GingyNorth",0,FALSE,FALSE,NA,NA
"I love tall girls come here and get this pot on the top shelf for me bae <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2017-04-18 06:03:15,FALSE,NA,"854213715801067521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jo_youfunny",0,FALSE,FALSE,NA,NA
"Fake friends surface faster than bubbles in a boiling pot when you got something they need. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,NA,2017-04-18 06:02:47,FALSE,NA,"854213598494822400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BambiCane",0,FALSE,FALSE,NA,NA
".@schadde1776 Believe me, I don't want nuclear war over a guy who (I hear from Swiss friends) is a pot smoking, video game playing screw up.",FALSE,3,NA,2017-04-18 06:02:27,FALSE,NA,"854213514952667136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realamymholmes",1,FALSE,FALSE,NA,NA
"@RichieFirth Goddam dastardly pests. They ate my pot plants  years ago and now they are back, eating my strawberry plants",FALSE,0,"RichieFirth",2017-04-18 06:02:04,FALSE,"854211993670123520","854213422019424256","110634282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corkerdoobrey",0,FALSE,FALSE,NA,NA
"@LouieBatts thats hella ugly im trynna smoke some pot ya dig",FALSE,0,"LouieBatts",2017-04-18 06:01:52,FALSE,"854213307594559488","854213371285053441","895708502","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AyBee_Ell",0,FALSE,FALSE,NA,NA
"@RsRikdo I'm alting herb so it helps. Deposit all, unf pot, 2nd ingredient, where to click to start making in inventory, &amp; make all.",FALSE,0,"RsRikdo",2017-04-18 06:01:18,FALSE,"854197679143997441","854213227013525505","789499720196509696","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osrs_skilling",0,FALSE,FALSE,NA,NA
"What's with North America? First it was 'Hot Yoga', now it's 'Goat Yoga'. What next? 'Pot Yoga'?!",FALSE,1,NA,2017-04-18 06:00:35,FALSE,NA,"854213047614922753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BhaskarPG",0,FALSE,FALSE,NA,NA
"@nickandhislens @latoya12 Well, at least you have that. 
Put my heart and soul into a pot of roast duck congee yest… https://t.co/nYGRKz2h2x",FALSE,0,"nickandhislens",2017-04-18 06:00:16,TRUE,"854209709301051392","854212965758754817","19931380","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnLeungYYC",0,FALSE,FALSE,NA,NA
"The average price of #PotCoin (#POT) across all exchanges is 0.00004245R BTC",FALSE,0,NA,2017-04-18 06:00:12,FALSE,NA,"854212952022560768",NA,"<a href=""https://flutter.social"" rel=""nofollow"">Flutter_HQ</a>","PotCoinBot",0,FALSE,FALSE,NA,NA
"Oil and gas industry, concerned about workplace safety, pushes for pot ban on dangerous jobsites  #calgaryoil https://t.co/HgEmEdUGII",FALSE,0,NA,2017-04-18 06:00:05,FALSE,NA,"854212921706131456",NA,"<a href=""http://www.tanacious.co.uk"" rel=""nofollow"">On In Calgary</a>","OnInCalgary",0,FALSE,FALSE,NA,NA
"@JoshKuh44 @mkeitner @LookoutLanding Josh. Josh. It was a softball down the heart of the plate:

Pot-ass-he-dumb.",FALSE,2,"JoshKuh44",2017-04-18 05:59:58,FALSE,"854204810232422400","854212890957676545","716668599235059712","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Toblerone_DOTUS",0,FALSE,FALSE,NA,NA
"@brennasparksxxx Might change our maple leaf to a pot leaf after next year seeing as our PM is legalizing weed country wide! Lol #OCanada",FALSE,0,"brennasparksxxx",2017-04-18 05:59:52,FALSE,"854208300333780992","854212866102231041","780621978948345862","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheEnigmaKnows",0,FALSE,FALSE,NA,NA
"@DeathByARose « against her chest. This must be Mrs. Potts. Like the candelabra and clock who she had met before, the pot appeared to have »",FALSE,0,"LiberteFleur",2017-04-18 05:59:05,FALSE,"854212664020676608","854212669771059200","404041243","<a href=""http://twittrp.com"" rel=""nofollow"">Twitt-RP</a>","LiberteFleur",0,FALSE,FALSE,NA,NA
"astounding result for ASX:MXC, with most losses, but minimum gains, over range of pot stocks, whilst the distinct market leader",FALSE,0,NA,2017-04-18 05:58:41,FALSE,NA,"854212567413121024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jasonjowett",0,FALSE,FALSE,NA,NA
"If you want to know how I'm feeling today, I just considered throwing out a pot of rice because it didn't cook perfectly the first time.",FALSE,0,NA,2017-04-18 05:57:20,FALSE,NA,"854212228467142657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dartigen",0,FALSE,FALSE,NA,NA
"Even a bad hand can win the pot",FALSE,0,NA,2017-04-18 05:56:56,FALSE,NA,"854212127627902976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gmschiltz21",0,FALSE,FALSE,NA,NA
"@brisbanetimes @JohnBirmingham If you’re not putting loose leaves in a pot you’re wasting my goddamned time.",FALSE,0,"brisbanetimes",2017-04-18 05:56:20,FALSE,"854101710003855360","854211976758673408","18749677","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","DNABeast",0,FALSE,FALSE,NA,NA
"@RFFH 1 back handed payment for training ground tour, 1 night club plant pot pissed on, 1 parking ticket for parkin… https://t.co/T7JwenSR4O",FALSE,0,"RFFH",2017-04-18 05:55:57,TRUE,"854027622426320898","854211878591049728","229266642","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damianwhite86",0,FALSE,FALSE,NA,NA
"Finex anomaly stirring the pot, $1260 test now",FALSE,0,NA,2017-04-18 05:55:12,FALSE,NA,"854211692594638850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WD_Goon",0,FALSE,FALSE,NA,NA
"Minors would avoid criminal records for pot possession under new law https://t.co/sSWs764MwJ",FALSE,0,NA,2017-04-18 05:54:09,FALSE,NA,"854211426923171841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Voices4Humanity",0,FALSE,FALSE,NA,NA
"Best way to see who's got big mouths? Stir the pot on purpose",FALSE,0,NA,2017-04-18 05:53:38,FALSE,NA,"854211295905755136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cicifizzle",0,FALSE,FALSE,NA,NA
"@stevezaragoza Will 5 depleted AAA batteries sweeten the pot?",FALSE,0,"stevezaragoza",2017-04-18 05:52:52,FALSE,"854210918002991104","854211106612559873","17165565","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","colinbrunson",0,FALSE,FALSE,NA,NA
"@ReadingFCTalk Pin this tweet clown. You will not get promotion regardless of what happens to Leeds. You are a tin… https://t.co/9ax7gJaG3b",FALSE,0,"ReadingFCTalk",2017-04-18 05:52:50,TRUE,"854209244891054080","854211097506742272","1094977028","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gvlconstruction",0,FALSE,FALSE,NA,NA
"Denverite (blog) Denver residents seem to have stronger feelings about parking than about pot… https://t.co/vmx9di4y4G",FALSE,0,NA,2017-04-18 05:52:23,FALSE,NA,"854210983518101504",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Colorado_Guide",0,FALSE,FALSE,NA,NA
"@swancoole @just_mice33 That word has me thinking that a lot of this is not so much about pot (use thereof) as pot… https://t.co/cn3bsjfzzl",FALSE,1,"swancoole",2017-04-18 05:52:02,TRUE,"854209146450661376","854210893684424704","788147508346183680","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DianeMariePosts",0,FALSE,FALSE,NA,NA
"These luxury cigarettes have pot in them #Weed #Marijuana #StonerRed #Slice #Toast #Aspen #CO https://t.co/PU8brC95sc",FALSE,0,NA,2017-04-18 05:51:56,FALSE,NA,"854210871903477761",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","StonerRedLife",0,FALSE,FALSE,NA,NA
"ur wcw has art hoe bangs bc the lighter keeps getting too close to her face when she smokes pot &amp; the heat is sizzling off parts of her hair",FALSE,0,NA,2017-04-18 05:51:41,FALSE,NA,"854210806812217344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkkristinxo",0,FALSE,FALSE,NA,NA
"@CookinClassics There's bigger things to worry about for all people with a brain cell of all races than the idiots… https://t.co/0t8vjYobJJ",FALSE,0,"CookinClassics",2017-04-18 05:51:39,TRUE,"853849405371371521","854210800344600577","1332102030","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dertydude",0,FALSE,FALSE,NA,NA
"I pray a flower pot falls from a window sill and knocks you in the head like I'd like to <ed><U+00A0><U+00BD><ed><U+00B8><U+00BD>",FALSE,0,NA,2017-04-18 05:50:46,FALSE,NA,"854210576100335616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattieMoore4",0,FALSE,FALSE,NA,NA
"I'm bumbling around Kuala Lumpur like an idiot but the place has a real melting pot vibe.",FALSE,0,NA,2017-04-18 05:50:30,FALSE,NA,"854210509762985984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErinSatie",0,FALSE,FALSE,NA,NA
"Happy Birthday @koewe_soes Wishing you a pot of good luck &amp; all the joy your heart can hold !!",FALSE,0,NA,2017-04-18 05:50:02,FALSE,NA,"854210392846868481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Imelbing",0,FALSE,FALSE,NA,NA
"@StarAdvertiser Story of the 'pot &amp; kettle' fear projectors; but maybe not 'chicken &amp; egg' since Korean President n… https://t.co/Dog7ed9Slj",FALSE,0,"StarAdvertiser",2017-04-18 05:49:33,TRUE,"854206946907308032","854210268385161216","126424795","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","valerieashort",0,FALSE,FALSE,NA,NA
"THE PREJUDICES OF POT PROHIBITION: Tracing the Racially-Charged History of America’s Drug War https://t.co/YGya37ldBu",FALSE,0,NA,2017-04-18 05:49:07,FALSE,NA,"854210161405120512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slytwain",0,FALSE,FALSE,NA,NA
"With that being said, lemme stir the pot real quick. This shit been bugging me a little lol",FALSE,0,NA,2017-04-18 05:48:57,FALSE,NA,"854210117897789440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigdaddyzamir22",0,FALSE,FALSE,NA,NA
"Stir the pot",FALSE,1,NA,2017-04-18 05:48:53,FALSE,NA,"854210103217713152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cal_scollo",0,FALSE,FALSE,NA,NA
"hi i just want everyone to know how happy i am in this exact moment for absolutely no reason, just happy as hell",FALSE,5,NA,2017-04-18 05:48:29,FALSE,NA,"854210000893296640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hhoney_pot",0,FALSE,FALSE,NA,NA
"@flexxistential Dude.......like POT",FALSE,0,"flexxistential",2017-04-18 05:48:29,FALSE,"854209776552734720","854209999656046592","789305515570368513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cruzerbored",0,FALSE,FALSE,NA,NA
"Emery: The Liberals have lied – their pot plan is not legalization https://t.co/lQnLFIRqmc",FALSE,0,NA,2017-04-18 05:48:28,FALSE,NA,"854209996569051137",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PatrickTomaszew",0,FALSE,FALSE,NA,NA
"Derrick Chee https://t.co/LXS0JknF5V",FALSE,0,NA,2017-04-18 05:48:05,FALSE,NA,"854209902545383424",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","yumikabelle",0,FALSE,FALSE,NA,NA
"@iOreobot Done burnt up my good pot smh I'm so annoyed",FALSE,1,"iOreobot",2017-04-18 05:47:56,FALSE,"854209700094775297","854209865241300992","67775623","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoungCocoButta",0,FALSE,FALSE,NA,NA
"@sea__thestars @Fof1967 Just keep going donk, remember your 8 week winter challenge, you were whinging early there… https://t.co/27MjCsOaJH",FALSE,0,"sea__thestars",2017-04-18 05:47:55,TRUE,"854209157192220672","854209860824477696","852891004176785409","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","11AK111",0,FALSE,FALSE,NA,NA
"@ManiKochar @tommyalexanderI @WimbledonHC @EnglandHockey UK Sport money is for nat team HP; Sport Eng is for partic… https://t.co/qhF1fRI22Z",FALSE,0,"ManiKochar",2017-04-18 05:47:38,TRUE,"853978542153117696","854209788066095104","279739050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stuart_burnside",0,FALSE,FALSE,NA,NA
