"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Bernie Sanders Wants Fewer Cannabis Banking Regulations https://t.co/vY75CeC1jn",FALSE,0,NA,2017-04-19 06:48:37,FALSE,NA,"854587522348875777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2stars1man",1,FALSE,FALSE,NA,NA
"I dead ass just watched a video on how to make cannabis butter and another on how to make a dank flower crown",FALSE,1,"VGlomez",2017-04-19 06:47:18,FALSE,"854586932826959873","854587190717939712","93347566","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","VGlomez",0,FALSE,FALSE,NA,NA
"Preventing Money Laundering Should Be the Shared Goal of the Government and the Cannabis Industry https://t.co/736h0WVew9",FALSE,0,NA,2017-04-19 06:47:15,FALSE,NA,"854587176964718592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hancocksm",0,FALSE,FALSE,NA,NA
"Danny Brown the best rapper right now",FALSE,1,NA,2017-04-19 06:45:51,FALSE,NA,"854586825041747968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sm0ke_Cannabis",0,FALSE,FALSE,NA,NA
"The latest The Bellingham Washington Daily! https://t.co/wHMCMdBF1K Thanks to @TrichomeDaily #bellingham #cannabis",FALSE,0,NA,2017-04-19 06:43:42,FALSE,NA,"854586284278415361",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","WhatcomRealtor",0,FALSE,FALSE,NA,NA
"Looking forward to some #cannabis #business panels going on during #fourtwenty this week <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> What are you up to this week in #weed ?",FALSE,1,NA,2017-04-19 06:42:53,FALSE,NA,"854586077666877440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrsWpd",0,FALSE,FALSE,NA,NA
"""With Cannabis, Try Not to Annoy Thy Neighbor"" https://t.co/jIYU0mJHOf",FALSE,1,NA,2017-04-19 06:42:01,FALSE,NA,"854585859630354432",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","mmaloneytweets",0,FALSE,FALSE,NA,NA
"When it is legal throughout the USA it'll be a nice new generation- having options with how they recreate &amp; medicate with #cannabis &amp; #drugs",FALSE,0,NA,2017-04-19 06:38:38,FALSE,NA,"854585010052976640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrsWpd",0,FALSE,FALSE,NA,NA
"Wrapping up lots of projects for 4/20 and it's a hell of a time. #Cannabis is a real industry that when it is totally legal it'll be insane",FALSE,1,NA,2017-04-19 06:37:29,FALSE,NA,"854584722403360771",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrsWpd",0,FALSE,FALSE,NA,NA
"Canada’s Cannabis Act: A High Level Overview #law #legal https://t.co/WJTLf3oQS9",FALSE,2,NA,2017-04-19 06:37:10,FALSE,NA,"854584640623042560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wiselaw",0,FALSE,FALSE,NA,NA
"@OregonGovBrown We are doing a cannabis fund here in Portland",FALSE,3,"OregonGovBrown",2017-04-19 06:36:11,FALSE,"854477829429379072","854584392458444800","3023272478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MJConsultin",0,FALSE,FALSE,NA,NA
"@OmonaKami Everyone is freaking out wondering how cannabis affects dogs...We gonna overlook the fact that chocolate kills dogs orr???",FALSE,79,"OmonaKami",2017-04-19 06:34:49,FALSE,"854512140249698304","854584047653093376","523805200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chisomnwuda",15,FALSE,FALSE,NA,NA
"Planned #cannabis #mega-#facility would b #hub 4 #small, #independent #growers https://t.co/PxuRIsguAf @thecannifornian_com #California #pot",FALSE,0,NA,2017-04-19 06:33:09,FALSE,NA,"854583631016206337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kingtrey",0,FALSE,FALSE,NA,NA
"Huntington Beach Coffee Shop Now Selling Drinks Infused With Cannabis Components https://t.co/csbQgYz2KG",FALSE,0,NA,2017-04-19 06:30:40,FALSE,NA,"854583004676620288",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","butstories",0,FALSE,FALSE,NA,NA
"In a few, we shall be celebrating the National holiday for Cannabis culture so beware &amp; avoid such rumours.Blessed Love!<U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>",FALSE,0,"Mister_Parties",2017-04-19 06:30:39,FALSE,"854581427073101824","854583000453001217","248179788","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Mister_Parties",0,FALSE,FALSE,NA,NA
"TRICHOME TUESDAY: Golden Strawberries  #cannabis https://t.co/B6znvbWW88",FALSE,0,NA,2017-04-19 06:30:06,FALSE,NA,"854582864360374273",NA,"<a href=""http://mufcgifts.com"" rel=""nofollow"">Bongonabottle</a>","420Tenerife",0,FALSE,FALSE,NA,NA
"Some excellent arguments here! Interesting read. https://t.co/Yc2GvqRfK8",FALSE,1,NA,2017-04-19 06:29:29,FALSE,NA,"854582707061276672",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MedCannResearch",0,FALSE,FALSE,NA,NA
"$MYDX Reports Top 10 Tracked Cannabis Treatments    https://t.co/hWSPncEOOm",FALSE,0,NA,2017-04-19 06:26:50,FALSE,NA,"854582039504465920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMJObserver",1,FALSE,FALSE,NA,NA
"@Cannaradio ""Over himself, over his own body and mind, the individual is sovereign.""
        -- John Stuart Mill… https://t.co/PyVO62SQdS",FALSE,1,"Cannaradio",2017-04-19 06:26:44,TRUE,"854572733635510273","854582014673997825","2384328654","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AbrevayaR",0,FALSE,FALSE,NA,NA
"Why $USMJ Is IN Focus?   https://t.co/Hze5QaRN4u",FALSE,0,NA,2017-04-19 06:26:21,FALSE,NA,"854581919576674304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMJObserver",0,FALSE,FALSE,NA,NA
"$KGET Update On Cannabis Acquisition Network   https://t.co/AlPLUHcfXs",FALSE,0,NA,2017-04-19 06:26:07,FALSE,NA,"854581862190256128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMJObserver",0,FALSE,FALSE,NA,NA
"$CBIS To Submit Offering Memorandum    https://t.co/VkDHt8RO6Q",FALSE,0,NA,2017-04-19 06:25:50,FALSE,NA,"854581789347770368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMJObserver",0,FALSE,FALSE,NA,NA
"$PURA And $USMJ Introduces EVERx CBD Infused Gummies    https://t.co/h32ZipDQxq",FALSE,0,NA,2017-04-19 06:24:37,FALSE,NA,"854581482500886529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMJObserver",0,FALSE,FALSE,NA,NA
"$USMJ To Participate In Southwest   Cannabis Conference and Expo     https://t.co/O0mFFvlObG",FALSE,0,NA,2017-04-19 06:24:04,FALSE,NA,"854581343606452224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMJObserver",0,FALSE,FALSE,NA,NA
"Cannabis <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>",FALSE,0,NA,2017-04-19 06:23:58,FALSE,NA,"854581319120105472",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sbiyamagni",0,FALSE,FALSE,NA,NA
"$CBIS Appoints New Member To Advisory Board   https://t.co/wyxsqLf4jL",FALSE,1,NA,2017-04-19 06:22:44,FALSE,NA,"854581008733261824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMJObserver",0,FALSE,FALSE,NA,NA
"Hot off the press! The Kind Buds Inc: #CannaCommunityGivers Daily is out! https://t.co/SU3Q1Jqw1a #cannabis #mmj",FALSE,0,NA,2017-04-19 06:21:57,FALSE,NA,"854580813383577601",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","kindbudsinc",0,FALSE,FALSE,NA,NA
"#420jobs (#Colorado) Seeking Talented Writers to Cover Minority Women in Cannabis (Denver, CO) https://t.co/MePVcOz4u7",FALSE,2,NA,2017-04-19 06:21:22,FALSE,NA,"854580666931040256",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","420JobsBoard",2,FALSE,FALSE,NA,NA
"@Cannaradio F. Young:  ""There is no record in the extensive medical literature describing a proven, documented cann… https://t.co/xiMVpkBxnm",FALSE,1,"Cannaradio",2017-04-19 06:17:51,TRUE,"854572733635510273","854579778468290560","2384328654","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AbrevayaR",0,FALSE,FALSE,NA,NA
"I told my physician if I die,it be my time to. I am done with prednisone.....I just threw my inhalers too. I am now about to be a cannabis..",FALSE,0,NA,2017-04-19 06:17:40,FALSE,NA,"854579732775661568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Molemole_S",0,FALSE,FALSE,NA,NA
"@alexg925 If you want to learn more about medical cannabis check out this free guide https://t.co/kVDsN2Wtfc",FALSE,0,"alexg925",2017-04-19 06:17:01,FALSE,"854517481364275200","854579571542372352","234614709","<a href=""http://browsebuysavings.com"" rel=""nofollow"">philo2</a>","PhiloStoney",0,FALSE,FALSE,NA,NA
"@whycherrywhy Pot? Just so long as it's not that alluring '#cannabis flavor' it should be fine.",FALSE,2,"whycherrywhy",2017-04-19 06:15:35,FALSE,"854504798489632769","854579207887659008","1584493466","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vaper_the",0,FALSE,FALSE,NA,NA
"@AnnCoulter Another exposed clown on the issue of Cannabis<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B1><U+008E>",FALSE,0,"AnnCoulter",2017-04-19 06:13:32,FALSE,"854559529509339136","854578691485171712","196168350","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dawoo36",0,FALSE,FALSE,NA,NA
"#Massachusetts Legalizes #Cannabis, Cops Keep Arresting People #WarOnDrugs
https://t.co/N9PQV0ludJ",FALSE,0,NA,2017-04-19 06:12:51,FALSE,NA,"854578523020840960",NA,"<a href=""http://www.libcompass.com/daemon/"" rel=""nofollow"">Libcompass.com twitter app</a>","LibCompass",0,FALSE,FALSE,NA,NA
"And ya don't quit til the last Philly is split and get a buzzed bus driver off the contact blitt",FALSE,0,NA,2017-04-19 06:12:41,FALSE,NA,"854578480683642880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sm0ke_Cannabis",0,FALSE,FALSE,NA,NA
"@TrashTalkRoyalT If you're serious about this then come by the compound for the cannabis cup classic. All proceeds go to cancer foundations",FALSE,1,"TrashTalkRoyalT",2017-04-19 06:12:28,FALSE,"854570671413669888","854578426317025281","445171259","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarnageWresslin",0,FALSE,FALSE,NA,NA
"how-to-make-cannabis-cbd-infused-oil… https://t.co/tXEpWsTPvy",FALSE,0,NA,2017-04-19 06:12:13,FALSE,NA,"854578360160309248",NA,"<a href=""http://www.pacificbeachmarijuana.org"" rel=""nofollow"">WPAutomatic-PBM</a>","PacificBeachMJ",0,FALSE,FALSE,NA,NA
"One of my favorite treats!  Vanilla Cannabis Milkshake https://t.co/UeR8Fh2Pcr",FALSE,0,NA,2017-04-19 06:07:25,FALSE,NA,"854577152548892672",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","NurseMaryJInk",2,FALSE,FALSE,NA,NA
"Well I don't believe cannabis oil cures cancer. @peter_dub @veras1",FALSE,9,"peter_dub",2017-04-19 06:06:58,FALSE,"854478032819683328","854577040737136642","207901474","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ProfJohnCrown",5,FALSE,FALSE,NA,NA
"Weed lovers/worshipers now have a church to call home, and naturally ... it's in Denver, and of course ... it's... https://t.co/6FZm00Vuvu",FALSE,1,NA,2017-04-19 06:06:16,FALSE,NA,"854576865851428865",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mafaiza",0,FALSE,FALSE,NA,NA
"my icon isn't edited, i identify as cannabis,",FALSE,1,NA,2017-04-19 06:05:27,FALSE,NA,"854576659177115649",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","b1air_ebooks",0,FALSE,FALSE,NA,NA
"Selfies cause 800% more deaths than cannabis in the U.S. https://t.co/WHvIxYS3l6",FALSE,38,NA,2017-04-19 06:05:03,FALSE,NA,"854576560568844289",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AntiMedia",43,FALSE,FALSE,NA,NA
"@ForOurFutureNV Need educational material on medical cannabis? https://t.co/kVDsN2Wtfc",FALSE,0,"ForOurFutureNV",2017-04-19 06:04:03,FALSE,"854520615478284289","854576305773432832","739837568347475968","<a href=""http://www.browsebuysavings.com"" rel=""nofollow"">philo3.26-3</a>","PhiloStoney",0,FALSE,FALSE,NA,NA
"@CBSNews It's an absolute joke u r even comparing these 2. It's like comparing whiskey to water. Cannabis is safe &amp;… https://t.co/qGp4GA86SP",FALSE,3,"CBSNews",2017-04-19 06:03:55,TRUE,"854572280571207680","854576271384350721","15012486","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cosmosidiot",0,FALSE,FALSE,NA,NA
"Six essential Colorado cannabis tours, from party buses to free-form adventures: https://t.co/xPDTNEjnUC",FALSE,0,NA,2017-04-19 06:02:51,FALSE,NA,"854576003049443328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaddyDabCBD",0,FALSE,FALSE,NA,NA
"@RollingStone Cannabis does.",FALSE,0,"RollingStone",2017-04-19 06:02:33,FALSE,"854534359881306112","854575929515016193","14780915","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TimeTravelinJew",0,FALSE,FALSE,NA,NA
"Cocaine, Heroin, Cannabis, Ecstasy: How Big is the Global Drug Trade? https://t.co/cFu1MaPFaI",FALSE,2,NA,2017-04-19 06:02:31,FALSE,NA,"854575921151582210",NA,"<a href=""http://ibreu.com/br"" rel=""nofollow"">Pieckl</a>","TroyCoby",1,FALSE,FALSE,NA,NA
"@TheBigTokeCA @trinafraser I do not believe you are correct. ""Illicit cannabis"" remains in the CDSA.",FALSE,1,"TheBigTokeCA",2017-04-19 05:58:03,FALSE,"854563475166769152","854574797182849025","4813605260","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanaLarsen",0,FALSE,FALSE,NA,NA
"today's new one from Silicon Valley ... microdosing cannabis https://t.co/HIqglssZd1",FALSE,0,NA,2017-04-19 05:57:07,FALSE,NA,"854574562020737024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SVSpeak",0,FALSE,FALSE,NA,NA
"Cannabis Creams Show Promise In Relieving Itch In Some Skin Diseases https://t.co/QfSpQFrEIC",FALSE,0,NA,2017-04-19 05:53:11,FALSE,NA,"854573571292536833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lesliebocskor",0,FALSE,FALSE,NA,NA
"Cannabis Cup this Friday, Saturday Krush Groove, &amp; next month Powerhouse. I'm back in the concert game <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2640><U+FE0F>",FALSE,2,NA,2017-04-19 05:52:17,FALSE,NA,"854573347081920512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShellSukkah",0,FALSE,FALSE,NA,NA
"Surna growing its footprint as more https://t.co/oJw4zhnxFN",FALSE,0,NA,2017-04-19 05:52:05,FALSE,NA,"854573296507027457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2stars1man",0,FALSE,FALSE,NA,NA
"Jonatha me ama",FALSE,1,NA,2017-04-19 05:51:15,FALSE,NA,"854573085239934976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","m_bonemann",0,FALSE,FALSE,NA,NA
"""The relative prevalence of schizophrenia among cannabis and cocaine users [in Chile] attending addiction services""

https://t.co/xQvQ4oF2rJ",FALSE,0,NA,2017-04-19 05:50:11,FALSE,NA,"854572816674557952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brown_ak",0,FALSE,FALSE,NA,NA
"@MAdCastFuji If you want to learn more about medical cannabis check out this free guide https://t.co/kVDsN2Wtfc",FALSE,0,"MAdCastFuji",2017-04-19 05:47:04,FALSE,"854440609570062336","854572031366619136","299307815","<a href=""http://www.browsebuysavings.com"" rel=""nofollow"">philo3.26-2</a>","PhiloStoney",0,FALSE,FALSE,NA,NA
"Especially when cannabis is still illegal here?!",FALSE,4,"SmokinMtnMama",2017-04-19 05:46:43,FALSE,"854571842211909637","854571946054438912","807798601111977984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmokinMtnMama",0,FALSE,FALSE,NA,NA
"#Cannabis ~The cannabis plant is a plant above all else. Today, many other vegetables are being juiced in an attempt to draw more nutrition…",FALSE,0,NA,2017-04-19 05:46:13,FALSE,NA,"854571817289338880",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","cannabisresins",0,FALSE,FALSE,NA,NA
"These political cannabis cartoons are just as relevant today as in the 70s. https://t.co/AcaDnVxYBO #cannabis",FALSE,0,NA,2017-04-19 05:44:16,FALSE,NA,"854571329139486720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BluPants",0,FALSE,FALSE,NA,NA
"Catch me if you can ….. #thecannabistshow #cannabiscommunity #cannabis #mariju… https://t.co/faTsIUHEEt",FALSE,0,NA,2017-04-19 05:42:18,FALSE,NA,"854570833003638785",NA,"<a href=""http://nationalcitymarijuana.org"" rel=""nofollow"">National City Marijuana</a>","NationalCityMJ",0,FALSE,FALSE,NA,NA
"$Pistol Pete$: $PMCB Legal Cannabis Market Projected to Grow as https://t.co/iCbyHNlTJd | #Cannabis #stocks",FALSE,0,NA,2017-04-19 05:42:04,FALSE,NA,"854570776162320385",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","highrisingstock",0,FALSE,FALSE,NA,NA
"$Pistol Pete$: $PMCB Legal Cannabis Market Projected to Grow as https://t.co/Cxiin7FVwH | #Cannabis #stocks",FALSE,0,NA,2017-04-19 05:42:03,FALSE,NA,"854570771229822976",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Coolbuds11",0,FALSE,FALSE,NA,NA
"$Pistol Pete$: $PMCB Legal Cannabis Market Projected to Grow as https://t.co/d8BHG6KQKW | #Cannabis #stocks",FALSE,0,NA,2017-04-19 05:42:02,FALSE,NA,"854570767882764288",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","WallStreetPenni",1,FALSE,FALSE,NA,NA
"$Pistol Pete$: $PMCB Legal Cannabis Market Projected to Grow as https://t.co/B3EWhbGG9A | #Cannabis #stocks",FALSE,0,NA,2017-04-19 05:42:02,FALSE,NA,"854570767807168512",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","cannabistweets3",0,FALSE,FALSE,NA,NA
"Cannabis Cup this weekend!  #420",FALSE,2,NA,2017-04-19 05:40:44,FALSE,NA,"854570438642368512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JustCallMeQuiz",0,FALSE,FALSE,NA,NA
"#420jobs (#Colorado) Looking for Videographer/Editor for Cannabis Startup in Boulder https://t.co/jLQiqWC169",FALSE,1,NA,2017-04-19 05:40:33,FALSE,NA,"854570391498522625",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","420JobsBoard",1,FALSE,FALSE,NA,NA
