"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"A fuckin kush watching porn w meditation, ASMR, &amp; prayer",FALSE,0,NA,2017-04-28 22:36:25,FALSE,NA,"858087533531541504",NA,"<a href=""https://team-moe.net"" rel=""nofollow"">shamanabotsebookss</a>","shamanabots",0,FALSE,FALSE,NA,NA
"@DOUBLE_A_XXi Add me lol",FALSE,0,"DOUBLE_A_XXi",2017-04-28 22:36:03,FALSE,"858087385481056257","858087442859118595","38092926","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush_Ken",0,FALSE,FALSE,NA,NA
"@kush_drone @pandoramusic @sampha Oh I looooove Sampha! Jealous you got to see him!",FALSE,0,"kush_drone",2017-04-28 22:36:02,FALSE,"858076632019460096","858087439734259712","3010235055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niasalterego",0,FALSE,FALSE,NA,NA
"Kush<ed><U+00A0><U+00BC><ed><U+00BD><U+0081> and walk in the forest<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-04-28 22:35:33,FALSE,NA,"858087315142574080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hennylifestyle",0,FALSE,FALSE,NA,NA
"Using my good looks and charm i will gain the trust of an orangutan to have it become my personal kush consultant &amp; legal guardian.",FALSE,0,NA,2017-04-28 22:35:29,FALSE,NA,"858087302006018048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","fJTNvV7lrqYE3Tm",0,FALSE,FALSE,NA,NA
"I need a massage",FALSE,0,NA,2017-04-28 22:35:25,FALSE,NA,"858087282351497218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush_Ken",0,FALSE,FALSE,NA,NA
"I'm back",FALSE,0,NA,2017-04-28 22:34:36,FALSE,NA,"858087079154249728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_og__kush",0,FALSE,FALSE,NA,NA
"peanut butter chocolate chips with kool-aid <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,NA,2017-04-28 22:34:22,FALSE,NA,"858087020983439363",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AGirlNamed_KUSH",0,FALSE,FALSE,NA,NA
"""his left eye don't work no more but it's all kush"" @RideoutTaylor <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,1,NA,2017-04-28 22:34:02,FALSE,NA,"858086933720903681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shan_bc",0,FALSE,FALSE,NA,NA
"Shake ya ass, watch yaself.. Shake ya ass, <ed><U+00A0><U+00BD><ed><U+00B7><U+00A3>SHOW ME WHA CHA WORKIN WIT",FALSE,0,NA,2017-04-28 22:33:54,FALSE,NA,"858086901550592004",NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","_KUSH_",0,FALSE,FALSE,NA,NA
"@eugene_kush nice vibes",FALSE,0,"Eugene_Kush",2017-04-28 22:33:33,FALSE,NA,"858086814153928706","136739898","<a href=""http://www.google.com"" rel=""nofollow"">bartolomeucolon</a>","bartolomeucolon",0,FALSE,FALSE,NA,NA
"@katerrado14 Truuuue. Or we'll help her study with some kush <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BD><ed><U+00B1><U+0080>",FALSE,0,"katerrado14",2017-04-28 22:33:23,FALSE,"858086623476539392","858086773460566018","709273058096185345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ehitsjustin",0,FALSE,FALSE,NA,NA
"#Écoute #Now  Dr. Dre ft  Snoop Dogg, Akon - Kush  sur #AFRIKZIK #PlanCarré ICI ==&gt; https://t.co/IFMVQMQqBo",FALSE,0,NA,2017-04-28 22:33:02,FALSE,NA,"858086682020777985",NA,"<a href=""https://www.radioking.fr"" rel=""nofollow"">Radio King LiveTweet</a>","social3f",0,FALSE,FALSE,NA,NA
"I like the fact that everything is working out so far this week.. for once in my life <U+263A><U+FE0F>",FALSE,1,NA,2017-04-28 22:30:52,FALSE,NA,"858086136643809282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush_M0nster",0,FALSE,FALSE,NA,NA
"I keep kush straight from California <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+26FD><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BE><ed><U+00B4><U+0091><ed><U+00A0><U+00BE><ed><U+00B4><U+0091>",FALSE,0,NA,2017-04-28 22:29:28,FALSE,NA,"858085785307893762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iTripFatPeople",0,FALSE,FALSE,NA,NA
"Good night",FALSE,0,NA,2017-04-28 22:28:15,FALSE,NA,"858085479572533248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Exquicit_kush",0,FALSE,FALSE,NA,NA
"@ana_loela <ed><U+00A0><U+00BD><ed><U+00B8><U+00AF>slow down on the kush <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>",FALSE,0,"ana_loela",2017-04-28 22:26:38,FALSE,"858084244295360512","858085073383559168","741807241272037376","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maxSteel971",0,FALSE,FALSE,NA,NA
"im more than ready for another kush coma",FALSE,2,NA,2017-04-28 22:26:37,FALSE,NA,"858085069247754241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carlyun_",0,FALSE,FALSE,NA,NA
"Kush on and guitar by the side. <ed><U+00A0><U+00BC><ed><U+00BD><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+0081>",FALSE,0,NA,2017-04-28 22:25:15,FALSE,NA,"858084724367130626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hennylifestyle",0,FALSE,FALSE,NA,NA
"@teamlucyheaux Sorry to hear that but start back",FALSE,0,"teamlucyheaux",2017-04-28 22:23:59,FALSE,"858084331922784261","858084407680413696","77581779","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush_Ken",0,FALSE,FALSE,NA,NA
"The latest The Kush Press! https://t.co/MHx7PBol0w Thanks to @VaproSolutions @LooniePolitics @BergmannCarl #marijuana #cannabis",FALSE,0,NA,2017-04-28 22:23:33,FALSE,NA,"858084295793139715",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","MasterKush42",0,FALSE,FALSE,NA,NA
"@Trezburgerr @TheLucarioBro @Dantheman3959 @TMB_DIGGY @The_Official_JS @ABullOnParade @XAeoX @Gervity @Tomo_Kush… https://t.co/K9uu0585Zp",FALSE,1,"Trezburgerr",2017-04-28 22:22:36,TRUE,"858083762734870528","858084059892895744","707267801120112640","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheVirtualBomb",0,FALSE,FALSE,NA,NA
"@Kush_Daz @TheCW ha. ""FOREVER THE FUNNY"" pundit. You however don't like the show, so why would you be invited? <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",FALSE,0,"Kush_Daz",2017-04-28 22:22:31,FALSE,"858083115943833600","858084035326873600","425920630","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EJamiHaylijahK2",1,FALSE,FALSE,NA,NA
"@TheLucarioBro @Dantheman3959 @TMB_DIGGY @The_Official_JS @ABullOnParade @XAeoX @Gervity @Tomo_Kush @alecrubay… https://t.co/Ec5UPM82pr",FALSE,0,"TheLucarioBro",2017-04-28 22:21:26,TRUE,"858074967916896256","858083762734870528","1400856859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trezburgerr",0,FALSE,FALSE,NA,NA
"Og Kush got me moving slow",FALSE,0,NA,2017-04-28 22:20:30,FALSE,NA,"858083529820962817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Drasheagreenn",0,FALSE,FALSE,NA,NA
"Be new with one",FALSE,0,NA,2017-04-28 22:20:03,FALSE,NA,"858083415723323396",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Exquicit_kush",0,FALSE,FALSE,NA,NA
"sur le tee shirt weed life rim kush",FALSE,0,NA,2017-04-28 22:19:29,FALSE,NA,"858083271627898881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mass213_",0,FALSE,FALSE,NA,NA
"@djswisha_ @kush_jones_ @iReyBear Thats not a fight....thats adult abuse.",FALSE,1,"djswisha_",2017-04-28 22:19:26,FALSE,"858069654903734277","858083259149889536","260006152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonP718",0,FALSE,FALSE,NA,NA
"Kush n oj still one of the hardest tapes made",FALSE,1,NA,2017-04-28 22:19:18,FALSE,NA,"858083226891452416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harmonica_",0,FALSE,FALSE,NA,NA
"@TheCW @EJamiHaylijahK2 nah. thanks tho <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"TheCW",2017-04-28 22:18:51,FALSE,"858017985432244225","858083115943833600","22083910","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kush_Daz",0,FALSE,FALSE,NA,NA
"@KenJennings so much for thick skinned conservatives that don't need safe spaces",FALSE,0,"KenJennings",2017-04-28 22:18:49,FALSE,"858079753168764928","858083104753410049","234270825","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bernie_kush_69",0,FALSE,FALSE,NA,NA
"The latest KUSH Times! https://t.co/zayF8kDquP",FALSE,0,NA,2017-04-28 22:18:30,FALSE,NA,"858083028161179649",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Kushaccb",0,FALSE,FALSE,NA,NA
"Kush Is My Cologne",FALSE,0,NA,2017-04-28 22:17:55,FALSE,NA,"858082879800213504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GWDIGBY",1,FALSE,FALSE,NA,NA
"""20 dollars a min if I'm eating"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-04-28 22:16:19,FALSE,NA,"858082474865438720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush__swerve",1,FALSE,FALSE,NA,NA
"Almost #420 can't wait to #totally blaze up some serious fucking #kush",FALSE,0,NA,2017-04-28 22:15:12,FALSE,NA,"858082195755474944",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","420Byjoshh",0,FALSE,FALSE,NA,NA
"this bum til prom shit killllling me .",FALSE,0,NA,2017-04-28 22:14:02,FALSE,NA,"858081903395700741",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AGirlNamed_KUSH",0,FALSE,FALSE,NA,NA
"@HilariousRoasts @Steph_Sinatra me i still don't get why people do this. isn't the fav/like button for tweets you'd… https://t.co/R1DJwL3QIa",FALSE,1,"HilariousRoasts",2017-04-28 22:13:08,TRUE,"858078407430729732","858081673845633025","2828887829","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kush_Daz",0,FALSE,FALSE,NA,NA
"@stoddy7 I seen you do kush ups don't start",FALSE,1,"stoddy7",2017-04-28 22:12:45,FALSE,"858076504885997569","858081577485643778","276039428","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAmJayzus",0,FALSE,FALSE,NA,NA
"@hannaheaston Naaaaa, it actually isn't anymore I swear, if you get a proper kush, it's a head swerver",FALSE,0,"hannaheaston",2017-04-28 22:12:32,FALSE,"858080705439555585","858081526273245184","747931524","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kidbookie",0,FALSE,FALSE,NA,NA
"@kush_muigai Yup , there's one currently",FALSE,0,"kush_muigai",2017-04-28 22:12:29,FALSE,"858056425175531520","858081512587177985","3303483453","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ed_wainaina",0,FALSE,FALSE,NA,NA
"@maissum And then when she Told she is happy ki he has started thinking about everybody's happiness and he replied… https://t.co/GpgUZ7FTdu",FALSE,0,"maissum",2017-04-28 22:12:21,TRUE,"857739987458170880","858081479666040832","400920766","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahismiles10",0,FALSE,FALSE,NA,NA
"Using my good looks and charm i will gain the trust of an orangutan to have it become my personal kush consultant &amp; legal guardian.",FALSE,0,NA,2017-04-28 22:12:17,FALSE,NA,"858081462423126016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Wgc8alyWuaGbs4S",0,FALSE,FALSE,NA,NA
"@trapgawdess_ @_obatunde Damn can't relate <ed><U+00A0><U+00BD><ed><U+00B9><U+0081>(he still tweets about me) ALL HOMO",FALSE,0,"trapgawdess_",2017-04-28 22:11:46,FALSE,"858059013275222016","858081329837223936","40481765","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush__swerve",0,FALSE,FALSE,NA,NA
"Started doin kush ups when ya ass was doin chin ups",FALSE,0,NA,2017-04-28 22:10:32,FALSE,NA,"858081021064921089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","big_dilly91",0,FALSE,FALSE,NA,NA
"@Kush__swerve on baby",FALSE,0,"Kush__swerve",2017-04-28 22:09:14,FALSE,"858078133152616449","858080692596617216","1590349752","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_obatunde",0,FALSE,FALSE,NA,NA
"@StepRealSolid Listend to it multiple times, an nope, Thas Not it",FALSE,0,"StepRealSolid",2017-04-28 22:07:26,FALSE,"858080103821082624","858080240605818880","1962023334","<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","_KUSH_",0,FALSE,FALSE,NA,NA
"And you know that I smoke on that kush , no khalifa",FALSE,0,NA,2017-04-28 22:04:27,FALSE,NA,"858079491121446912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k_mont5",0,FALSE,FALSE,NA,NA
"season 1 of The Path was ok-good but after that mediocre season 2 opening i'm struggling to see a reason for its existence.",FALSE,0,"Kush_Daz",2017-04-28 22:02:37,FALSE,"858073910197317633","858079027571154944","425920630","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kush_Daz",0,FALSE,FALSE,NA,NA
"Thank God my love has bumbum if not.....",FALSE,0,NA,2017-04-28 22:01:57,FALSE,NA,"858078860633681920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","La__Kush",0,FALSE,FALSE,NA,NA
"Since 2012 Kush Bank has been a partner to South Sudan for many years https://t.co/8HaWVCigMQ",FALSE,0,NA,2017-04-28 22:01:29,FALSE,NA,"858078741913907201",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","kushBankss",0,FALSE,FALSE,NA,NA
"@Rennesmeaa love ittttttttt <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,1,"Rennesmeaa",2017-04-28 22:01:07,FALSE,"858046185071882240","858078651069468672","475270000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rainbow_KUSH_",1,FALSE,FALSE,NA,NA
"We mix sour with that cherry kush",FALSE,0,NA,2017-04-28 22:00:03,FALSE,NA,"858078384664064000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Swazzy_B",0,FALSE,FALSE,NA,NA
"@funder @bulldogfinance Still think this is part of the plan: w State debilitated, T can manuf crises, pull in jack… https://t.co/GD3iCg8wme",FALSE,0,"funder",2017-04-28 21:59:51,TRUE,"857981951654998017","858078330842742784","14247236","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CBruceJohnson4",0,FALSE,FALSE,NA,NA
"@nette_jones <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> when u making some?",FALSE,0,"nette_jones",2017-04-28 21:59:30,FALSE,"858078106380374019","858078245081817088","28749163","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush_Ken",0,FALSE,FALSE,NA,NA
"everything going in slow motion",FALSE,1,NA,2017-04-28 21:58:11,FALSE,NA,"858077914591612928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AGirlNamed_KUSH",0,FALSE,FALSE,NA,NA
"@theganjamonster @_jena4n @Hippie_of_Love yea and right now I'm having some kush to help numb the pain of my sprained ankle and put me to",FALSE,2,"theganjamonster",2017-04-28 21:57:09,FALSE,"858072499283791874","858077652531515392","850021059806056453","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","southerngent420",0,FALSE,FALSE,NA,NA
"@Kush_Boy420 It was lit bro",FALSE,1,"Kush_Boy420",2017-04-28 21:57:01,FALSE,"858074642371575808","858077620163956736","292713628","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gnosiiis",0,FALSE,FALSE,NA,NA
"@MrShikaki @Dantheman3959 @TheLucarioBro @TMB_DIGGY @The_Official_JS @ABullOnParade @XAeoX @Gervity @Tomo_Kush… https://t.co/RI8YcWHNY9",FALSE,1,"MrShikaki",2017-04-28 21:56:55,TRUE,"858077473426231296","858077594197131268","2897907727","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XANDER_BANTER",0,FALSE,FALSE,NA,NA
"Posting a video to #YTChannel soon",FALSE,0,NA,2017-04-28 21:56:15,FALSE,NA,"858077426143940610",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","almighty_kush__",0,FALSE,FALSE,NA,NA
"A little kush will always be the remedy...",FALSE,0,NA,2017-04-28 21:55:55,FALSE,NA,"858077343256072194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Upliftmymind",0,FALSE,FALSE,NA,NA
"@iWouldFollowMe @S_Sanford_1 @Kush_N_Levis Fxcking Ron Jeremy <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"iWouldFollowMe",2017-04-28 21:55:32,FALSE,"858076615208783872","858077245583314944","68366021","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UptxwnBabylxn",0,FALSE,FALSE,NA,NA
"HOWDY U know I feel that
Eating OG KUSH has fountain of
youth effects Use cautiously",FALSE,0,NA,2017-04-28 21:55:26,FALSE,NA,"858077222321639424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkThesage",0,FALSE,FALSE,NA,NA
"Roll me some kush don't want no purp",FALSE,0,NA,2017-04-28 21:55:12,FALSE,NA,"858077164482301952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NvmMarkus",0,FALSE,FALSE,NA,NA
"@maidenwars @rexinasofia @itsswanqueen THINGS OUR COMMON ROOM ALWAYS HAS:
-the good snacks 
-the Good Kush (tm)
-the Good friends",FALSE,4,"maidenwars",2017-04-28 21:54:55,FALSE,"858076378331086853","858077091065090049","744585008698925056","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","strngesmllbard",0,FALSE,FALSE,NA,NA
"my stomach hurt so bad .",FALSE,0,NA,2017-04-28 21:54:41,FALSE,NA,"858077033007632389",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AGirlNamed_KUSH",0,FALSE,FALSE,NA,NA
"@niasalterego @pandoramusic check out @sampha . he's collaborated w/ SBTRKT. saw him perform a few nights ago and it was <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><U+2728>",FALSE,1,"niasalterego",2017-04-28 21:53:06,FALSE,"858064996726579200","858076632019460096","48852849","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kush_drone",0,FALSE,FALSE,NA,NA
"Ace Of Spades, Pitbull, Blackberry Kush, Sherbert, and Cinex: ALL $15 Eighths ALL DAY! EVERYDAY!!",FALSE,0,NA,2017-04-28 21:53:00,FALSE,NA,"858076607558189056",NA,"<a href=""https://www.leafly.com"" rel=""nofollow"">Leafly</a>","WorldofWeedRec",0,FALSE,FALSE,NA,NA
"@ArielleDaniels @PagameArian An ya life slick LITTT lol",FALSE,0,"ArielleDaniels",2017-04-28 21:52:56,FALSE,"858075370742001664","858076590349135872","1308934021","<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","_KUSH_",0,FALSE,FALSE,NA,NA
"@ChelseyShanae Lol no prob",FALSE,0,"ChelseyShanae",2017-04-28 21:52:40,FALSE,"858072363052797953","858076522896388096","89576861","<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","_KUSH_",0,FALSE,FALSE,NA,NA
"@kush_jones_ @djswisha_ @JonP718 Lmao anybody who's on my team is winning that's all I'm saying.",FALSE,2,"kush_jones_",2017-04-28 21:50:58,FALSE,"858070173496094721","858076097384239104","2253015146","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iReyBear",1,FALSE,FALSE,NA,NA
"I have the best dreams in kush comas",FALSE,0,NA,2017-04-28 21:48:58,FALSE,NA,"858075595397312512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prettyplsdaddy",0,FALSE,FALSE,NA,NA
"Only 2 people outside of my family who can accurately tell you every detail of my life is @PagameArian &amp; @_KUSH_",FALSE,0,NA,2017-04-28 21:48:05,FALSE,NA,"858075370742001664",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","ArielleDaniels",0,FALSE,FALSE,NA,NA
"Don't have any dank kush but that doesn't make their prospective career any less shit.",FALSE,0,NA,2017-04-28 21:47:37,FALSE,NA,"858075253683224577",NA,"<a href=""http://www.twitter.com/drugsgunsh_ebk"" rel=""nofollow"">DGH bot v2 </a>","drugsgunsh_ebk",0,FALSE,FALSE,NA,NA
"Its crazy how you have to have approval to build things on your own property",FALSE,0,NA,2017-04-28 21:46:54,FALSE,NA,"858075071751094273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Captainn_kush",0,FALSE,FALSE,NA,NA
"@Kush_Daz It's the ciiiiiiircle of liiiiiiife",FALSE,0,"Kush_Daz",2017-04-28 21:46:40,FALSE,"858074623388389377","858075015497080833","425920630","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jramjee",1,FALSE,FALSE,NA,NA
"@Trezburgerr @Dantheman3959 @TMB_DIGGY @The_Official_JS @ABullOnParade @XAeoX @Gervity @Tomo_Kush @alecrubay… https://t.co/as895onV1g",FALSE,1,"Trezburgerr",2017-04-28 21:46:29,TRUE,"858073354674339841","858074967916896256","707267801120112640","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheLucarioBro",0,FALSE,FALSE,NA,NA
