"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@Far_Right_Watch @TheaDickinson No you're missing the point i never said he was wrong.  I just don't trust #jesuit… https://t.co/3KSJpFEHN8",FALSE,0,"Far_Right_Watch",2017-04-19 06:40:57,TRUE,"854584272577081344","854585591819849728","431922490","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnonOpsHub",0,FALSE,FALSE,NA,NA
"@Cannaradio 17 Employment
18 Tax Revenues
19 Budget Deficit
20 Trade Deficit
21 Prosperity
#Relegalize #Marijuana… https://t.co/V2jXFjgI0e",FALSE,1,"Cannaradio",2017-04-19 06:40:48,TRUE,"854572733635510273","854585555035725824","2384328654","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AbrevayaR",0,FALSE,FALSE,NA,NA
"Public servants are buying into legal pot, raising conflict of interest concerns. https://t.co/EvBudbcWTq",FALSE,0,NA,2017-04-19 06:40:10,FALSE,NA,"854585395656486912",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MacleansMag",0,FALSE,FALSE,NA,NA
"Mason Jars of Pot https://t.co/GKM3h8aCvi",FALSE,0,NA,2017-04-19 06:40:06,FALSE,NA,"854585380267536388",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Rocketman46",0,FALSE,FALSE,NA,NA
"""If you dont smoke pot you don't even know what music sounds like, you're missing extra layers you'd never see or hear withoutit"" @joerogan",FALSE,0,NA,2017-04-19 06:39:24,FALSE,NA,"854585201040605185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HideAndSikh1",0,FALSE,FALSE,NA,NA
"I brought some chives in a plant pot yesterday and I must remember to water them because last time I had some they died within 3 days",FALSE,0,NA,2017-04-19 06:39:15,FALSE,NA,"854585163371696129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmabarlow96",0,FALSE,FALSE,NA,NA
"@Cannaradio 11 Medicine
12 Food
13 Fuel
14 Fiber
15 Environment
16 Family Farms
#Relegalize #Marijuana #Hemp… https://t.co/naPY0tHLQO",FALSE,1,"Cannaradio",2017-04-19 06:39:07,TRUE,"854572733635510273","854585132182781952","2384328654","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AbrevayaR",0,FALSE,FALSE,NA,NA
"@FloridaB In the old days, wars was about a people's survival. One people, not a melting pot of people. Now wars R a game for the super rich",FALSE,0,"FloridaB",2017-04-19 06:38:19,FALSE,"854584137738588160","854584932362063873","30148346","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NoEmptyTalk",0,FALSE,FALSE,NA,NA
"@AMurderOfBears @ch_tenpai @shine_pot You probably can j.D CH the divekick followup
YRC or not since YRC is CH startup now",FALSE,0,"AMurderOfBears",2017-04-19 06:38:02,FALSE,"854575315154124800","854584858990977024","727747962529558529","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","GREATFERNMAN",0,FALSE,FALSE,NA,NA
"Hard working day at the office! Another coffee pot ready! Total liters is now: 15798 #coffee #work",FALSE,0,NA,2017-04-19 06:37:56,FALSE,NA,"854584834395713536",NA,"<a href=""http://nodered.org"" rel=""nofollow"">Node RED </a>","CoffeeMachineAI",0,FALSE,FALSE,NA,NA
"@spiderxmilk It was like the pot at the end of the rainbow.",FALSE,0,"spiderxmilk",2017-04-19 06:37:56,FALSE,"854584705202532352","854584833137197056","17482323","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","combat_riceball",0,FALSE,FALSE,NA,NA
"Ndizamisa Imbiza... I'M STIRRING THE POT.",FALSE,0,NA,2017-04-19 06:37:44,FALSE,NA,"854584782918909953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mora_Tanez",0,FALSE,FALSE,NA,NA
"@rosemilkchai I made six cups in a coffee pot today and just drink two cups <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> I'm the only one drinking coffee in this apartment",FALSE,0,"rosemilkchai",2017-04-19 06:37:34,FALSE,"854584230143082496","854584740887748608","3310753980","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","voidsyncc",0,FALSE,FALSE,NA,NA
"@Cannaradio 6 Privacy
7 Justice
8 Eighth Amendment
9 Ninth Amendment
10 Equal Protection
#Relegalize #Marijuana… https://t.co/fPwYRhtsng",FALSE,1,"Cannaradio",2017-04-19 06:37:32,TRUE,"854572733635510273","854584733459664896","2384328654","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AbrevayaR",0,FALSE,FALSE,NA,NA
"@ainnatrahtot @AnneAsyikin And oh, pot calling the kettle black?",FALSE,0,"ainnatrahtot",2017-04-19 06:37:27,FALSE,"854493123652632576","854584712714518528","1913901422","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nezyrinFX",0,FALSE,FALSE,NA,NA
"The m.dern equivalent of Gold, Frankincense, and Myrrh is an Xbox One, a neti pot, and $1 giu  card to Thm Body Shop.",FALSE,0,NA,2017-04-19 06:37:13,FALSE,NA,"854584653105287168",NA,"<a href=""http://www.sb1wqurv30gnyji8lm4xk5fho9d2az6ct7p.com"" rel=""nofollow"">wpfncb2sxthi4kryo7d0vaju38g61mlz</a>","halopenas921",0,FALSE,FALSE,NA,NA
"I swear everytime I see my mom in the kitchen I be like ""Go get me a thermometer for the pot, I need that shit cooked right."" <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,0,NA,2017-04-19 06:36:58,FALSE,NA,"854584592040329216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simplykasssiii",0,FALSE,FALSE,NA,NA
"@crapolatombola Ditto but failing miserably I've  already administered a FB rant!! <ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> #sendhelp",FALSE,0,"crapolatombola",2017-04-19 06:36:55,FALSE,"854580395593142272","854584577406402560","1589297430","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","bling_pot",0,FALSE,FALSE,NA,NA
"ABC - ACD Potiguar betting tip. Read in full &gt; https://t.co/S5kPazasq4. Football game from Brazil State Pot . - the team on the road is a go",FALSE,0,NA,2017-04-19 06:36:04,FALSE,NA,"854584366055469056",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","BE_Tips",0,FALSE,FALSE,NA,NA
"""I #smoked #pot in #college, and in the #Army…"" – #AlGore",FALSE,0,NA,2017-04-19 06:35:59,FALSE,NA,"854584343032979456",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","faerieskeep",0,FALSE,FALSE,NA,NA
"@Cannaradio 5 Inconsistent with America's Economic System and America's Political and Social Ethic
#Relegalize… https://t.co/Ha1GKnO0Qt",FALSE,1,"Cannaradio",2017-04-19 06:35:40,TRUE,"854572733635510273","854584262200184832","2384328654","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AbrevayaR",0,FALSE,FALSE,NA,NA
"@AnimalNsw2015 @BellaFlokarti @SenatorNash The 'stuff' on the #NBNfail was horrifying ... the lies about Labor, jus… https://t.co/Plg69ZeVbp",FALSE,0,"AnimalNsw2015",2017-04-19 06:35:35,TRUE,"854572518073548801","854584240977006592","3051674485","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cscviews",0,FALSE,FALSE,NA,NA
"the pot callin the kettle <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-04-19 06:35:19,FALSE,NA,"854584175135010817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","squidwardo_",0,FALSE,FALSE,NA,NA
"@Cannaradio 3 Consciousness Self-Determination and Individual Autonomy
4 The ""Pursuit of Happiness""
#Relegalize… https://t.co/F7wPv0X5Sm",FALSE,1,"Cannaradio",2017-04-19 06:34:51,TRUE,"854572733635510273","854584059082584064","2384328654","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AbrevayaR",0,FALSE,FALSE,NA,NA
"Emery: The Liberals have lied – their pot plan is not legalization https://t.co/xRrTVfVBaZ #cdnpoli #LPC #marijuana #cannabis #canada",FALSE,0,NA,2017-04-19 06:34:46,FALSE,NA,"854584036802428928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","allthecdnpoli",0,FALSE,FALSE,NA,NA
"Guy just made a gigantic pot of scrambled eggs .. I wanna try that",FALSE,0,NA,2017-04-19 06:34:18,FALSE,NA,"854583920549142528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NixSays",0,FALSE,FALSE,NA,NA
"Planned #cannabis #mega-#facility would b #hub 4 #small, #independent #growers https://t.co/PxuRIsguAf @thecannifornian_com #California #pot",FALSE,0,NA,2017-04-19 06:33:09,FALSE,NA,"854583631016206337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kingtrey",0,FALSE,FALSE,NA,NA
"Beat the pot, Beat the pot, Beat the pot, woooahhhh",FALSE,0,NA,2017-04-19 06:32:58,FALSE,NA,"854583585407369216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zoiajo",0,FALSE,FALSE,NA,NA
"@DailyCaller Come on guys, stop wasting time and resources on pot. Remove it from FDA Schedule 1 Narcotics and let'… https://t.co/6tHbNktN4P",FALSE,0,"DailyCaller",2017-04-19 06:32:54,TRUE,"854553890108448772","854583569188106240","39308549","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mellgibsom",0,FALSE,FALSE,NA,NA
"@AngusRobertson @theSNP What ever happened to ""once in a generation ?"" Pot &amp; Kettle .....stop talking bollox and co… https://t.co/hVrFouMnl7",FALSE,0,"AngusRobertson",2017-04-19 06:32:28,TRUE,"854276345727201280","854583457175003137","31373289","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkRBennett",0,FALSE,FALSE,NA,NA
"SMOKING N COOKING A HOT POT",FALSE,0,NA,2017-04-19 06:32:11,FALSE,NA,"854583388707201024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SHUTUPiZZY",0,FALSE,FALSE,NA,NA
"@TransGoogles Smoke some more pot u fukin hippy",FALSE,0,"TransGoogles",2017-04-19 06:32:00,FALSE,"854580829023911936","854583341235920896","2555314934","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","JusticeGoogles",0,FALSE,FALSE,NA,NA
"@GordonRamsay @WilliamsSonoma my lovely Williams Sonoma pot is showing some wear. Any advice on cleaning/preserving loved kitchen items?",FALSE,1,"GordonRamsay",2017-04-19 06:31:55,FALSE,NA,"854583319924690944","110365072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ennervateme",0,FALSE,FALSE,NA,NA
"Another coffee pot ready! Total liters is now: 15797 #coffee #work",FALSE,0,NA,2017-04-19 06:31:55,FALSE,NA,"854583319576670211",NA,"<a href=""http://nodered.org"" rel=""nofollow"">Node RED </a>","CoffeeMachineAI",0,FALSE,FALSE,NA,NA
"@lilyallen Pot, kettle....",FALSE,0,"lilyallen",2017-04-19 06:31:02,FALSE,"854303544895295488","854583095567290368","16998020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suchan104",0,FALSE,FALSE,NA,NA
"@VerthagOG @stratisplatform @golemproject @decredproject What about pot ?",FALSE,0,"VerthagOG",2017-04-19 06:31:00,FALSE,"854582900028657664","854583089619587072","849566954599796737","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","travis_abela",0,FALSE,FALSE,NA,NA
"My grandad was sad that I couldn't see him at the weekend so he sent me a pot with a chicken bone and 2 bread crusts in it..",FALSE,1,NA,2017-04-19 06:30:39,FALSE,NA,"854583001052844032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ediewright_",0,FALSE,FALSE,NA,NA
"@HappilyLiberal @DailyCaller I am conservative, but the criminalization of drug use is where I disagree. And pot is least of  feds worries.",FALSE,0,"HappilyLiberal",2017-04-19 06:30:27,FALSE,"854573097923608576","854582951811530752","252412547","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","jamespsimonsen",0,FALSE,FALSE,NA,NA
"FUCKCKFK ""alright jimmy look this is ur 3rd one thats it for today ok?"" *drunk 13 yo boy nods* ""dont come back unless its to buy pot"" KEVIN",FALSE,0,NA,2017-04-19 06:30:19,FALSE,NA,"854582917946802176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pristinhansoI",0,FALSE,FALSE,NA,NA
"wishing I had someone to smoke pot w at 2am",FALSE,0,NA,2017-04-19 06:30:19,FALSE,NA,"854582916021723138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sadieexodus",1,FALSE,FALSE,NA,NA
