"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@krazy_k400 @DareStormZ @ItsEclihpse @TeamYouTube @YTCreators It's 10k views in total. Not on one video. They are only losing like 20$",FALSE,0,"krazy_k400",2017-04-25 20:44:05,FALSE,"850666111838281728","856972100904636416","800516048231370752","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_____Kush_____",0,FALSE,FALSE,NA,NA
"i feel like acting disrespectful for no reason like i might dunk on u and blow kush smoke in ur face if ur in the paint",FALSE,0,NA,2017-04-25 20:43:59,FALSE,NA,"856972074602168320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coolboy3000_net",0,FALSE,FALSE,NA,NA
"Still up can't sleep thinking about how i can infuse kush into shampoo",FALSE,0,NA,2017-04-25 20:43:55,FALSE,NA,"856972061784162304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","yZAJxZn1NaC0kdi",0,FALSE,FALSE,NA,NA
"Everybody says Wiz went straight commercial after Kush &amp; OJ.. and im not completely opposed to the conclusion. But MANN",FALSE,0,NA,2017-04-25 20:42:05,FALSE,NA,"856971599723016192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonnyLuvless",0,FALSE,FALSE,NA,NA
"@Alfiejamesmile3 @Nilson046 @kush_monreal @Skoaly210 @xeviebxx @DavidLuiz_CHE @CakeTheCoolGirl @BrandonRus_boi @Dividenter Dude",FALSE,0,"Alfiejamesmile3",2017-04-25 20:40:19,FALSE,NA,"856971151905505280","847147525610127360","<a href=""https://google.com"" rel=""nofollow"">44f0048610</a>","concatordinal1",0,FALSE,FALSE,NA,NA
"D6 Tennis: Bobby Murtha falls to #1 seed Kush from @WestySports 0-6, 3-6 in semi-final.",FALSE,0,NA,2017-04-25 20:39:37,FALSE,NA,"856970978366238720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Richland_Sports",0,FALSE,FALSE,NA,NA
"@TheRealJahh__ @Oaty_Taylor When is it bro?",FALSE,0,"TheRealJahh__",2017-04-25 20:39:19,FALSE,"856897076222930944","856970901958651905","3072144243","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush_Papii",0,FALSE,FALSE,NA,NA
"@RealIdioticGuy @Trollzous -isn't allowed to complain about a job he made from scratch paying him less than before… https://t.co/zx3RPhWxJF",FALSE,0,"RealIdioticGuy",2017-04-25 20:36:54,TRUE,"856906729967276035","856970294665375744","2722365614","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_____Kush_____",0,FALSE,FALSE,NA,NA
"Does anywhere know where I can get some ""dank kush?""",FALSE,0,NA,2017-04-25 20:36:43,FALSE,NA,"856970246053400578",NA,"<a href=""https://twitter.com/YumenoHimikoBot"" rel=""nofollow"">HimikoBot</a>","YumenoHimikoBot",0,FALSE,FALSE,NA,NA
"@lakehovse we are the random strangers providing the good kush",FALSE,1,"lakehovse",2017-04-25 20:36:21,FALSE,"856970054537289730","856970157650046976","1694100962","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeRateLizards",1,FALSE,FALSE,NA,NA
"That kush put me on my ass <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,0,NA,2017-04-25 20:35:54,FALSE,NA,"856970041945935873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilraeeeeee",0,FALSE,FALSE,NA,NA
"Spend it like we got a mil, smokin so much kush it got us feelin like we off a pill",FALSE,0,NA,2017-04-25 20:35:32,FALSE,NA,"856969948580786176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenJMusic508",0,FALSE,FALSE,NA,NA
"My first concert was either Wiz Khalifa Kush &amp; OJ tour , or Dom Kennedy when he dropped from the WS with love",FALSE,0,NA,2017-04-25 20:35:04,FALSE,NA,"856969830955499520",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","M3XRFW",0,FALSE,FALSE,NA,NA
"I hope Wiz plays Kush and OJ in its entirety at Life is Beautiful",FALSE,0,NA,2017-04-25 20:33:59,FALSE,NA,"856969558116233216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","piratesonny",0,FALSE,FALSE,NA,NA
"@leeeyo_ New girl past season 2 ilinishinda... Dry jokes tu <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"leeeyo_",2017-04-25 20:33:57,FALSE,"856967112274956288","856969553573810177","279044807","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","I_am_kush",0,FALSE,FALSE,NA,NA
"i want to refer to her by name but ill just call her ""Kush"", Kush is literally everything wrong with the UT fandom and pretty much anything!",FALSE,1,NA,2017-04-25 20:32:30,FALSE,NA,"856969187465596929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roarmew_",0,FALSE,FALSE,NA,NA
"Wi-fi kush, cuz the smell reach the neighbors house <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BC><ed><U+00BD><U+0081>",FALSE,0,NA,2017-04-25 20:32:22,FALSE,NA,"856969153751601152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ghost2519",0,FALSE,FALSE,NA,NA
"""Go Vote For My #GangMemberLifestyle4 Mixteape Hosted By @DjCassiusCain"".......https://t.co/zBozKQYo31 https://t.co/MCn4txcDaF",FALSE,0,NA,2017-04-25 20:31:33,FALSE,NA,"856968949178798083",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","M3GKUSHKIDD",0,FALSE,FALSE,NA,NA
"@CNNPolitics Smoke some more Kush, Spicer.  You are just about to start hallucinating any second.",FALSE,0,"CNNPolitics",2017-04-25 20:31:06,FALSE,"856940924575809537","856968833533456384","13850422","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JPHaleAbq",0,FALSE,FALSE,NA,NA
"I should get paid to smoke kush and teach you all about the brown god state of mind",FALSE,2,NA,2017-04-25 20:30:10,FALSE,NA,"856968600602767360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brownfuckengod",0,FALSE,FALSE,NA,NA
"You every smoke kush and think damn, fat people are hogging all the universe's matter",FALSE,0,NA,2017-04-25 20:30:01,FALSE,NA,"856968559955595264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ObamaStoner",0,FALSE,FALSE,NA,NA
"Hold up ....wait a minute.. ...let me put some kush up in it<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",FALSE,0,NA,2017-04-25 20:29:40,FALSE,NA,"856968474509422594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arrrit",0,FALSE,FALSE,NA,NA
"Kush McRae",FALSE,0,NA,2017-04-25 20:29:26,FALSE,NA,"856968414971211778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_teamwallace_",0,FALSE,FALSE,NA,NA
