"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"Permits to be issued soon for Pa. medical marijuana facilities https://t.co/P9lbZEUN4t",FALSE,0,NA,2017-05-09 05:32:24,FALSE,NA,"861816101033746432",NA,"<a href=""http://daggamagazine.com"" rel=""nofollow"">Dagga Magazine</a>","DaggaMagazine",0,FALSE,FALSE,NA,NA,"South Africa","en","http://pbs.twimg.com/profile_images/522826429919006721/LDAu1Vf6_normal.jpeg"
"@jeremycorbyn They will ban junk food ads but Trudope will make it LEGAL for youth 12 to 18 years of age to possess… https://t.co/TgFPbggw6W",FALSE,0,"jeremycorbyn",2017-05-09 05:30:34,TRUE,"861682134876119045","861815636607066112","117777690","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GailDyer10",0,FALSE,FALSE,NA,NA,"Peterborough, Ontario.","en","http://pbs.twimg.com/profile_images/755842366821502976/bix7RyZ1_normal.jpg"
"@chrisbkremes How much marijuana have you inhaled? You can be honest with me. This is a judgement-free zone.",FALSE,1,"chrisbkremes",2017-05-09 05:29:59,FALSE,"861808286932373504","861815489764483072","977121740","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnnywizzz",0,FALSE,FALSE,NA,NA,"Freehold, NJ","en","http://pbs.twimg.com/profile_images/717512964501282817/o_osy1KM_normal.jpg"
"Lauren and her boyfriend are sitting here arguing about Marijuana in Australian accents.... it's honestly great.",FALSE,0,NA,2017-05-09 05:29:32,FALSE,NA,"861815377466200064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_whooolia_",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/856637455436525568/jFcNA-Jk_normal.jpg"
"What American Families Think About Marijuana [Infographic] https://t.co/Iymffp7TaK",FALSE,0,NA,2017-05-09 05:28:38,FALSE,NA,"861815149946130433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PierreConfrenco",0,FALSE,FALSE,NA,NA,"Knoxville, TN","en","http://pbs.twimg.com/profile_images/723673404293804034/Vt9IGsdl_normal.jpg"
"What’s next for medicinal marijuana in Florida? – WTXL ABC 27 https://t.co/RFzxtX8UXW",FALSE,0,NA,2017-05-09 05:28:29,FALSE,NA,"861815113723936768",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","newsroundcom",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2530969713/ra9tptt4wbu3a9pke82o_normal.jpeg"
"i want to release a song called IM ON Marijuana <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,NA,2017-05-09 05:27:40,FALSE,NA,"861814909847429120",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DeejayChee",0,FALSE,FALSE,NA,NA,"Cambodia","en","http://pbs.twimg.com/profile_images/549258098284584961/t-GQ8F97_normal.jpeg"
"Beat:W3, MARIJUANA PUBLIC USE (NOT DISPENSARY) at 80XX BLOCK OF FAUNTLEROY WY SW reported on 5/8/2017 9:47 PM, Call# 17000161720",FALSE,0,NA,2017-05-09 05:27:18,FALSE,NA,"861814817169920000",NA,"<a href=""http://www.seattle.gov"" rel=""nofollow"">SPD Beat W3</a>","SeattlePDW3",0,FALSE,FALSE,NA,NA,"Seattle, WA","en","http://pbs.twimg.com/profile_images/2511778766/yua40mtin6jkfjva7s75_normal.png"
"“As marijuana advertising continues to be banned by mainstream networks,  $MCIG",FALSE,0,NA,2017-05-09 05:25:11,FALSE,NA,"861814285185544192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"@DRUDGE_REPORT Now Laura, I'm sorry but Marijuana is one thing Conservatives (I am one) got wrong. Phony conclusion… https://t.co/55SqcW6jVv",FALSE,0,"DRUDGE_REPORT",2017-05-09 05:24:44,TRUE,"861754016572637184","861814170345496576","14669951","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michael32Gman",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/847714993189437440/8yyzRyCQ_normal.jpg"
"Keep a finger on the rapidly evolving marijuana society, laws and activism. $MCIG",FALSE,0,NA,2017-05-09 05:24:22,FALSE,NA,"861814077181628416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"A proposed ban on marijuana shops failed, as did a proposal for a resident beach sticker fee. A downtown zoning amendment was approved.",FALSE,1,NA,2017-05-09 05:23:57,FALSE,NA,"861813973188063232",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CCCNewsroom",0,FALSE,FALSE,NA,NA,"Chatham, Mass., USA","en","http://pbs.twimg.com/profile_images/640374045/Chronicle_normal.jpg"
"Oh Lamar, Hail Mary and marijuana, times is hard
Pray with the hooligans, shadows all in the dark",FALSE,1,NA,2017-05-09 05:23:38,FALSE,NA,"861813893542195200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","L00ney87",0,FALSE,FALSE,NA,NA,"Los Angeles","en","http://pbs.twimg.com/profile_images/782316087966707712/xjeyvMjv_normal.jpg"
"FBI: Seattle Officer Helped Run Marijuana To Baltimore https://t.co/8WljPrxPas",FALSE,0,NA,2017-05-09 05:23:29,FALSE,NA,"861813857060360192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TOTPINYC",0,FALSE,FALSE,NA,NA,"Worldwide","en","http://pbs.twimg.com/profile_images/378800000144575945/76aa7aa05348dc1f4ea936b048ec54fc_normal.png"
"lol this guy at the hot tub was telling us how after legalizing marijuana, cocaine will be next <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,2,NA,2017-05-09 05:23:27,FALSE,NA,"861813846155051008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allycat1604",0,FALSE,FALSE,NA,NA,"lodi,CA <U+2764>","en","http://pbs.twimg.com/profile_images/848841588314746881/4bs0sdxU_normal.jpg"
"Collins: Medical marijuana goes up in smoke - https://t.co/yCYxlf0eDZ https://t.co/ILdz0jjq0N #medicalmaijuana",FALSE,0,NA,2017-05-09 05:23:10,FALSE,NA,"861813776210722816",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","gggoodiesmmj",0,FALSE,FALSE,NA,NA,"Tacoma, WA","en","http://pbs.twimg.com/profile_images/490568700882190336/qaLekZIb_normal.png"
"technologies and services for the global medical marijuana industry invites shareholders, prospective investors  $MCIG",FALSE,0,NA,2017-05-09 05:20:53,FALSE,NA,"861813202291761153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"My little sister said ""now that marijuana is legal, do you smoke it?"" <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,0,NA,2017-05-09 05:20:03,FALSE,NA,"861812990227521536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jarelyfraga",0,FALSE,FALSE,NA,NA,"Marina, CA","en","http://pbs.twimg.com/profile_images/861125332257996800/4_BDcefR_normal.jpg"
"and the marijuana market totaled $6.7 billion in 2016 and growing according to Forbes.  $MCIG",FALSE,0,NA,2017-05-09 05:19:59,FALSE,NA,"861812976315236352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"@mgjoyave @FoxNews @Q13FOX Marijuana is not a drug, it's a fucking leaf ffs <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"mgjoyave",2017-05-09 05:19:31,FALSE,"861807377649217536","861812857301860352","896049474","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhenInShire",0,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/861614387777470464/rn8S8K2J_normal.jpg"
"@FoxNews @Q13FOX Country needs more marijuana. Needs to be sold right next to all the alcohol and tobacco. Mello the f$&amp;@ out America!!",FALSE,1,"FoxNews",2017-05-09 05:19:19,FALSE,"861806689141628928","861812806403751936","1367531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","N8Dawgn",0,FALSE,FALSE,NA,NA,"Green River, Wyoming ","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"@arielhelwani should fighters be allowed to drink alcohol before a fight???. same with marijuana.",FALSE,0,"arielhelwani",2017-05-09 05:18:03,FALSE,NA,"861812487141949440","17828988","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dasa222",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"Cases of corona and a mile of marijuana.",FALSE,0,NA,2017-05-09 05:17:39,FALSE,NA,"861812385438367744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stamp_kyle",0,FALSE,FALSE,NA,NA,"Louisville, KY","en","http://pbs.twimg.com/profile_images/861713050327552000/nuIx3Etm_normal.jpg"
"@arielhelwani marijuana can be considered enhancement. if it helps you calm down it is enhancing your abilities.",FALSE,0,"arielhelwani",2017-05-09 05:17:11,FALSE,NA,"861812269188915200","17828988","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dasa222",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"State Medical Examiner Fahmy Malak, backed by Sherriff Jim Steed, ruled they passed out on the tracks after smoking 20 Marijuana cigarettes.",FALSE,1,"alger_luana",2017-05-09 05:16:43,FALSE,"861810460374552577","861812150561583104","813496902830460928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alger_luana",0,FALSE,FALSE,NA,NA,"United States ","en","http://pbs.twimg.com/profile_images/835333741732118533/f8zpq2Lg_normal.jpg"
"I am pleased to announce our formal relation and evolving role in technology targeting the global marijuana industry.  $MCIG",FALSE,0,NA,2017-05-09 05:16:40,FALSE,NA,"861812141501927424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"technologies and services for the global medical marijuana industry, $MCIG",FALSE,1,NA,2017-05-09 05:15:17,FALSE,NA,"861811791290093568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"TIS ORIGINAL INTERVIEW: Pro Wreslter @TheRealRVD tells you EVERYTHING you need to know about Marijuana... https://t.co/HNX93YxLBZ",FALSE,0,NA,2017-05-09 05:15:17,FALSE,NA,"861811789830508544",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Truth_is_Scary",0,FALSE,FALSE,NA,NA,"Worldwide  ","en","http://pbs.twimg.com/profile_images/981225175/TiS_Logo_Fire_normal.jpg"
"See we ridin in dis bih smokin<ed><U+00A0><U+00BD><ed><U+00B2><U+00A8> on dat marijuana<ed><U+00A0><U+00BC><ed><U+00BD><U+0083> mane we slidin with the stick I guaranteed you don't want no drama...",FALSE,0,NA,2017-05-09 05:13:57,FALSE,NA,"861811455217348608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThaPussCPleaser",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/791313100972654592/fNfHFGhr_normal.jpg"
"I smok ALOT of marijuana!",FALSE,1,NA,2017-05-09 05:13:54,FALSE,NA,"861811442156277761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PjWickedSkills",0,FALSE,FALSE,NA,NA,"Higher Grounds..Flint Mi","en","http://pbs.twimg.com/profile_images/859469430362972160/WNuncYek_normal.jpg"
"Please don't tell my mama this ain't marijuana",FALSE,0,NA,2017-05-09 05:13:12,FALSE,NA,"861811269170548736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RayQuayZa",0,FALSE,FALSE,NA,NA,"wherever i am","en","http://pbs.twimg.com/profile_images/857816549289328641/f71f-N66_normal.jpg"
"@droozilla @realDonaldTrump @BillKitchens1 The doctors have spoken https://t.co/Vg7d2ZX7qJ",FALSE,0,"droozilla",2017-05-09 05:12:25,FALSE,"861464829059624960","861811069890592768","27489574","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KyleTurley",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/787664841905348608/Rt4PWHyA_normal.jpg"
"The latest #TORONTO DRUG WIRE! https://t.co/97lA4kUok7 Thanks to @VanAlias @Iam_Missy #marijuana #toronto",FALSE,0,NA,2017-05-09 05:12:12,FALSE,NA,"861811016753192962",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","drug_wire",0,FALSE,FALSE,NA,NA,"Toronto, CANADA","en","http://pbs.twimg.com/profile_images/2440535325/xwhpf0wgd3tbclpgqmd7_normal.png"
"OR: Marijuana stores note, Law Enforcement in Oregon has had enough - KCBY https://t.co/XEJqn0IBmD",FALSE,0,NA,2017-05-09 05:12:11,FALSE,NA,"861811012370092032",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MedischeWiet",0,FALSE,FALSE,NA,NA,"Nederland","en","http://pbs.twimg.com/profile_images/1044664583/groen_kruis_met_slang_zonder_watermerk_met_wietblad_normal.JPG"
"@FoxNews @Q13FOX Seriously. Marijuana. Keep up the great work Fox!",FALSE,0,"FoxNews",2017-05-09 05:11:14,FALSE,"861806689141628928","861810772170518529","1367531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissLynn5280",0,FALSE,FALSE,NA,NA,"Denver, Colorado","en","http://pbs.twimg.com/profile_images/378800000599385437/dd014da28296d1e0708305626a367e8d_normal.jpeg"
"Here's everything you need to know about concentrates. https://t.co/Djgusxj9aB #dabs #marijuana #THC #weed @YoDabba",FALSE,0,NA,2017-05-09 05:10:42,FALSE,NA,"861810637076344832",NA,"<a href=""http://yodabbadabba.com"" rel=""nofollow"">YDD-Tweeter</a>","yodabba",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/449598774784966656/swJ7Xe0V_normal.jpeg"
"Western research has confirmed that acupuncture can heal anxiety and depression. #Acupuncture https://t.co/DI5HTaSPSo",FALSE,0,NA,2017-05-09 05:10:05,FALSE,NA,"861810484294676485",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","jostsauer",0,FALSE,FALSE,NA,NA,"Maleny, Queensland","en","http://pbs.twimg.com/profile_images/733369566/n733068419_8480_normal.jpg"
"Florida's medical marijuana deal goes up in smoke https://t.co/WYsg8a1srr",FALSE,0,NA,2017-05-09 05:07:02,FALSE,NA,"861809716657233920",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","extraheavy2010",0,FALSE,FALSE,NA,NA,"Hayward california","en","http://pbs.twimg.com/profile_images/792252494457950208/_tX4USE4_normal.jpg"
"Marijuana and Addiction https://t.co/zVV8FDrVfk",FALSE,0,NA,2017-05-09 05:07:00,FALSE,NA,"861809708356816896",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","quotesbypolly",0,FALSE,FALSE,NA,NA,"The World","en","http://pbs.twimg.com/profile_images/631749539947352065/Q_ZNfBsc_normal.png"
"STUDY Marijuana Linked to Fewer Brain Injury Deaths

https://t.co/3FIoSrbuCi

#MMJ #braininjury",FALSE,3,NA,2017-05-09 05:07:00,FALSE,NA,"861809707312218112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CarverJohns",3,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2880136297/046419f976e0dd0ea451a6733b4e62a5_normal.jpeg"
"The Most Quotable Stoner Movies https://t.co/Hg6xEcvU0b #marijuana",FALSE,0,NA,2017-05-09 05:05:52,FALSE,NA,"861809421260918784",NA,"<a href=""http://greenscenemarketing.com"" rel=""nofollow"">ChristianGSM Scheduler App</a>","GSMChristian",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/697760513011355648/RRqLVgVi_normal.png"
"i wish marijuana didn't have the reputation it has, it's amazing to me how different some people will perceive another because of it :/",FALSE,1,NA,2017-05-09 05:04:42,FALSE,NA,"861809126510182400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trutherbutt",0,FALSE,FALSE,NA,NA,"Hellifornia","en","http://pbs.twimg.com/profile_images/861438412561068032/G2Z6TSa3_normal.jpg"
"@Pontifex  @POTUS @KremlinRussia_E @BBCWorld @XHNews @CBSThisMorning @AJEnglish Different mentality, poppy,cocaine,marijuana,same as coffee",FALSE,1,"Pontifex",2017-05-09 05:04:27,FALSE,NA,"861809064078082049","500704345","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaurasTiger",0,FALSE,FALSE,NA,NA,"St.Paul,MN","en","http://pbs.twimg.com/profile_images/489656633854029824/uNBU2mzg_normal.jpeg"
"""Eating a mango while smoking marijuana can increase euphoria and get you higher, helping to provide a better experience.""",FALSE,0,NA,2017-05-09 05:03:42,FALSE,NA,"861808876131201024",NA,"<a href=""https://twitter.com"" rel=""nofollow"">UrbnDiictionary</a>","UrbnDiictionary",0,FALSE,FALSE,NA,NA,"~parody~","en","http://pbs.twimg.com/profile_images/498601353988427777/JJ7oPrpp_normal.jpeg"
"Hail Mary &amp; marijuana, times is hard",FALSE,1,NA,2017-05-09 05:03:24,FALSE,NA,"861808799815933952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_Blue24",0,FALSE,FALSE,NA,NA,"tomorrow","en","http://pbs.twimg.com/profile_images/861787133593268224/td5hqxBB_normal.jpg"
"Dr. Deepak Sharan's new Interview on Marijuana for Chronic Pain has just been published. https://t.co/ZiGmlXTwev",FALSE,0,NA,2017-05-09 05:03:21,FALSE,NA,"861808790282407937",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RECOUP_Info",0,FALSE,FALSE,NA,NA,"Bangalore, India","en","http://pbs.twimg.com/profile_images/3466362918/caa11c86f5be1ad31d57ff9bc84ad356_normal.jpeg"
"@senrobportman ""Other drugs""? Uh, Rob, are you dodging marijuana proponents?
DUH!",FALSE,1,"senrobportman",2017-05-09 05:01:24,FALSE,"860590116624113665","861808298881826817","18915145","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcsthe3rd",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/829475866463703040/Va3vRX29_normal.jpg"
"@RamirezShauna33 @Killer4144 @Cat13252228 @Pippinsgirl45 @wikedbitchowest @Stewart1306 @bkgut3 @NoRacistBigots… https://t.co/ieCR50biw3",FALSE,1,"VetusTristis",2017-05-09 05:01:06,TRUE,"861807920618631173","861808223636074496","35709747","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VetusTristis",0,FALSE,FALSE,NA,NA,"Over there ","en","http://pbs.twimg.com/profile_images/2293502987/3ukzn0fujzp09j3a8wcc_normal.jpeg"
"Rohrabacher is confident the courts will continue to back Congress’ right to determine how federal funds are spent. https://t.co/zGg88DYvGZ",FALSE,4,NA,2017-05-09 05:01:04,FALSE,NA,"861808215243227138",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","denverpost",1,FALSE,FALSE,NA,NA,"Denver, CO","en","http://pbs.twimg.com/profile_images/696779704150335488/yF8sCXSN_normal.jpg"
"Fear of a White Lighter: @atlasobscura https://t.co/24Hcd5FmjL",FALSE,0,NA,2017-05-09 05:00:57,FALSE,NA,"861808182829514752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmyChurch808",0,FALSE,FALSE,NA,NA,"Earth","en","http://pbs.twimg.com/profile_images/478250271013761024/cwayW-zu_normal.jpeg"
"@Slendy216 I can't look at your profile pic without thinking ""marijuana green"" xD",FALSE,2,"Slendy216",2017-05-09 05:00:14,FALSE,NA,"861808005423222784","856956600875134976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheOnlyRedKing",0,FALSE,FALSE,NA,NA,"Trapped in Alexa's Closet","en","http://pbs.twimg.com/profile_images/857692150829416448/cvLSNsTb_normal.jpg"
"Judge Orders San Diego D.A. to Return $100K it Seized from Family of Marijuana Business Owner https://t.co/BbnC2BsZW7",FALSE,0,NA,2017-05-09 05:00:02,FALSE,NA,"861807955615903744",NA,"<a href=""http://ytreet.com/ye"" rel=""nofollow"">Strobz</a>","nuiotwo",0,FALSE,FALSE,NA,NA,"Right here. Meow to you too!","en","http://pbs.twimg.com/profile_images/772920932197433344/Sn_Nu2pF_normal.jpg"
"You know you have a problem when you are harvesting marijuana plants through a mobile app. #Helovespotmorethanme <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+00B6><ed><U+00A0><U+00BD><ed><U+00B8><U+0090> @abarrios528",FALSE,0,NA,2017-05-09 04:59:47,FALSE,NA,"861807890407071744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuliesLovee",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/491980783104819200/Blh9n2jw_normal.jpeg"
"@OmarArizona @ajplus @NICKIMINAJ Are you smoking too much marijuana? Haven't you seen what she's doing to her Fans?… https://t.co/ehWbx56W1x",FALSE,0,"OmarArizona",2017-05-09 04:58:25,TRUE,"861736531521875968","861807548537737216","124283783","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Queendomnnic1",0,FALSE,FALSE,NA,NA,"Berlin, Germany ","en","http://pbs.twimg.com/profile_images/860553105217388545/Fjqzb1pg_normal.jpg"
"@anisaaalb lol I call them marijuana solenka :)",FALSE,0,"anisaaalb",2017-05-09 04:58:23,FALSE,"856693225310089216","861807538685313024","2887414366","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","AlbanianConnect",0,FALSE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/821871941225250816/rTA4tZgI_normal.jpg"
"FOX5ATLANTA reports Seattle police officer charged in major marijuana-smuggling ring https://t.co/NvMybdbYZ9",FALSE,0,NA,2017-05-09 04:58:05,FALSE,NA,"861807465322749952",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","channel1atlanta",0,FALSE,FALSE,NA,NA,"Atlanta, GA","en","http://pbs.twimg.com/profile_images/775149393544634372/BfYvjNor_normal.jpg"
"Kevin O'Leary On Marijuana Legalization https://t.co/HiNYOUJyKa",FALSE,0,NA,2017-05-09 04:57:28,FALSE,NA,"861807307436556289",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LLLLxLM",0,FALSE,FALSE,NA,NA,"Earth ","en","http://pbs.twimg.com/profile_images/775046238307614720/HU48jDKn_normal.jpg"
"@IngrahamAngle There is a reason we have medical marijuana, actually there are many.",FALSE,1,"IngrahamAngle",2017-05-09 04:56:03,FALSE,"861755919348232192","861806953403514880","50769180","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_m_r_r_o_b_o_t",0,FALSE,FALSE,NA,NA,"Copenhagen, Denmark","en","http://pbs.twimg.com/profile_images/830999725365026818/B-dAtwoR_normal.jpg"
"Rolling marijuana, that's a cheap vacation",FALSE,1,NA,2017-05-09 04:55:22,FALSE,NA,"861806779713376256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luvericaaa",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/861791067229782016/esU6zW9n_normal.jpg"
"Seattle police officer charged in major marijuana-smuggling ring https://t.co/ajIQ4rlLzr",FALSE,0,NA,2017-05-09 04:55:19,FALSE,NA,"861806767088578560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FOX5Atlanta",1,FALSE,FALSE,NA,NA,"Atlanta","en","http://pbs.twimg.com/profile_images/738734051335544832/pWnPH0lm_normal.jpg"
"Seattle police officer charged in major marijuana-smuggling ring https://t.co/HeUWvP7FLc",FALSE,0,NA,2017-05-09 04:55:19,FALSE,NA,"861806767084380160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoodDayAtlanta",1,FALSE,FALSE,NA,NA,"Atlanta, GA","en","http://pbs.twimg.com/profile_images/512606006883278848/642ASBuo_normal.png"
"#chronicillness, there will be a day that I need something that will let me function. And since AZ now allows medical marijuana I can get it",FALSE,0,"SLStrailo",2017-05-09 04:54:57,FALSE,"861806474070302720","861806676248117248","41536077","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SLStrailo",0,FALSE,FALSE,NA,NA,"Yuma","en","http://pbs.twimg.com/profile_images/846878183790043136/WHr8c6Le_normal.jpg"
"High, my name is Ruegar and I'm addicted to marijuana.
<ed><U+00A0><U+00BD><ed><U+00B1><U+00BD>",FALSE,0,NA,2017-05-09 04:54:49,FALSE,NA,"861806640957464576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ruegartheking",0,FALSE,FALSE,NA,NA,"Charlotte, NC","en","http://pbs.twimg.com/profile_images/859910988015034371/iXLB1OnW_normal.jpg"
"...did I just lose a follower because of this thread? If so, yes I SUPPORT THOSE WHO NEED MEDICAL MARIJUANA. Because some day, due to my",FALSE,0,"SLStrailo",2017-05-09 04:54:09,FALSE,"861806276338167808","861806474070302720","41536077","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SLStrailo",0,FALSE,FALSE,NA,NA,"Yuma","en","http://pbs.twimg.com/profile_images/846878183790043136/WHr8c6Le_normal.jpg"
