"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"#Cannabis ~We are a fast-paced growing dispensary currently seeking bright, energetic, motivated and dependable persons to fill our availab…",FALSE,0,NA,2017-05-09 05:36:07,FALSE,NA,"861817036527284224",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","cannabisresins",0,FALSE,FALSE,NA,NA,"Vancouver, British Columbia","en","http://pbs.twimg.com/profile_images/689595299224944640/743VHxJn_normal.jpg"
"@ac_phila @charles_gaba Dude you go there for cannabis oil.  Sheesh. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,1,"ac_phila",2017-05-09 05:36:07,FALSE,"861815010426839041","861817034723663872","3618476476","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Free_Fries_",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/650166115268558848/IaD1K1di_normal.jpg"
"everyone asks what I want to do for my bday,really all I want to do is spend time in nature w/ people I love&amp;my hula hoops <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+2B55><U+FE0F>

&amp;cannabis <ed><U+00A0><U+00BC><ed><U+00BD><U+0083>",FALSE,0,NA,2017-05-09 05:34:13,FALSE,NA,"861816555990114304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c_pickles",0,FALSE,FALSE,NA,NA,"kalamazoo, michigan ","en","http://pbs.twimg.com/profile_images/783683848114757633/YycU7Pq-_normal.jpg"
"Here’s How to Get FREE Access to Last Weekend’s Cannabis Health Summit  https://t.co/numCo72NaE",FALSE,0,NA,2017-05-09 05:30:06,FALSE,NA,"861815520567406593",NA,"<a href=""http://buyhempcbdoils.com"" rel=""nofollow"">buy hemp cdc</a>","hempforfitness",0,FALSE,FALSE,NA,NA,"Illinois","en","http://pbs.twimg.com/profile_images/843627917263470592/5SGBHgOT_normal.jpg"
"Police are so headass",FALSE,0,NA,2017-05-09 05:29:51,FALSE,NA,"861815459385139200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jd_Cannabis",0,FALSE,FALSE,NA,NA," TX ","en","http://pbs.twimg.com/profile_images/838859560580440064/6YiF80Ze_normal.jpg"
"technologies and services for the global medical cannabis industry is pleased to announce the signing of Alex Mardikian $MCIG",FALSE,0,NA,2017-05-09 05:26:14,FALSE,NA,"861814548214538240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"Island set to become the first place in British Isles to legalise medicinal cannabis – https://t.co/85K2PTpiqf https://t.co/htPVTMlG1m",FALSE,0,NA,2017-05-09 05:25:14,FALSE,NA,"861814297801969664",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Doncaster_CC",0,FALSE,FALSE,NA,NA,"UK","en","http://pbs.twimg.com/profile_images/844995293716328448/t9OZCrQA_normal.jpg"
"@meadowsweeturb coverage on CBC speaks up for craft cannabis entrepreneurs to ensure that the market represents the needs of all consumers.",FALSE,3,"meadowsweeturb",2017-05-09 05:25:01,FALSE,"861440956272263169","861814242416013312","776468628413616128","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","margotcstone",0,FALSE,FALSE,NA,NA,"Nelson, British Columbia","en","http://pbs.twimg.com/profile_images/767793956851593216/oXcLyLPl_normal.jpg"
"Industry Tours Sets The Cannabis Business Summit Apart From Other Events -  https://t.co/oliuljkuDJ",FALSE,1,NA,2017-05-09 05:24:57,FALSE,NA,"861814224925970433",NA,"<a href=""http://thenuggetnews.com"" rel=""nofollow"">TheNuggetNews</a>","NuggetNews420",0,FALSE,FALSE,NA,NA,"Maine, USA","en","http://pbs.twimg.com/profile_images/858096262452658176/v3bMYpbQ_normal.jpg"
"""We need to #legalize now so both #patients and consumers can share in the gifts of #cannabis"" – #DianeFornbacher",FALSE,1,NA,2017-05-09 05:23:23,FALSE,NA,"861813830686527489",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","faerieskeep",0,FALSE,FALSE,NA,NA,"Caldwell, ID","en","http://pbs.twimg.com/profile_images/820621427237736448/De0vmLHP_normal.jpg"
"420 Cloud is an app based unified community platform, sort of, “LinkedIn meets Tinder of cannabis”,  $MCIG",FALSE,0,NA,2017-05-09 05:23:10,FALSE,NA,"861813774508019712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"technologies and services for the global medical cannabis industry is pleased to announce the launch of 420 Cloud on Google Play  $MCIG",FALSE,0,NA,2017-05-09 05:22:57,FALSE,NA,"861813720233717761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"mCig Releases the 420 Cloud Global Cannabis Community native for Android devices live in Google Play with iOS release a few days away $MCIG",FALSE,1,NA,2017-05-09 05:22:45,FALSE,NA,"861813672724881408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"HEALTH CAN ALLOWED 13 PESTICIDES 2/17 In MED CANNABIS But In 5/17 There Are17? THEY ADDED MORE SO #LPs CAN POISON THEY'RE PATIENTS MORE",FALSE,0,NA,2017-05-09 05:21:39,FALSE,NA,"861813393124208640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheJakeFilmore",0,FALSE,FALSE,NA,NA,"Canada ","en","http://pbs.twimg.com/profile_images/845750581046247426/EFFxbkkw_normal.jpg"
"Our Patrols arrested a male last night in South Rd in possession of a knife and cannabis, Thankyou for your help.",FALSE,1,NA,2017-05-09 05:21:04,FALSE,NA,"861813249242738688",NA,"<a href=""http://crowdcontrolhq.com/"" rel=""nofollow"">CrowdControlHQ</a>","MerpolSthSefton",0,FALSE,FALSE,NA,NA,"Sefton, Merseyside","en-gb","http://pbs.twimg.com/profile_images/798480494186950656/OHBSx9N7_normal.jpg"
"Our Patrols arrested a male last night in South Rd in possession of a knife and cannabis, Thankyou for your help.",FALSE,0,NA,2017-05-09 05:21:04,FALSE,NA,"861813246227083265",NA,"<a href=""http://crowdcontrolhq.com/"" rel=""nofollow"">CrowdControlHQ</a>","MerPolCopyLane",0,FALSE,FALSE,NA,NA,"Copy Lane Police Station","en-gb","http://pbs.twimg.com/profile_images/798480636545744896/wQmzUwgx_normal.jpg"
"#cannabis is most likely to produce long-term psychiatric effects in individuals who are most susceptible. https://t.co/DHo050WZ3Q",FALSE,0,NA,2017-05-09 05:20:03,FALSE,NA,"861812991431512064",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ICCI_science",0,FALSE,FALSE,NA,NA,"Praha, Ceská republika","en","http://pbs.twimg.com/profile_images/676439026484711426/EloYjFCK_normal.jpg"
"promotions and partnerships with businesses both within and outside of the cannabis industry as part of its revenue stream.  $MCIG",FALSE,0,NA,2017-05-09 05:19:31,FALSE,NA,"861812857939349504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"@Livi_We_Trust Yeah, cannabis oil for the feels, not for the malignant tumor murdering properties",FALSE,1,"Livi_We_Trust",2017-05-09 05:19:16,FALSE,"861812464140374017","861812792520839168","786341568319848448","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpinellaJake",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/858917506421075970/Vnvvfw4S_normal.jpg"
"@Livi_We_Trust Afaik the entire scientific vocabulary of these ""people"" is the set of words 'fluoride', 'cannabis',… https://t.co/F2YzPYqyOR",FALSE,1,"Livi_We_Trust",2017-05-09 05:18:53,TRUE,"861812464140374017","861812699721863168","786341568319848448","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpinellaJake",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/858917506421075970/Vnvvfw4S_normal.jpg"
"@aboutmecfs are you looking into the endocannabinoid system connection? Recovery with cannabis oil? It worked for me. #mecfs",FALSE,0,"aboutmecfs",2017-05-09 05:18:32,FALSE,NA,"861812609951158272","21976750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnblemishedMind",0,FALSE,FALSE,NA,NA,"Bonny Scotland","en","http://pbs.twimg.com/profile_images/378800000108940733/016b13b69e3e2263abc8f9d80b90c264_normal.jpeg"
"Daily dose of cannabis extract could reverse brain's decline in old age, study suggests https://t.co/I68v97nUlQ",FALSE,0,NA,2017-05-09 05:18:02,FALSE,NA,"861812482582695936",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MartinGak",0,FALSE,FALSE,NA,NA,"Berlin, Germany","en","http://pbs.twimg.com/profile_images/473004337237483521/RuexyQDI_normal.jpeg"
"Patiently waiting for my hair to be ridiculously long <ed><U+00A0><U+00BD><ed><U+00B2><U+0086>",FALSE,0,NA,2017-05-09 05:17:39,FALSE,NA,"861812386604470273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cannabis_queenx",0,FALSE,FALSE,NA,NA,"wherever theres food","en","http://pbs.twimg.com/profile_images/861795520678772736/6DGsn86I_normal.jpg"
"utilizing a software as a service (SaaS) distribution model and targeting the growing medical and recreational cannabis markets.  $MCIG",FALSE,0,NA,2017-05-09 05:17:36,FALSE,NA,"861812374361313280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"The latest #DeadHead Nation! https://t.co/YGEfaRGUgk Thanks to @seansaxon @buybudnow @lordsofeaston #weed #cannabis",FALSE,0,NA,2017-05-09 05:17:26,FALSE,NA,"861812330979635200",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Lovebian",0,FALSE,FALSE,NA,NA,"Palo Alto, CA","en","http://pbs.twimg.com/profile_images/1344688218/howweirdboothzoom_normal.jpg"
"Time to put tha fire to this cannabis filled leaf",FALSE,1,NA,2017-05-09 05:17:07,FALSE,NA,"861812251522715649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Smash_Adams",0,FALSE,FALSE,NA,NA,"above you other sucka niggas","en","http://pbs.twimg.com/profile_images/482206120644055041/QwzHT6wk_normal.jpeg"
"Coming from the tech world, I have long been seeking a venture in technology to interface it into cannabis industry.  $MCIG",FALSE,0,NA,2017-05-09 05:16:26,FALSE,NA,"861812079845572608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"Smoking cannabis at 6.15 on c/coats metro not classy @My_Metro @Metro_Manners",FALSE,1,NA,2017-05-09 05:16:04,FALSE,NA,"861811988795666433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coalsprite",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/816401090534981632/AGZKAUCZ_normal.jpg"
"@OpenMedF thanks 4 the research.Being in CA, is anyone looking into the endocannabinoid system connection?recovery with cannabis oil? #mecfs",FALSE,0,"OpenMedF",2017-05-09 05:16:03,FALSE,NA,"861811983724793857","1022904427","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnblemishedMind",0,FALSE,FALSE,NA,NA,"Bonny Scotland","en","http://pbs.twimg.com/profile_images/378800000108940733/016b13b69e3e2263abc8f9d80b90c264_normal.jpeg"
"@Livi_We_Trust This is basically the person who said cannabis oil is better for cancer than chemo right",FALSE,3,"Livi_We_Trust",2017-05-09 05:15:19,FALSE,"861791120027680768","861811799020236801","786341568319848448","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpinellaJake",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/858917506421075970/Vnvvfw4S_normal.jpg"
"Former Megaupload Programming Team Joins mCig, Inc. in the Cannabis Tech Space $MCIG",FALSE,0,NA,2017-05-09 05:15:04,FALSE,NA,"861811737854713856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BosseGary",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/831388792590311424/4v2Ynzw6_normal.jpg"
"Cannabis may not be a miracle cure-all, but robust scientific research is crucial for understanding its links to... https://t.co/Z3LaiydYkV",FALSE,0,NA,2017-05-09 05:14:55,FALSE,NA,"861811700462493696",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sniff_off",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/751221811845607424/zsYAv4Gt_normal.jpg"
"THE TRUTH ABOUT CANNABIS, SCRIPTURE, HISTORY AND HOLY OIL - Diverse Sanctuary https://t.co/8EUV3SWvea",FALSE,0,NA,2017-05-09 05:04:36,FALSE,NA,"861809103802257408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joisami",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/823382417465450499/v5JO1c9D_normal.jpg"
"#LPPOISON THIS IS USED BY CANADIAN LPS ON MEDICAL CANNABIS! @janephilpott WHY NO FINES LOSS OF LICENSES? NO JUST TELL LPS TO TEST THEMSELVES",FALSE,0,"TheJakeFilmore",2017-05-09 05:04:33,FALSE,"861808240753070080","861809089302736896","702785063214260224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheJakeFilmore",0,FALSE,FALSE,NA,NA,"Canada ","en","http://pbs.twimg.com/profile_images/845750581046247426/EFFxbkkw_normal.jpg"
"Hey Cannabis Investments thanks for the follow!",FALSE,1,NA,2017-05-09 05:04:15,FALSE,NA,"861809013637427200",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","xavvypls",0,FALSE,FALSE,NA,NA,"North Carolina","en","http://pbs.twimg.com/profile_images/730121330276892672/QGTLrj5q_normal.jpg"
"#blockchain #DLT #consensus | Legal Electronic Payments for Cannabis Are Now Possible with cPay:... | #trustnomics https://t.co/bmRrzUe1iX",FALSE,0,NA,2017-05-09 05:04:11,FALSE,NA,"861808998152114182",NA,"<a href=""http://www.wmaker.net"" rel=""nofollow"">WMaker</a>","FINYEAR",0,FALSE,FALSE,NA,NA,"Besançon & Paris","fr","http://pbs.twimg.com/profile_images/741217029215125504/8TvthOpH_normal.jpg"
"To all my fiends on Twitter who know me as a long time Medical Cannabis patient and Researcher.The Canadian L.P.'s are an expensive Rip Off!",FALSE,0,NA,2017-05-09 05:02:02,FALSE,NA,"861808458353565696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GordonS73335803",0,FALSE,FALSE,NA,NA,"Montréal, Québec","en","http://pbs.twimg.com/profile_images/449179479680626688/apMHmypr_normal.jpeg"
"@Snapzu_Living Cannabis is made to silence the people.",FALSE,0,"Snapzu_Living",2017-05-09 04:59:42,FALSE,"861799748784803844","861807872136675328","2544589717","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LianePoost",0,FALSE,FALSE,NA,NA,"Weimar, Germany, Ankh-Morpork","de","http://pbs.twimg.com/profile_images/688798598310531072/dTg_CLOx_normal.jpg"
"Cannabis Oil Is Legal Without A Prescription In All 50 States https://t.co/Jlqh55r172",FALSE,0,NA,2017-05-09 04:58:46,FALSE,NA,"861807637175955456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HeatherCross1",0,FALSE,FALSE,NA,NA,"Arkansas ","en","http://pbs.twimg.com/profile_images/378800000849543472/bcdcfd5031dfd9f489c15d12d4d52d82_normal.jpeg"
"Weird thing is that unlike cannabis it's not the presence of a relaxing sensation I notice. It's the absence of vague background dread.",FALSE,3,"compybara",2017-05-09 04:58:44,FALSE,"861807124778688512","861807625649790977","9412222","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","compybara",0,FALSE,FALSE,NA,NA,"Concord, CA","en","http://pbs.twimg.com/profile_images/808562226881708032/cPq_NXqp_normal.jpg"
"@_darod @c_cannabiscafe He already had issues studies have already shown cannabis can bring the symptoms out but it… https://t.co/KLJojFNJg2",FALSE,2,"_darod",2017-05-09 04:55:40,TRUE,"861593297265012737","861806853549936640","4915801258","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","davespensi",0,FALSE,FALSE,NA,NA,"England, United Kingdom","en","http://pbs.twimg.com/profile_images/860689963146457089/NFD7rmIB_normal.jpg"
"Check out the new Meetup Cannabis social media app.  It's on the App Store.",FALSE,1,NA,2017-05-09 04:55:06,FALSE,NA,"861806711681757186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joe_Beef",0,FALSE,FALSE,NA,NA,"Denver, CO","en","http://pbs.twimg.com/profile_images/853694814411509762/jRPYU4mU_normal.jpg"
"If you have concerns relating to #cannabis and need #support #advice #signposting. @Dan_247 #open247. Call 0808 808 2234.rb",FALSE,0,NA,2017-05-09 04:54:09,FALSE,NA,"861806474930028546",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dan_247",0,FALSE,FALSE,NA,NA,"Wales","en","http://pbs.twimg.com/profile_images/720554709296263168/ggLE-Reu_normal.jpg"
"Just got off the phone with Jo the Boss of $BDA, very impressed.

License to import finished cannabis products expected in 6-9 weeks",FALSE,11,NA,2017-05-09 04:53:54,FALSE,NA,"861806409943351296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Fibonarchery",0,FALSE,FALSE,NA,NA,"internet","en","http://pbs.twimg.com/profile_images/732787686549925888/CI0f6daz_normal.jpg"
"WTF? Health Canada MANDATING LPs DO OWN CANNABIS PESTICIDE TESTING CAUGHT USING BANNED PEST? WELL TEST IT YOURSELVES https://t.co/nvz8869srJ",FALSE,0,NA,2017-05-09 04:51:21,FALSE,NA,"861805770005991424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheJakeFilmore",0,FALSE,FALSE,NA,NA,"Canada ","en","http://pbs.twimg.com/profile_images/845750581046247426/EFFxbkkw_normal.jpg"
"""Wounded warriors, veterans rally for safe access to cannabis"" | WTOP https://t.co/ezEcDz3Kdz",FALSE,0,NA,2017-05-09 04:50:55,FALSE,NA,"861805660274651136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonKatz5",0,FALSE,FALSE,NA,NA,"Fairfax, Virginia","en","http://pbs.twimg.com/profile_images/634152687718699008/lvkSZGYh_normal.jpg"
"@HA_Cannabis Good luck <ed><U+00A0><U+00BD><ed><U+00B3><U+009A>",FALSE,2,"HA_Cannabis",2017-05-09 04:45:51,FALSE,"861799358379024384","861804383595528192","742137755841515524","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennabushsbush",0,FALSE,FALSE,NA,NA,"Laundry Room","en","http://pbs.twimg.com/profile_images/636821974820483072/Dwdny57P_normal.jpg"
"Hi Aunt Zelda's™ @AuntZeldas Mara Gordon's presentation at The Cannabis Health Summit @greenflwrmedia was exceptional, thank you! :)",FALSE,2,NA,2017-05-09 04:44:51,FALSE,NA,"861804132746842112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Johnr_Collins",0,FALSE,FALSE,NA,NA,"Schwenksville, PA","en","http://pbs.twimg.com/profile_images/3029685714/697b25ec03dba5d90fb13f985d392891_normal.png"
"Cannabis Reverses Aging Processes in the Brain https://t.co/6XvQOUwYQk",FALSE,0,NA,2017-05-09 04:44:12,FALSE,NA,"861803970255175680",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RichardAbbett",0,FALSE,FALSE,NA,NA,"Kahuku, Ka'u, Hawai'i","en","http://pbs.twimg.com/profile_images/483865961884180481/wZopSGPw_normal.jpeg"
"Cannabis E-Liquid Review - https://t.co/z0UUeoIvXA",FALSE,0,NA,2017-05-09 04:42:42,FALSE,NA,"861803590180065280",NA,"<a href=""http://www.garcinia-cambogia-review.com"" rel=""nofollow"">newwebgal app</a>","webgal69",0,FALSE,FALSE,NA,NA,"Arizona, USA","en","http://pbs.twimg.com/profile_images/801292490464751616/fsVbPlAE_normal.jpg"
"@WeedFeed @ScienceDaily Totally, If Like when I'm without my cannabis, I can get a little ""psycho.""",FALSE,1,"WeedFeed",2017-05-09 04:40:22,FALSE,"861778779361955845","861803002654359552","32627702","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ericbaker692015",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/735588496841146368/NN_rty4N_normal.jpg"
"Old mice get brains of two-month-olds thanks to cannabis https://t.co/nV1rImkK5p",FALSE,0,NA,2017-05-09 04:40:13,FALSE,NA,"861802967531495424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juanllantin",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/443907050808958976/ywfbcU0v_normal.png"
"The latest The Algarve Daily! https://t.co/Z1Q8mrOzv9 #cannabis",FALSE,1,NA,2017-05-09 04:39:21,FALSE,NA,"861802750199418884",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","AlgarveTravel",0,FALSE,FALSE,NA,NA,"Germany","en","http://pbs.twimg.com/profile_images/535282057/Orange_thumb_DSCF0063_normal.jpg"
"Cannabis 'could reverse memory loss problems in older people' https://t.co/G0xLd1Jaan",FALSE,1,NA,2017-05-09 04:38:16,FALSE,NA,"861802477720662016",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sufolkcompasion",0,FALSE,FALSE,NA,NA,"suffolk","en","http://pbs.twimg.com/profile_images/831811042913157120/RLwglEir_normal.jpg"
