"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"No! You said that I'd be conducting the interview when I walked in here. Now exactly how much pot did you smoke?",FALSE,0,NA,2017-05-09 17:33:29,FALSE,NA,"861997565033795584",NA,"<a href=""https://www.twitteremblem.tumblr.com"" rel=""nofollow"">Jim Bot</a>","jimhalpert_bot",0,FALSE,FALSE,NA,NA,"Scranton, PA","en","http://pbs.twimg.com/profile_images/728286530939183104/OHwWvrdY_normal.jpg"
"germinating some pot seeds in an old fleshlight. jizztrap kush",FALSE,0,NA,2017-05-09 17:33:28,FALSE,NA,"861997561468551169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hojo666",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/855250952810573824/7ucCHdy7_normal.jpg"
"Creamy Garlic Herb Spaghetti Squash with Lemon Shrimp https://t.co/on1i4tpBF9",FALSE,0,NA,2017-05-09 17:33:15,FALSE,NA,"861997508242923522",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","backyardboss",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/721871675466252289/z1G9583d_normal.jpg"
"Just put that in the pot with everything else",FALSE,0,NA,2017-05-09 17:33:02,FALSE,NA,"861997452408311809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shayvon__",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/855923163137536000/p_-TiCjc_normal.jpg"
"@ellie_made The thought of Milan/Lisbon/Sofia2018 (delete where applicable) is getting me though. If it really all… https://t.co/L4KciOeidN",FALSE,1,"ellie_made",2017-05-09 17:33:00,TRUE,"861997133582434304","861997445890420737","3064937201","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ESCPifPaf",0,FALSE,FALSE,NA,NA,"Edinburgh, Scotland","en","http://pbs.twimg.com/profile_images/855366995587497985/i3Ql70Aq_normal.jpg"
"@Daedalus2468 @Sephula @SteveSchmitz2 @taygogo I can because it literally didn't happen, except for Pol Pot who was… https://t.co/bH252ukaWB",FALSE,0,"Daedalus2468",2017-05-09 17:31:57,TRUE,"861070778757926912","861997181041078273","860536584814305281","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amozu16",0,FALSE,FALSE,NA,NA,"Fascist America","en","http://pbs.twimg.com/profile_images/850203629051027456/K2MIf3WP_normal.jpg"
"Retweeted Yamis Attic Treasure (@YamisAttic):

Bamboo Succulent Planter Porcelain Ceramic Hexagon Pot 6.75""  |... https://t.co/uQVQsVP1s4",FALSE,0,NA,2017-05-09 17:31:47,FALSE,NA,"861997136942157825",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jewelrymandave",0,FALSE,FALSE,NA,NA,"Etsy Shop:","en","http://pbs.twimg.com/profile_images/2383393536/ua1t60g4wsmx3lq9upig_normal.png"
"@jennafischer ""Now exactly how much pot did you smoke?""",FALSE,0,"jennafischer",2017-05-09 17:31:43,FALSE,"861985731484372992","861997122148806656","480930665","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dopaminequeen11",0,FALSE,FALSE,NA,NA,"Somewhere","en","http://pbs.twimg.com/profile_images/830438277391978496/8V_OyV8-_normal.jpg"
"Marijuana is helping veterans and other patients cut down on more dangerous opiates:
https://t.co/dnH4iF6mvW #ctpolitics",FALSE,0,NA,2017-05-09 17:31:27,FALSE,NA,"861997055102902273",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Regulate_CT",0,FALSE,FALSE,NA,NA,"Connecticut","en","http://pbs.twimg.com/profile_images/836293872514846720/Yz93EOOh_normal.jpg"
"Grandmas, Execs, Athletes: BDS Analytics Consumer Research Upends Pot Stereotypes https://t.co/JeRzqQafTR",FALSE,0,NA,2017-05-09 17:31:22,FALSE,NA,"861997031992242176",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Doncaster_CC",0,FALSE,FALSE,NA,NA,"UK","en","http://pbs.twimg.com/profile_images/844995293716328448/t9OZCrQA_normal.jpg"
"I saw a pot of centipedes being cooked...now I am forever disturbed @meliafterdark",FALSE,0,NA,2017-05-09 17:31:06,FALSE,NA,"861996967177617408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jason_fenty",0,FALSE,FALSE,NA,NA,"North of South - East of West","en","http://pbs.twimg.com/profile_images/847194017402159109/I6ELRW_k_normal.jpg"
"@ericgarland Glen Close is coming for that bunny and she is bringing a giant pot.",FALSE,0,"ericgarland",2017-05-09 17:31:05,FALSE,"861994550520315905","861996962974846977","16912124","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","SirFartknocker",0,FALSE,FALSE,NA,NA,"Cloudcuckooland","en","http://pbs.twimg.com/profile_images/797880116810366976/sKwdB6al_normal.jpg"
"Do I qualify for #CurvesForRiri if I only have  a pot belly to show?",FALSE,0,NA,2017-05-09 17:30:57,FALSE,NA,"861996928741113856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UBhekilanga",0,FALSE,FALSE,NA,NA,"Jabavu, Soweto","en","http://pbs.twimg.com/profile_images/857631810813136904/JeBHBdhg_normal.jpg"
"I was listening to one of my favorite 90's alternative artists, Juliana.  Her older albums bring forth a melting pot of memories.",FALSE,0,NA,2017-05-09 17:30:41,FALSE,NA,"861996860097146880",NA,"<a href=""http://twblue.com.mx"" rel=""nofollow"">TW Blue</a>","Ladyrebel72",0,FALSE,FALSE,NA,NA,"someplace","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"I beat the pot on the stove watch the dope lock up I dropped a 5 in a duce like I'm urlacher",FALSE,0,NA,2017-05-09 17:30:37,FALSE,NA,"861996845177982977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KdDaShooterVCD",0,FALSE,FALSE,NA,NA,"The nawf","en","http://pbs.twimg.com/profile_images/854457572937674753/7fUyuUwW_normal.jpg"
"@kamij0sh @jessie_baileyy i AM TELLING YOU TO MAKE POT BROWNIES FOR BIO, WE CAN INVESTIGATE THE EFFECT OF DRUGS FFS",FALSE,0,"kamij0sh",2017-05-09 17:30:23,FALSE,"861771191652147200","861996783811125250","2716256146","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Umaymahm",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/842822779661697024/5oKGhNqp_normal.jpg"
"We’ve got a new 20-quart pot and we’re going to fill it to the brim with bones and gristle aw yeah.",FALSE,0,"srgl509",2017-05-09 17:30:22,FALSE,"861996470664257536","861996781684408320","2163059462","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","srgl509",0,FALSE,FALSE,NA,NA,"Behind you! 0.V.0","en","http://pbs.twimg.com/profile_images/850451174280974336/9MpKdSEm_normal.jpg"
"@Plasticdoe @thereal_truther @LaLaRueFrench75 @doritmi @nd_fredpinto @DJSPINtel @AngelasGardenA @waynerohde… https://t.co/IFVtAdKgh7",FALSE,2,"Plasticdoe",2017-05-09 17:30:09,TRUE,"861994921510682624","861996728853164032","138843333","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kenjaques",0,FALSE,FALSE,NA,NA,"Burlington, ON, CA","en","http://pbs.twimg.com/profile_images/829754574399557633/6ArYBtdw_normal.jpg"
"The flavor of the sauce ain't determined by the shape of the pot",FALSE,1,NA,2017-05-09 17:30:04,FALSE,NA,"861996707902521344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pleenus",0,FALSE,FALSE,NA,NA,"Georgia","en","http://pbs.twimg.com/profile_images/857585064590364673/y8QKpTRA_normal.jpg"
"""Demara likes pot pie ....wait that's just pot"" ok papa. Grandparents are wildin rn",FALSE,0,NA,2017-05-09 17:30:03,FALSE,NA,"861996701724418048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","demaralamonica",0,FALSE,FALSE,NA,NA,"Winterfell","en","http://pbs.twimg.com/profile_images/857762332189089792/O7H6BTMI_normal.jpg"
"@fishyymoisha pot miss u :(",FALSE,0,"fishyymoisha",2017-05-09 17:30:01,FALSE,NA,"861996692513542144","200443555","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sopyapiyaya",0,FALSE,FALSE,NA,NA,"mnl phl <U+2708>","en","http://pbs.twimg.com/profile_images/794165576377593857/LDxoEEHt_normal.jpg"
"harry styles is the only person who can bang a stainless pot on a wall and still look like a calvin klein model",FALSE,0,NA,2017-05-09 17:30:01,FALSE,NA,"861996692039647232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heskigndom",0,FALSE,FALSE,NA,NA,"mnl ; 99","en","http://pbs.twimg.com/profile_images/861579934086553604/fCj7n03D_normal.jpg"
"@hokiebeccaCFS @spsully712 @Salazar_CFS @rinniekitty @BigDavesRants I dont want to mention the name but I think its… https://t.co/SsHKcPiYn0",FALSE,1,"hokiebeccaCFS",2017-05-09 17:29:47,TRUE,"861996059530276864","861996632656752642","333773029","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThisIsCharity",0,FALSE,FALSE,NA,NA,"Cincinnati","en","http://pbs.twimg.com/profile_images/859346742315282432/vWD8YY8Y_normal.jpg"
"who wants to hear a story about the time i almost burned my apartment down smoking weed (ftr this was years ago i no longer smoke pot)",FALSE,5,NA,2017-05-09 17:29:16,FALSE,NA,"861996503304425472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PineyMcknuckle",0,FALSE,FALSE,NA,NA,"Mr. Steal Your Meme","en","http://pbs.twimg.com/profile_images/813905541978345472/XJdEKfZV_normal.jpg"
"Beat the mf pot hoe",FALSE,0,NA,2017-05-09 17:29:15,FALSE,NA,"861996500678737920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLifeof_Ja",0,FALSE,FALSE,NA,NA,"Gaffney  USC ","en","http://pbs.twimg.com/profile_images/836359677319524354/YzzLBSsL_normal.jpg"
"I want some fresh out the pot granat soup with white rice <ed><U+00A0><U+00BE><ed><U+00B4><U+00A4>",FALSE,0,NA,2017-05-09 17:29:14,FALSE,NA,"861996494471274496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reinemjc",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/861455385424744448/0yao3Ko8_normal.jpg"
"The term 'Pacer Family' makes it sound like Darnell Hillman will swing by and make another pot of coffee",FALSE,0,NA,2017-05-09 17:29:07,FALSE,NA,"861996465329250304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Kokomoschmoe",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1192680466/DSCF1601_normal.JPG"
"I want la pot <ed><U+00A0><U+00BD><ed><U+00B8><U+009E><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> @DexterKara",FALSE,1,NA,2017-05-09 17:29:01,FALSE,NA,"861996442570940417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatalyneD",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/853980111670059008/S7FQeBPV_normal.jpg"
"I am such a wreck<ed><U+00A0><U+00BD><ed><U+00B9><U+0084>. Why do you guys even follow me?<ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",FALSE,0,NA,2017-05-09 17:28:52,FALSE,NA,"861996403727446018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","misshoney_pot",0,FALSE,FALSE,NA,NA,"I am on my knees<ed><U+00A0><U+00BD><ed><U+00B8><U+008C>","en","http://pbs.twimg.com/profile_images/840211674619621376/3TUUMmNk_normal.jpg"
"@TheMontyDon @CarolKlein can you grow lonicera in a large pot? not sure I can dig deep enough for ample root growth #needadvice #gardenchat",FALSE,0,"TheMontyDon",2017-05-09 17:28:49,FALSE,NA,"861996391450767361","2469014047","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadylopeP",0,FALSE,FALSE,NA,NA,"Wales","en","http://pbs.twimg.com/profile_images/782651803443822596/b3_HLVv9_normal.jpg"
"@Poppadontpreach @ChronicHoosier Hello pot let me introduce you to kettle.",FALSE,0,"Poppadontpreach",2017-05-09 17:28:46,FALSE,"861995837966176257","861996379459252224","55534361","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cbruce576",0,FALSE,FALSE,NA,NA,"Bloomington","en","http://pbs.twimg.com/profile_images/1284120421/IMG00061_normal.JPG"
"POT HOLES ARE FROM THE DEVIL HIMSELF",FALSE,1,NA,2017-05-09 17:28:45,FALSE,NA,"861996373633363968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","franneeehxo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/762849278473625601/BZhy9Qkq_normal.jpg"
"@MiloYiannopfans Bahaha &lt;ring ring&gt; ""hello Pot. This is the Kettle, you're black""",FALSE,0,"MiloYiannopfans",2017-05-09 17:28:14,FALSE,"860201443617370112","861996245648388097","829762239854964736","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","They_Built_this",0,FALSE,FALSE,NA,NA,"Right Behind You","en","http://pbs.twimg.com/profile_images/802286942121377792/regA8Ip8_normal.jpg"
"@julsrools @ExeterRaces Foxy act buggered up your pot. <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>",FALSE,0,"julsrools",2017-05-09 17:28:11,FALSE,"861986129062449152","861996233073807361","104204015","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TJHeezy",0,FALSE,FALSE,NA,NA,"Leicester","en","http://pbs.twimg.com/profile_images/780643978614022144/qfuJJ_dm_normal.jpg"
"@angelina_alexon Hopefully the pot was for the plants <ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+008E><U+2764><U+FE0F>",FALSE,0,"angelina_alexon",2017-05-09 17:28:09,FALSE,"861879694173421568","861996225549271040","179271924","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alannjennybobby",0,FALSE,FALSE,NA,NA,"Costa del Sol","en","http://pbs.twimg.com/profile_images/782552942209536000/dKzLKFlZ_normal.jpg"
"@BusterUSMC yeah a non tribal melting pot America",FALSE,0,"BusterUSMC",2017-05-09 17:27:48,FALSE,"861981608034881537","861996135879192576","14800131","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","EarfulinEcity",0,FALSE,FALSE,NA,NA,"Emerald City <ed><U+00A0><U+00BD><ed><U+00B4><U+00B9>","en","http://pbs.twimg.com/profile_images/815321319017324544/YsRHbRCn_normal.jpg"
"@NewtTrump He ought to do something to #DrainTheSwamp. All I hear are are threats to freedom of choice Americans who like pot.",FALSE,0,"NewtTrump",2017-05-09 17:27:32,FALSE,"861611210650923009","861996068145201152","313024334","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzettepetillo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/426474334463352832/2cwRdM5Y_normal.jpeg"
"@tylermaynardd plant pot fail !",FALSE,0,"tylermaynardd",2017-05-09 17:27:03,FALSE,"861213102293098496","861995946254663680","100322264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BobcatVR",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3061541194/d8945eb6b06395e14f2bab1d07fb9a1a_normal.jpeg"
"Grandmas, Execs, Athletes: BDS Analytics Consumer Research Upends Pot Stereotypes https://t.co/oCH8tczRKK",FALSE,0,NA,2017-05-09 17:26:34,FALSE,NA,"861995825630560257",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PreciseCannabis",0,FALSE,FALSE,NA,NA,"San Francisco | Los Angeles","en","http://pbs.twimg.com/profile_images/776570203115167744/qQAHL7RH_normal.jpg"
"All 3 of my classes are having finals next week and all pot luck parties the last week of school <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",FALSE,0,NA,2017-05-09 17:26:05,FALSE,NA,"861995703769243648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris2Peezy",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/847124181544153088/yO5i9C2r_normal.jpg"
"@castletbajac + Philip Pol Pot",FALSE,1,"castletbajac",2017-05-09 17:26:05,FALSE,"861995192630616065","861995703765270529","758729596187488257","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GauloisModere",0,FALSE,FALSE,NA,NA,"Paris, France","fr","http://pbs.twimg.com/profile_images/855786761187983362/DFFSFDr__normal.jpg"
"@BeebleZapp the committee should be a melting pot of races and genders just like America",FALSE,1,"BeebleZapp",2017-05-09 17:26:01,FALSE,"861994373306884096","861995686639882241","861290323783364609","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","ohiobluebeard",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/841438743437443073/dqCw77g__normal.jpg"
"@LadyV1705 Well done Vicks!.. Gonna pot my tomatoes this weekend!..",FALSE,0,"LadyV1705",2017-05-09 17:25:54,FALSE,"861899105026670593","861995656801603584","783694723236192256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_Hols83",0,FALSE,FALSE,NA,NA,"was Reading now Andover","en","http://pbs.twimg.com/profile_images/856913364844457985/4GbzGIki_normal.jpg"
"My boss made me cinnamon tea... my weakness...she made me a whole pot said ""for your hard work"" 
She is trying to butter me up for something",FALSE,2,NA,2017-05-09 17:25:52,FALSE,NA,"861995651114061825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","utsuucosplay",0,FALSE,FALSE,NA,NA,"orange county ","en","http://pbs.twimg.com/profile_images/856643113313423360/yu6MmJ6X_normal.jpg"
"@Jenn1Monahan You can get get colour matached &amp; a tester pot for it too if you go to an Estée Lauder concession idk about kvd tho",FALSE,0,"Jenn1Monahan",2017-05-09 17:25:48,FALSE,"861993385464393734","861995632055259137","2203568000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daizum_",0,FALSE,FALSE,NA,NA,"London ","en","http://pbs.twimg.com/profile_images/861677363523973120/vuHJPHSv_normal.jpg"
"Drink a full pot of coffee and then go for a bike ride",FALSE,0,NA,2017-05-09 17:25:40,FALSE,NA,"861995598282706944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","claudewang2800",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/858403817355960320/ysuR7ATw_normal.jpg"
"@ToniaKats17 @account_reading @marcha_georgios @zisekaiase @AlexTiger888 Tonia I made my pot today with a light and purple flowers in. <ed><U+00A0><U+00BD><ed><U+00B2><U+009C>",FALSE,1,"ToniaKats17",2017-05-09 17:25:37,FALSE,"861994025490026500","861995586932932608","281172265","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flossha",0,FALSE,FALSE,NA,NA,"South Wales","en","http://pbs.twimg.com/profile_images/831325482582958080/aga0hkqR_normal.jpg"
"""I #smoked #pot in #college, and in the #Army…"" – #AlGore",FALSE,1,NA,2017-05-09 17:25:29,FALSE,NA,"861995551264583682",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","faerieskeep",0,FALSE,FALSE,NA,NA,"Caldwell, ID","en","http://pbs.twimg.com/profile_images/820621427237736448/De0vmLHP_normal.jpg"
"@1800HELLYES @DesiMuffins23 Yeah Now that I injected the pot I have to go to Seattle",FALSE,1,"1800HELLYES",2017-05-09 17:25:02,FALSE,"861995207176232961","861995440979554304","2273416104","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drac0nis",0,FALSE,FALSE,NA,NA,"Johnson City, Tennessee","en","http://pbs.twimg.com/profile_images/859262305212792832/9RuRq_ZM_normal.jpg"
"Is any one else as I am of hearing the LIAR-IN-CHIEF Talk about ""FAKES???"" Talk about the pot calling the kettle black.",FALSE,0,NA,2017-05-09 17:24:14,FALSE,NA,"861995238130413570",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carminesgrammy",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000731316104/e5d8f9ed401dd9ef3df167d40f38064e_normal.jpeg"
