"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Thei odern equivalent of Gold, Frankincense, and Myrrh is nn Xbox ene, a neti pot, and $1 gift card to The Body Shop.",FALSE,0,NA,2017-05-01 19:55:07,FALSE,NA,"859134104654229510",NA,"<a href=""http://www.wkpf4nvtbuzm836hj2a9oqgridc015xl7sy.com"" rel=""nofollow"">ywwu8tvytmqixopsu45olm28zkpsxjqf</a>","avonmagalys598",0,FALSE,FALSE,NA,NA
"@captainnotaclue I could give you a cue and you'd hit it and pot it in 10 minutes. You'd be any price for shot J and the long blue.",FALSE,0,"captainnotaclue",2017-05-01 19:54:58,FALSE,"859133321456103424","859134068293849088","789394392830193665","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BF_Darkhorse",0,FALSE,FALSE,NA,NA
"#NairobiDiaries Gossip! Cattle Call the pot black<ed><U+00A0><U+00BD><ed><U+00B8><U+0092>...Mother Hen nini nini ..Yaaaaawn",FALSE,1,NA,2017-05-01 19:54:46,FALSE,NA,"859134018671005696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aggy_muita",0,FALSE,FALSE,NA,NA
"@Analogy_6 @Underdawg47 @HAGOODMANAUTHOR @zachhaller @BernieSanders I wish Bernie would ""sh*t or get off the pot"".… https://t.co/xQ3kDzhhJM",FALSE,0,"Analogy_6",2017-05-01 19:54:39,TRUE,"858926762125905924","859133988962615298","2706594966","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SoapBoxinCA",0,FALSE,FALSE,NA,NA
"@Shelleighann Speaking of Racist Dems YouTube the video from 2010, when @HillaryClinton stated kkk leader &amp; US Sen.… https://t.co/sPHPlFST7e",FALSE,0,"Shelleighann",2017-05-01 19:54:32,TRUE,"859108771339030531","859133958159646720","628778700","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pot_meetkettle",0,FALSE,FALSE,NA,NA
"@misshoney_pot fancy a chat?x",FALSE,0,"misshoney_pot",2017-05-01 19:54:08,FALSE,"859132689147998209","859133857546858497","82893462","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","andrewm82643307",0,FALSE,FALSE,NA,NA
"@jaketapper Honey Pot? ISIS version of Martha?",FALSE,0,"jaketapper",2017-05-01 19:54:08,FALSE,"859132146128125958","859133857152483328","14529929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiny_direwolf",0,FALSE,FALSE,NA,NA
"@EliLake Yo you're worse than Pol Pot.  That's like Dahmer bad.  Or Caligula bad.",FALSE,0,"EliLake",2017-05-01 19:53:55,FALSE,"859133079037915139","859133802102366208","34371118","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annehcody",0,FALSE,FALSE,NA,NA
"@EatPorkPlease I'm just here to stir the pot.",FALSE,1,"EatPorkPlease",2017-05-01 19:53:52,FALSE,"859133504151584772","859133790576398338","1053061225","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","workhors7",0,FALSE,FALSE,NA,NA
"#cigarettes are far worse health wise than #marijuana. Didn't #Colorado make $4 Billion first year pot was decriminalized...",FALSE,0,NA,2017-05-01 19:53:48,FALSE,NA,"859133776609280001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pHands7",0,FALSE,FALSE,NA,NA
