"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"i just ate shit tripping over kush's fat ass then ate shit again trying not to trip over queen luna.",FALSE,0,NA,2017-04-26 19:58:29,FALSE,NA,"857323013666156544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siierraxxx",0,FALSE,FALSE,NA,NA
"$Mary$land$ - kush casket ft.Yung Thug
now playing on https://t.co/7aZHXdw3Nt 1207-458-3575 #1OnBLAST #hsr",FALSE,0,NA,2017-04-26 19:58:11,FALSE,NA,"857322940236541952",NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>","highstradio",0,FALSE,FALSE,NA,NA
"Kush is my cologne, that's what you smelling today <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,0,NA,2017-04-26 19:56:50,FALSE,NA,"857322598040043520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YesItsRonny",0,FALSE,FALSE,NA,NA
"@JustinWong nah my dude thats a thicc kush blount",FALSE,0,"JustinWong",2017-04-26 19:56:43,FALSE,"857322025647357952","857322569053196291","16048740","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TBSwift1",0,FALSE,FALSE,NA,NA
"@gtbank_help Hi, gudevnin i did link ma bvn buh i cant uz the short code 2 recharge or transfer mst i get a debit card b4 i uz the code",FALSE,0,"gtbank_help",2017-04-26 19:56:34,FALSE,"852328649097441281","857322532755705858","720633474","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","kush_priest",0,FALSE,FALSE,NA,NA
"Did y'all check it out ???
<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>PRESSURE ALERT<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>
@chikki_kush || #4Seasons <ed><U+00A0><U+00BC><ed><U+00BC><U+009E><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BD><U+0081>
OUT NOW hosted by @THEDJCOLE <U+2757><U+FE0F>",FALSE,0,NA,2017-04-26 19:53:40,FALSE,NA,"857321801789132801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cieairak",1,FALSE,FALSE,NA,NA
"Ina d ghetto now &lt;&lt;&gt;&gt;&gt; ghetto youth assemble around SHATTA WALE tunes banging... Kush session a gwan... Evri badda pon straight meditation",FALSE,0,NA,2017-04-26 19:53:18,FALSE,NA,"857321708377788416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kwesicartoon",0,FALSE,FALSE,NA,NA
"@Genius Weed is From Allah weed is ON earth... do not exterminate by fire ze Queen Barira Kush Plants",FALSE,0,"Genius",2017-04-26 19:51:40,FALSE,"857303310587408388","857321296836931584","72073289","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IdreeseOfficial",0,FALSE,FALSE,NA,NA
"@FairVA house of balloons
da drought 3
so far gone
live love a$ap
kush &amp; oj",FALSE,1,"FairVA",2017-04-26 19:50:52,FALSE,"857313007273213952","857321097712345088","224480243","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XANAXFANCLUB",2,FALSE,FALSE,NA,NA
"Fresh cuts @Harborside_Oak 
Oregon lemons 
Pcg cookies 
aj sour diesel 
bubba kush 
pineapple tonic 
mint cookies",FALSE,0,NA,2017-04-26 19:50:49,FALSE,NA,"857321084827217920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pcgclones",0,FALSE,FALSE,NA,NA
"Take a step back blow that kush in they face.",FALSE,0,NA,2017-04-26 19:50:22,FALSE,NA,"857320973036552192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jayy_Green",0,FALSE,FALSE,NA,NA
"Using my good looks and charm i will gain the trust of an orangutan to have it become my personal kush consultant &amp; legal guardian.",FALSE,0,NA,2017-04-26 19:48:52,FALSE,NA,"857320594584383489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","yeeemn8XnLKoq5A",0,FALSE,FALSE,NA,NA
"Come buy kush from me it's my first day budtending",FALSE,2,NA,2017-04-26 19:48:21,FALSE,NA,"857320465215348737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wolf_titties",0,FALSE,FALSE,NA,NA
"Watching the new #PrisonBreak it's LIT <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B1><U+00AE><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+00B3><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2017-04-26 19:47:26,FALSE,NA,"857320233761214465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush_SP",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B9><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><U+200D><U+2642><U+FE0F> plz Boi put dat lil kush down",FALSE,0,NA,2017-04-26 19:47:19,FALSE,NA,"857320203193024512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RunnitBoyTONE",0,FALSE,FALSE,NA,NA
"@kylegriffin1 Yes!!! Classic Kush! #Traitor",FALSE,0,"kylegriffin1",2017-04-26 19:47:14,FALSE,"857314385110458371","857320181261062144","32871086","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alisoneyp",0,FALSE,FALSE,NA,NA
"@tony_anderson00 But you hook up with your brother",FALSE,1,"tony_anderson00",2017-04-26 19:44:58,FALSE,"857319468279750656","857319611934625793","4875759173","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zac_kush",0,FALSE,FALSE,NA,NA
"@L0Litsmonica @pantiibriefs @deathink I just fill it with the dankest of kush and get hired immediately duuuh",FALSE,1,"L0Litsmonica",2017-04-26 19:44:17,FALSE,"857318270575226880","857319439825555456","153204204","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ExpiredCandi",0,FALSE,FALSE,NA,NA
"We just got some new *Og Kush- .5mL Private Stash Distillate Cartridge- Golden Leaf*",FALSE,0,NA,2017-04-26 19:44:13,FALSE,NA,"857319424935608320",NA,"<a href=""http://mmjmenu.com"" rel=""nofollow"">mmjmenu</a>","CRherbals",0,FALSE,FALSE,NA,NA
"I smoke kush",FALSE,0,NA,2017-04-26 19:42:36,FALSE,NA,"857319016188305408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmedcalf25",0,FALSE,FALSE,NA,NA
"Inhale this kush, smoke filling my heart",FALSE,0,NA,2017-04-26 19:42:16,FALSE,NA,"857318933380124672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingTamar_",0,FALSE,FALSE,NA,NA
"GB Sciences $GBLX Partners with Kush Cups to Produce Cannabis-Infused Keurig-Compatible K-Cups, Brewed Coffee and Infused Tea",FALSE,4,NA,2017-04-26 19:41:54,FALSE,NA,"857318841109446656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SylvaCap",5,FALSE,FALSE,NA,NA
"Let's hope I dont fucking miss my flight bc my mom decided picking up kush was more important <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,1,NA,2017-04-26 19:41:52,FALSE,NA,"857318832398008320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gallonsofcallum",0,FALSE,FALSE,NA,NA
"Smoke kush it make me feel better",FALSE,0,NA,2017-04-26 19:40:17,FALSE,NA,"857318433922396161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonskatekings",0,FALSE,FALSE,NA,NA
"@maxradio99 @HomeboyzRadio big up wasee wote #championsquad @vijay ranky @kush @thomaz dannyboi @jackie @cindy… https://t.co/HNpCh7TDlH",FALSE,0,"maxradio99",2017-04-26 19:36:28,TRUE,"857313468109791232","857317471417663489","156335669","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","EisteineOne",0,FALSE,FALSE,NA,NA
"Got dam casino wont hire me cuz I 420 rasta kush blaze <ed><U+00A0><U+00BD><ed><U+00B8><U+00A5>",FALSE,0,NA,2017-04-26 19:36:21,FALSE,NA,"857317444364455936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XavierTheNdn",0,FALSE,FALSE,NA,NA
"@markiplier No, but you can od on dank kush.",FALSE,0,"markiplier",2017-04-26 19:35:18,FALSE,"857306578101223425","857317180186259456","517077573","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeBotTV",0,FALSE,FALSE,NA,NA
"@La__Kush Kindly follow back boo<ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,"La__Kush",2017-04-26 19:35:10,FALSE,NA,"857317145033797632","1693044271","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prinzgbemi",0,FALSE,FALSE,NA,NA
"ESPN workin on some bullshit lol",FALSE,0,NA,2017-04-26 19:34:08,FALSE,NA,"857316885028892672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Floyd_W_Kush",1,FALSE,FALSE,NA,NA
"I'm out here doin what I love so don't tell me I'm wasting my time when all you do is smoke peoples kush and can't keep a job for a week",FALSE,1,NA,2017-04-26 19:31:16,FALSE,NA,"857316163839299586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdowlesss",0,FALSE,FALSE,NA,NA
"Somebody really named their daughter Tanganika. I'm so done <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2017-04-26 19:30:43,FALSE,NA,"857316026312273920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caramel__Kush",0,FALSE,FALSE,NA,NA
"@WizKhalifa_Fans Keep smoking that OG kush <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> <ed><U+00A0><U+00BD><ed><U+00BA><U+00AC><ed><U+00A0><U+00BD><ed><U+00BA><U+00AC><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>",FALSE,0,"WizKhalifa_Fans",2017-04-26 19:30:29,FALSE,"611736216837472256","857315967734611968","111455419","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","king94OG2",0,FALSE,FALSE,NA,NA
"Pain killas in ya pocket got you going crazy, quarters of that kush make ya girl call me baby <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",FALSE,0,NA,2017-04-26 19:26:55,FALSE,NA,"857315072061956096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatsharry",0,FALSE,FALSE,NA,NA
"Ima just take this shower, smoke my kush and lay in bed all day. I don't have time for ppl.",FALSE,0,NA,2017-04-26 19:25:18,FALSE,NA,"857314662307778566",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xSweetLou",0,FALSE,FALSE,NA,NA
"kush so sticky its actually starting to piss me off lol",FALSE,1,NA,2017-04-26 19:24:55,FALSE,NA,"857314566182547456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SLUGGAMANESGV",0,FALSE,FALSE,NA,NA
"ATTN Kush Effect 6 Artists:
I need your tracks or vocals ASAP. Thanks. HMU if you need anything.",FALSE,0,NA,2017-04-26 19:24:16,FALSE,NA,"857314401820569600",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DjDemik",0,FALSE,FALSE,NA,NA
"@VLRAmyCurtis The weed dealer tells me to smoke some strawberry kush....",FALSE,1,"VLRAmyCurtis",2017-04-26 19:23:14,FALSE,"857313118241923073","857314143707086848","3312122727","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roger247",0,FALSE,FALSE,NA,NA
"All I blow is kush she get high off my aroma",FALSE,0,NA,2017-04-26 19:22:43,FALSE,NA,"857314013973282816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BCraigz",0,FALSE,FALSE,NA,NA
"@GageGlick @fatherjackmisty Korea will be pretty kush. I think you will enjoy it brother",FALSE,1,"GageGlick",2017-04-26 19:22:42,FALSE,"857261392037990400","857314010676568066","3108727904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColinHale5",0,FALSE,FALSE,NA,NA
"Why is blue ivy not a strain of kush yet?",FALSE,1,NA,2017-04-26 19:22:33,FALSE,NA,"857313969933037568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinksostuckup",0,FALSE,FALSE,NA,NA
"@ImSo_ThickWitIt Lol are these the rules for selling nudes or something",FALSE,0,"ImSo_ThickWitIt",2017-04-26 19:20:00,FALSE,"857004523860230144","857313331354456066","348060634","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kush_n_codeine",0,FALSE,FALSE,NA,NA
"Smoke the Kush up like a Cigarette",FALSE,0,NA,2017-04-26 19:18:20,FALSE,NA,"857312910506434560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Garza13Brian",0,FALSE,FALSE,NA,NA
"@Breaking911 @MonaeMubarak your white men",FALSE,0,"Breaking911",2017-04-26 19:18:07,FALSE,"857300510721921027","857312853904248835","375721095","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kush_n_codeine",0,FALSE,FALSE,NA,NA
"@Bacon1086 @hoodpirates if its 10 for kush in texas how yal makin money",FALSE,0,"Bacon1086",2017-04-26 19:15:55,FALSE,"857312056403533824","857312302978277379","257320043","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iovegang",0,FALSE,FALSE,NA,NA
"@Iovegang @hoodpirates Don't let them fill ya head with lies doggy they just don come up off that 15 cause once eve… https://t.co/W9sBlq9Wxc",FALSE,0,"Iovegang",2017-04-26 19:14:31,TRUE,"857310189229404160","857311949557813248","1124359291","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bacon1086",0,FALSE,FALSE,NA,NA
"Get these kush ups in for the day.",FALSE,1,NA,2017-04-26 19:12:59,FALSE,NA,"857311565661388800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tiiff_ni",0,FALSE,FALSE,NA,NA
"@SimmyAutomatic_ by that time I hope the only thing I'm thinking about is what kind of kush I want to blow for the day.",FALSE,0,"SimmyAutomatic_",2017-04-26 19:12:56,FALSE,"857308967529308160","857311549609975808","322161123","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8BALLKAINE",0,FALSE,FALSE,NA,NA
"U ain't no shoota u can't do that shit without no molli !",FALSE,0,NA,2017-04-26 19:12:40,FALSE,NA,"857311483360837640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kush_Kayy",1,FALSE,FALSE,NA,NA
"Future go vrazy omm<ed><U+00A0><U+00BD><ed><U+00B1><U+00BF><ed><U+00A0><U+00BD><ed><U+00B1><U+00BF>",FALSE,0,NA,2017-04-26 19:11:23,FALSE,NA,"857311160651186177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kush_god22",0,FALSE,FALSE,NA,NA
