"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Mom: ""I don't even know how to draw a marijuana leaf"" 

Me: ""I do. I gotchu!""",FALSE,0,NA,2017-04-22 05:23:08,FALSE,NA,"855653173608034304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashmendezz",0,FALSE,FALSE,NA,NA
"OR: What happens when you smoke marijuana every day? - https://t.co/fFDY9yD9q5 https://t.co/YHGN57mKQC",FALSE,0,NA,2017-04-22 05:22:23,FALSE,NA,"855652986588196864",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MedischeWiet",0,FALSE,FALSE,NA,NA
"Alcohol is more dangerous than Marijuana",FALSE,0,NA,2017-04-22 05:22:13,FALSE,NA,"855652942216658945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShahAfzali",0,FALSE,FALSE,NA,NA
"@FatherSund I'd bet my right arm marijuana isn't the only thing they're smoking... <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>",FALSE,0,"FatherSund",2017-04-22 05:21:31,FALSE,"855642838561824768","855652764826861568","2447496774","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mhschmidt2",0,FALSE,FALSE,NA,NA
"Watching the West Wing makes me realize how far we've come on marijuana and LGBT rights.",FALSE,0,NA,2017-04-22 05:21:13,FALSE,NA,"855652689803333637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maccoinnich",0,FALSE,FALSE,NA,NA
"These tweets were sponsored by marijuana",FALSE,2,"soulmadcnna",2017-04-22 05:20:50,FALSE,"855652310621585408","855652593309282305","785621887518842884","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soulmadcnna",0,FALSE,FALSE,NA,NA
"""Marilyn Monroe... he's obsessed.."" @j_renee0607  comin in with the ""what... marijuana!?"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2017-04-22 05:19:22,FALSE,NA,"855652227213660160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cherie_xo",0,FALSE,FALSE,NA,NA
"https://t.co/xBYakER5QG always Killer Mike FTW",FALSE,0,NA,2017-04-22 05:18:36,FALSE,NA,"855652032627212288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReasonsWhatIDo",1,FALSE,FALSE,NA,NA
"Vuelo 4-20 (Letra) Marijuana is legal in California, as long as you have a prescription. You don’t have to have a… https://t.co/1lwRNkU3k8",FALSE,0,NA,2017-04-22 05:17:17,FALSE,NA,"855651700123860992",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","weedtronic",0,FALSE,FALSE,NA,NA
"We are the new Americana, getting high off legal marijuana",FALSE,0,NA,2017-04-22 05:17:06,FALSE,NA,"855651655865552897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaaaeshaaae",0,FALSE,FALSE,NA,NA
"$500 A BOOTH? A ONE GATE Fence?!!! #Denver420 #WTF NO #HEMP? and if COLORADO MARIJUANA MAFIA ""ORGANIZERS"" were... https://t.co/Zcqsu77jd6",FALSE,0,NA,2017-04-22 05:15:23,FALSE,NA,"855651224225546240",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SunshineTheGrey",0,FALSE,FALSE,NA,NA
"Baby it go down when you mix Hen' and marijuana <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",FALSE,1,NA,2017-04-22 05:15:07,FALSE,NA,"855651157242413056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daveenalee",0,FALSE,FALSE,NA,NA
"Potent legislative mix of cold beer, marijuana and vaping lands on Gov. Holcomb's desk -… https://t.co/0ipKbWk5k6 #vape #vaping #ecig",FALSE,0,NA,2017-04-22 05:14:46,FALSE,NA,"855651069057146881",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","OILRagz",0,FALSE,FALSE,NA,NA
"West Virginia Becomes the 29th State to Allow Medical #Marijuana Use #WarOnDrugs
https://t.co/8MbqVNSKWA",FALSE,0,NA,2017-04-22 05:14:40,FALSE,NA,"855651044105244672",NA,"<a href=""http://www.libcompass.com/daemon/"" rel=""nofollow"">Libcompass.com twitter app</a>","LibCompass",0,FALSE,FALSE,NA,NA
"@Ghettowhisperer But to comment your tweet I think the fact that the western countries consider marijuana a drug has some to do with if :/",FALSE,1,"awaac",2017-04-22 05:14:01,FALSE,"855649562954018817","855650879592116225","73094269","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awaac",0,FALSE,FALSE,NA,NA
"@InxsyS marijuana is legal in my state",FALSE,2,"InxsyS",2017-04-22 05:13:50,FALSE,"855649973203087360","855650831659446272","25720057","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","finafyr",0,FALSE,FALSE,NA,NA
"Do you guys remember the firsst time you smelt ""marijuana""¿",FALSE,0,NA,2017-04-22 05:13:15,FALSE,NA,"855650685504942080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","998_503",0,FALSE,FALSE,NA,NA
"---- PROPAGANDA AT IT'S FINEST ----
THIS IS TOTAL BULLSHIT  another corporate ""for profit institution"" who makes... https://t.co/Vwkrk3IAsh",FALSE,0,NA,2017-04-22 05:13:04,FALSE,NA,"855650638591610880",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Irp_snerple",0,FALSE,FALSE,NA,NA
"#ThingsToBeAshamedOf
Choosing #alcohol over #marijuana",FALSE,0,NA,2017-04-22 05:13:01,FALSE,NA,"855650627183050752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JamieShanita",0,FALSE,FALSE,NA,NA
"Marijuana industry could be worth $50 billion annually by 2026 https://t.co/YvC8xqXR8H",FALSE,0,NA,2017-04-22 05:13:01,FALSE,NA,"855650626277081088",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DataCannabis",0,FALSE,FALSE,NA,NA
"getting paid an entire work day thinking up Canada based marijuana puns",FALSE,0,NA,2017-04-22 05:13:00,FALSE,NA,"855650625484341248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gammillionare",0,FALSE,FALSE,NA,NA
"@billmaher #MakeAmericaGreatAgain grow marijuana, it produces twice as much oxygen as a mature tree!",FALSE,0,"billmaher",2017-04-22 05:13:00,FALSE,"855114692292861953","855650624867885056","19697415","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ALWright31",0,FALSE,FALSE,NA,NA
"4/22/17 - I'll be recording my #Podcast Live at @420fest. Topics: @recordstoreday #earthday &amp; #marijuana #reform @WeedFeed - Can. Not. Wait.",FALSE,0,NA,2017-04-22 05:12:42,FALSE,NA,"855650546971291648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StoneOnAir",0,FALSE,FALSE,NA,NA
"The latest #TORONTO DRUG WIRE! https://t.co/TrQyXVpxyU Thanks to @VMastery @VnulletinReborn @hempinvestments #marijuana #toronto",FALSE,0,NA,2017-04-22 05:12:28,FALSE,NA,"855650487181467650",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","drug_wire",0,FALSE,FALSE,NA,NA
"DEA should reschedule marijuana.That doesn’t solve all of our issues, but at least it allows for medicinal use, testing.",FALSE,10,NA,2017-04-22 05:11:08,FALSE,NA,"855650153180655618",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InxsyS",3,FALSE,FALSE,NA,NA
"My hair is a rainbow but
I must have an obsession
Cause marijuana is the only thing
That cures my crippling depression

Happy 420",FALSE,0,NA,2017-04-22 05:10:23,FALSE,NA,"855649964856197120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BuilderOSwag",0,FALSE,FALSE,NA,NA
"I went outside to my car and I got slapped in the face by the smell of marijuana <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-04-22 05:09:13,FALSE,NA,"855649670248316929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BreendaDreams",0,FALSE,FALSE,NA,NA
"The Exhaustive List Of Everyone Who's Died Of A Marijuana Overdose https://t.co/l4DcNDw8Yz",FALSE,0,NA,2017-04-22 05:09:04,FALSE,NA,"855649632130662400",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","cannabisreader",0,FALSE,FALSE,NA,NA
"#StockTip - $UBQU is the hottest #weedstock right now &gt; https://t.co/MXTJf14cPK @wolfofweedst $KSHB $SRNA  $AXIM  #marijuana",FALSE,0,NA,2017-04-22 05:08:11,FALSE,NA,"855649411434598400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","T_O_Broker",0,FALSE,FALSE,NA,NA
"Marijuana is only a gateway drug if you're weak minded",FALSE,2,NA,2017-04-22 05:05:54,FALSE,NA,"855648836563468288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boomershine_56",0,FALSE,FALSE,NA,NA
"How much of this is due to the change in marijuana laws? https://t.co/QVcgzD3AbG #zagmedia370",FALSE,0,NA,2017-04-22 05:05:32,FALSE,NA,"855648743483260928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JeffreyCampo",0,FALSE,FALSE,NA,NA
"@senrobportman Have you seen studies calling marijuana an 'exit' drug for opioids? Was reading about it with the hullabaloo with 4/20.",FALSE,0,"senrobportman",2017-04-22 05:04:17,FALSE,"855454583635587072","855648429850193921","18915145","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thea_johnston",0,FALSE,FALSE,NA,NA
"As marijuana smoke hold my lungs captive.",FALSE,0,NA,2017-04-22 05:02:28,FALSE,NA,"855647974650777600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CHances_andRISk",0,FALSE,FALSE,NA,NA
"“The DEA has lost its moral authority”: Rep. Jared Polis pulls no punches in exclusive interview
https://t.co/YProQJBPae",FALSE,3,NA,2017-04-22 05:01:51,FALSE,NA,"855647816907149312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InxsyS",1,FALSE,FALSE,NA,NA
"#LivePD i'm going to sleep like a baby tonight knowing they got those marijuana smokers off the street <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>",FALSE,0,NA,2017-04-22 05:01:43,FALSE,NA,"855647783130365952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ggizzle86",0,FALSE,FALSE,NA,NA
"@squeaksqueaksq @atthespeedofwag You can put marijuana in vape pens, old Speedweed here took a good trip.",FALSE,1,"squeaksqueaksq",2017-04-22 05:01:26,FALSE,"855610547009716224","855647712766816257","793571385901584385","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rokakakasbest",0,FALSE,FALSE,NA,NA
"420 Revelers At Golden Gate Park Leave Behind Tons Of Trash « CBS San Francisco https://t.co/2UGMaaI8cp",FALSE,0,NA,2017-04-22 05:01:02,FALSE,NA,"855647612141043712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","truckster1",0,FALSE,FALSE,NA,NA
"#Dtphx didn't disappoint on 420. https://t.co/YMsxFUETaH",FALSE,0,NA,2017-04-22 05:00:01,FALSE,NA,"855647354971717632",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PHXMusicNews",0,FALSE,FALSE,NA,NA
"......  they catch a guy outside of Denny's with marijuana in his car.",FALSE,0,NA,2017-04-22 04:59:18,FALSE,NA,"855647175887523841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kramsey1225",0,FALSE,FALSE,NA,NA
"&lt;unknown&gt; - Noreaga - Married To Marijuana (High Quality) -Listen NOW https://t.co/FHdIUGbsq5",FALSE,0,NA,2017-04-22 04:59:09,FALSE,NA,"855647139531239425",NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>","Elev8tionRadio",0,FALSE,FALSE,NA,NA
"@evelenat7 1.Marijuana usage isn't immoral

2.Did you know you can get arrested for feeding homeless people?

3.Pro… https://t.co/ABBdm6XQX7",FALSE,0,"evelenat7",2017-04-22 04:58:51,TRUE,"855616886872178689","855647063572439041","342433063","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimGood13",0,FALSE,FALSE,NA,NA
"“Medical marijuana could save $1 billion for Medicaid, study shows” – Washington Examiner  https://t.co/8AWjXLDXjz",FALSE,0,NA,2017-04-22 04:58:01,FALSE,NA,"855646851583713280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpellmanNaomi",0,FALSE,FALSE,NA,NA
"@Echinanews devil kept on pleasing since the long time pleasing devil worshiper and now while I rolling a joint of marijuana",FALSE,0,"Echinanews",2017-04-22 04:57:10,FALSE,NA,"855646636948602880","338736117","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LibradoBanuelo3",0,FALSE,FALSE,NA,NA
"Marijuana extract could soon be legal for Indiana epilepsy patients https://t.co/juNnNIjP9L",FALSE,0,NA,2017-04-22 04:57:01,FALSE,NA,"855646602878431233",NA,"<a href=""http://toplocalnow.com/us/indianapolis"" rel=""nofollow"">Indianapolis Now</a>","IndianapolisCP",0,FALSE,FALSE,NA,NA
"@GANJINTHENFL Here's some Medical Marijuana Info That May Help https://t.co/kVDsN2Wtfc",FALSE,0,"GANJINTHENFL",2017-04-22 04:57:01,FALSE,"855484942398222337","855646599103619073","853991646891044864","<a href=""http://browsebuysavings.com"" rel=""nofollow"">philo3</a>","PhiloStoney",0,FALSE,FALSE,NA,NA
"Where is pot legal? A look at shifting US marijuana policy - Aurora Sentinel https://t.co/FPwobGUS2i #marijuana",FALSE,0,NA,2017-04-22 04:57:00,FALSE,NA,"855646597300072448",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","summerofsalvia",0,FALSE,FALSE,NA,NA
"@KamalaHarris @3jindismay Lining the pockets of people affiliated with private prisons. Of course they're against l… https://t.co/OZLYyyTTdF",FALSE,2,"KamalaHarris",2017-04-22 04:56:19,TRUE,"855562881999482880","855646425941757954","30354991","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Firehorsegirly",0,FALSE,FALSE,NA,NA
"#followme the #voice of #maines #Millennial #marijuana #medical #advocates and #activists",FALSE,1,NA,2017-04-22 04:56:08,FALSE,NA,"855646379703758848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LilVacationland",0,FALSE,FALSE,NA,NA
"I feel if those who are against marijuana would try it, they'd be like ""oh ok. Yeah ok. You got us here. You're good.""
But no. No one will.",FALSE,8,NA,2017-04-22 04:54:38,FALSE,NA,"855646000509329408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InVisiHole",3,FALSE,FALSE,NA,NA
"he ended up smoking the entire pack of marijuana cigarettes.",FALSE,0,NA,2017-04-22 04:53:37,FALSE,NA,"855645743469678592",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","IWGOTDamBot",0,FALSE,FALSE,NA,NA
"I do NOT support marijuana leagalization in Canada.",FALSE,0,NA,2017-04-22 04:51:55,FALSE,NA,"855645316216967168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsjadabrownxo",0,FALSE,FALSE,NA,NA
"GUYYYSSSS IF YOU LIKE happy upbeat EDM

Marijuana Breath by Adam Jensen is littttttyyyyyyyyy<ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2728><U+2728><U+2728><ed><U+00A0><U+00BC><ed><U+00BC><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>",FALSE,0,NA,2017-04-22 04:51:42,FALSE,NA,"855645264509517824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bumblee_bree",0,FALSE,FALSE,NA,NA
"4/20 Smoke Sesh in a Medical Marijuana Collective! HAPPY 420!!!!!!!! Thanks to Wolfie, Omar, and Shazil for helping… https://t.co/mQGp3VHgWT",FALSE,0,NA,2017-04-22 04:51:22,FALSE,NA,"855645178429939713",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","weedtronic",0,FALSE,FALSE,NA,NA
"A stoned haiku:

Here Friday night comes. SpongeBob and marijuana. There Friday night goes.",FALSE,2,NA,2017-04-22 04:50:57,FALSE,NA,"855645073471569920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joe_blunts",0,FALSE,FALSE,NA,NA
"Memo to Homeland Security: Marijuana is not a gateway drug. Science says so. https://t.co/Tei8PhQx5R",FALSE,0,NA,2017-04-22 04:47:54,FALSE,NA,"855644305666351104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meow2you",0,FALSE,FALSE,NA,NA
"@femmefxiry In some people marijuana can lead to anxiety and paranoia. <ed><U+00A0><U+00BE><ed><U+00B4><U+0093>",FALSE,0,"femmefxiry",2017-04-22 04:46:45,FALSE,"855642845566427136","855644018457194499","827586908150697984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","then_there_was",0,FALSE,FALSE,NA,NA
"How was your 4/20? Let’s take it into the weekend! -°-°-°-
#marijuana #stonergir… https://t.co/lavoaY2AHy°-°-°-marijuana-stonergir/",FALSE,0,NA,2017-04-22 04:46:08,FALSE,NA,"855643863473672193",NA,"<a href=""http://www.pacificbeachmarijuana.org"" rel=""nofollow"">WPAutomatic-PBM</a>","PacificBeachMJ",0,FALSE,FALSE,NA,NA
"Retweeted CentralFlorida NORML (@CFLNORML):

Wall Street Analyst on 420: People Are Picking Marijuana Over... https://t.co/FsUxjpXwPL",FALSE,0,NA,2017-04-22 04:45:45,FALSE,NA,"855643763640848384",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DJWarrenYoung",0,FALSE,FALSE,NA,NA
"Potent legislative mix of cold beer, marijuana and vaping lands on Gov. Holcomb's desk https://t.co/juNnNIjP9L",FALSE,0,NA,2017-04-22 04:45:03,FALSE,NA,"855643589099094016",NA,"<a href=""http://toplocalnow.com/us/indianapolis"" rel=""nofollow"">Indianapolis Now</a>","IndianapolisCP",0,FALSE,FALSE,NA,NA
"@KGWNews @OregonGovBrown Reallocate marijuana money! If I have to put up with potheads, then I don't want to sacrifice services or be taxed!",FALSE,0,"KGWNews",2017-04-22 04:44:37,FALSE,"855623007800131584","855643481930317825","14185814","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","burtongirlpb",0,FALSE,FALSE,NA,NA
"Smoking marijuana is illegal but drinking alcohol isn't when the side effects for being drunk is far more egregious than being high...",FALSE,0,NA,2017-04-22 04:43:31,FALSE,NA,"855643205542477824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SUZ3Y",0,FALSE,FALSE,NA,NA
"I-Team: Hernandez Had Bible Verse On Forehead, May Have Smoked Synthetic Marijuana Before Death - CBS Boston / WBZ https://t.co/wfz179l3xN…",FALSE,0,NA,2017-04-22 04:43:05,FALSE,NA,"855643094888435712",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SpiceAddiction",0,FALSE,FALSE,NA,NA
"Sign it if you live in Mo https://t.co/pJw9mD5OS0",FALSE,0,NA,2017-04-22 04:42:25,FALSE,NA,"855642925459550208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","B_Side_Leve1",0,FALSE,FALSE,NA,NA
"""drug overdose"" = 0% from #marijuana
https://t.co/dGLpQHRe8S",FALSE,0,NA,2017-04-22 04:41:32,FALSE,NA,"855642703148851200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ginsengity",0,FALSE,FALSE,NA,NA
"in need of some marijuana <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-04-22 04:41:15,FALSE,NA,"855642631908544512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tristennj_",0,FALSE,FALSE,NA,NA
"#NowOnAir @UCoastRadio #Musicstation ""Bitches N Marijuana"" by @chrisbrown @Tyga ft.@ScHoolboyQ #TappahannockVA #GardenaCA #LA #hiphop #rnb",FALSE,0,NA,2017-04-22 04:40:29,FALSE,NA,"855642441805815809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UCoastRadio",0,FALSE,FALSE,NA,NA
"@TRASH_MOBB You sound depressed. Eat some ice cream and smoke a bowl of marijuana, it'll help.",FALSE,0,"TRASH_MOBB",2017-04-22 04:39:30,FALSE,"855563721166409728","855642193993662464","2772354229","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naughty_edamame",0,FALSE,FALSE,NA,NA
