"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1cc POEM (Texas Outlaw Poet) POEMFILM w/ DJ WEED... https://t.co/NloSuqHBVk",FALSE,0,NA,2017-04-25 20:52:51,FALSE,NA,"856974307452370944",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","texcellentrebel",0,FALSE,FALSE,NA,NA
"SKITZER PAD (Texas Outlaw Poet) POEMFILM w/ DJ WEED... https://t.co/0i86aL9mik",FALSE,0,NA,2017-04-25 20:52:46,FALSE,NA,"856974286518603776",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","texcellentrebel",0,FALSE,FALSE,NA,NA
"ROADMASTER’S TRANSPORT CO. (Texas Outlaw Poet) POEMFILM w/ DJ WEED... https://t.co/tgmREgZ94Z",FALSE,0,NA,2017-04-25 20:52:41,FALSE,NA,"856974266713088000",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","texcellentrebel",0,FALSE,FALSE,NA,NA
"Made a pair of high heels out of weed infused gelatin",FALSE,0,NA,2017-04-25 20:52:38,FALSE,NA,"856974254176440321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghostherbs",0,FALSE,FALSE,NA,NA
"PSYCHEDELIC BUS TRIP (Texas Outlaw Poet) POEMFILM w/ DJ WEED... https://t.co/3dmGJGCgFG",FALSE,0,NA,2017-04-25 20:52:37,FALSE,NA,"856974250539859968",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","texcellentrebel",0,FALSE,FALSE,NA,NA
"@TheAuthorGuy lots out doing yard work recently...thanks to you everyone I see with a weed whacker brings me a welcome chuckle #Lust <ed><U+00A0><U+00BE><ed><U+00B6><U+008E>",FALSE,0,"TheAuthorGuy",2017-04-25 20:52:36,FALSE,NA,"856974243313049600","25893353","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sgarz3",0,FALSE,FALSE,NA,NA
"Havin early signs of arthritis and a chorionic pain disorder on top of have the worst anxiety and insomnia with weed all that cease to exist",FALSE,0,NA,2017-04-25 20:52:33,FALSE,NA,"856974231954903041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BassheadVi",0,FALSE,FALSE,NA,NA
"Dancehall draw crowd, Carnival draw crowd so you don't think a weed festival will if you plan it properly&amp;throw those into it(1/2)",FALSE,0,"justmebrand",2017-04-25 20:52:32,FALSE,"856973622342275072","856974227337097216","2823557369","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","justmebrand",0,FALSE,FALSE,NA,NA
"Weed Firm 2: Back to College. Check out the famous weed growing ghttp://m.onelink.me/e3ffe97a #WeedFirm",FALSE,0,NA,2017-04-25 20:52:24,FALSE,NA,"856974195682660354",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SHAWNG_CGMG",0,FALSE,FALSE,NA,NA
"I need ta hit my weed",FALSE,0,NA,2017-04-25 20:52:13,FALSE,NA,"856974147234152448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blackkThaTRUTH",0,FALSE,FALSE,NA,NA
"@TheRealBobofe @ebnetboy weed",FALSE,0,"TheRealBobofe",2017-04-25 20:52:09,FALSE,"856595429496107008","856974131497140224","2541341758","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pripvap",0,FALSE,FALSE,NA,NA
"weed from Lesotho you guys <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2017-04-25 20:52:01,FALSE,NA,"856974098752307201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_lungelom",0,FALSE,FALSE,NA,NA
"I just lost 2 followers is it because I tweeted about weed I'm sorry",FALSE,0,NA,2017-04-25 20:51:58,FALSE,NA,"856974085708025856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HEXFUCK",0,FALSE,FALSE,NA,NA
"A Brief, Paranoid History of Anti-Weed PSAs
https://t.co/JPdbfFeLse",FALSE,0,NA,2017-04-25 20:51:37,FALSE,NA,"856973996411191296",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","droolindog",0,FALSE,FALSE,NA,NA
"Big busy road. Guy using an industrial weed whacker on large corporate lot. He had wide black sideburns and gold Elvis shades. No jumpsuit.",FALSE,0,NA,2017-04-25 20:51:32,FALSE,NA,"856973975305551872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatNeilGuy",0,FALSE,FALSE,NA,NA
"if ferne mccann didn't know her bf had guns and a weed farm in his gaff then ma name is pope francis",FALSE,0,NA,2017-04-25 20:51:31,FALSE,NA,"856973971547410432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robbie1848",0,FALSE,FALSE,NA,NA
"my roommate googled ""smoke so much weed your throat gets dry""",FALSE,0,NA,2017-04-25 20:51:30,FALSE,NA,"856973967315349504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_dangeruss_",0,FALSE,FALSE,NA,NA
"@Savannah_Paul46 Good weed?",FALSE,1,"Savannah_Paul46",2017-04-25 20:51:23,FALSE,"856973708228952064","856973937477009409","1010563303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Madi_Admire",0,FALSE,FALSE,NA,NA
"dreamt that a drunk Katy perry gave me her weed, dad gave me muse tickets to go with my mom but then we missed it so we went to Cuba instead",FALSE,2,NA,2017-04-25 20:51:18,FALSE,NA,"856973916429889536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","riinkv",0,FALSE,FALSE,NA,NA
"Yo, check it, Call Lil' Cease / Tell that muh'fucker to bring me some muh'fuckin weed for this hospital.",FALSE,0,NA,2017-04-25 20:51:12,FALSE,NA,"856973891335446528",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","triumphantgreg",0,FALSE,FALSE,NA,NA
"Weed would be legal on a federal but then they might have to explain all the life sentences they gave to black men for having it <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2642><U+FE0F>",FALSE,0,NA,2017-04-25 20:51:09,FALSE,NA,"856973881822916608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elfattomatto",0,FALSE,FALSE,NA,NA
