"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"my rooms smells sm like weed why",FALSE,0,NA,2018-02-23 06:31:14,FALSE,NA,"966923386583576576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oddlovecircIe",0,FALSE,FALSE,NA,NA
"On god I was just sleep for hours <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> the weed be havin me Istg <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BC><ed><U+00BD><U+0083>",FALSE,0,NA,2018-02-23 06:31:04,FALSE,NA,"966923342769897473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Jassmine__",0,FALSE,FALSE,NA,NA
"""Smoke weed but get your shit done."" <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> ~@TivaKing1 #marijuana #quote",FALSE,0,NA,2018-02-23 06:30:52,FALSE,NA,"966923296028573696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marijuananomad",0,FALSE,FALSE,NA,NA
"I told myself I wasn’t gonna spend anymore money on weed till tomorrow bc I’ve spent like $250 on weed in the past… https://t.co/nRvx4r3NrS",FALSE,0,NA,2018-02-23 06:30:25,TRUE,NA,"966923179099738112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrunkOffLife",0,FALSE,FALSE,NA,NA
"Stormy weather, like a feather, I take it lightly, yeah. We smoke together, weed forever, we make the same mistakes.",FALSE,0,NA,2018-02-23 06:30:19,FALSE,NA,"966923154101649410",NA,"<a href=""http://pream.org"" rel=""nofollow"">prossbot</a>","prossbot",0,FALSE,FALSE,NA,NA
"@markiplier I thought it was weed",FALSE,0,"markiplier",2018-02-23 06:30:15,FALSE,"966331769862565888","966923136947036160","517077573","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeorgeDaMan1",0,FALSE,FALSE,NA,NA
"@amandalynnd_ And smoked her out w my weed while I was knocked out in his bed w no clue like I really was not shit",FALSE,1,"amandalynnd_",2018-02-23 06:30:09,FALSE,"966922455280332801","966923112989147136","3160179402","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashley62299",0,FALSE,FALSE,NA,NA
"@AMike4761 @4originalintent Buy fleet of trucks or buses.  Offer the homeless money, foods, weed, and a a scag if t… https://t.co/pE1G2BZgfR",FALSE,0,"AMike4761",2018-02-23 06:29:42,TRUE,"966663910899187717","966922999331921920","2767680652","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OttoKurect",0,FALSE,FALSE,NA,NA
"Hm. If I become an expert at this, maybe my next name can be Weed-cutter?",FALSE,0,NA,2018-02-23 06:29:35,FALSE,NA,"966922970995159040",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ForgetfulBlade",0,FALSE,FALSE,NA,NA
"@odshek @mehdi_nisar1 Ye weed peeta h kya promotion ke samay<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Ek outsider card khelta h doosra brainless card",FALSE,0,"odshek",2018-02-23 06:29:05,FALSE,"966624784921563136","966922843349909510","166170557","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Avenger_RKF",0,FALSE,FALSE,NA,NA
"@e_harmonee Smh. Let me go back to smoking my weed in peace .",FALSE,0,"e_harmonee",2018-02-23 06:29:04,FALSE,"966922181417381889","966922842527825920","92404499","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Speaker_boXxX",0,FALSE,FALSE,NA,NA
"everyone named cooper smokes weed",FALSE,2,NA,2018-02-23 06:29:01,FALSE,NA,"966922827570925568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chipotlhey",0,FALSE,FALSE,NA,NA
"Going to Weed California for spring break and I can’t wait!!!!<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>",FALSE,0,NA,2018-02-23 06:28:50,FALSE,NA,"966922781500690432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karrenn09",0,FALSE,FALSE,NA,NA
"@stirthepot7 Lol. This step has been tried since i was 13. Before weed. During. After. And yet again. 

Im really t… https://t.co/iDrrszFJyt",FALSE,0,"stirthepot7",2018-02-23 06:28:37,TRUE,"966921996134113280","966922726693720065","3226102893","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lonegungal",0,FALSE,FALSE,NA,NA
