"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I’m actually going crazy without weed",FALSE,0,NA,2018-03-03 11:16:47,FALSE,NA,"969894351949180928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imlesbianing",0,FALSE,FALSE,NA,NA
"@karlminns @Sozzinski Lol more racists folks coming out the wood work. These poster defintely know how to trigger r… https://t.co/tTEvBE5I1j",FALSE,0,"karlminns",2018-03-03 11:16:20,TRUE,"969893570630111233","969894236538720256","116916107","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xtrapromo",0,FALSE,FALSE,NA,NA
"Daaaaamn weed had me outta here <ed><U+00A0><U+00BD><ed><U+00BA><U+0080>",FALSE,1,NA,2018-03-03 11:16:07,FALSE,NA,"969894182339964928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jada_Armani",0,FALSE,FALSE,NA,NA
"australian culture is waking up at 2am to go smoke weed in the only toilet block on leadership camp while the teachers are asleep",FALSE,0,NA,2018-03-03 11:16:05,FALSE,NA,"969894175310147584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BOOGIELlVE",0,FALSE,FALSE,NA,NA
"2 poor Descision in a single Inning. 
He's on high weed",FALSE,0,"beingsudhanshu_",2018-03-03 11:16:04,FALSE,"969893268275122176","969894169840828417","818177034706767872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beingsudhanshu_",0,FALSE,FALSE,NA,NA
"Noses weed red! oubliets are true",FALSE,0,NA,2018-03-03 11:15:43,FALSE,NA,"969894082452557826",NA,"<a href=""http://example.com/"" rel=""nofollow"">a dude</a>","donroud",0,FALSE,FALSE,NA,NA
"you guys i m so happy, saturday , no work !! 12.12 pm, got a bit of weed, heheeee, just enough for one little bit of green dream ;o))",FALSE,0,NA,2018-03-03 11:13:34,FALSE,NA,"969893542612099074",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BelgianJunkies",0,FALSE,FALSE,NA,NA
"Kush and orange was the best mixtape to me growing up dam I smoked a shit ton of weed.",FALSE,0,NA,2018-03-03 11:13:27,FALSE,NA,"969893513071677441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cantookie636",0,FALSE,FALSE,NA,NA
"@HarboroAbbo @Timbos1227 He’s spotted a weed",FALSE,0,"HarboroAbbo",2018-03-03 11:13:16,FALSE,"969891260235436034","969893467177607169","1150964113","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tonywalks_1965",0,FALSE,FALSE,NA,NA
"@KingAlfreddd @MissAlice_94 I'm not telling myself anything. I've smoked weed heavily and then stopped completely a… https://t.co/GCYee2lbbJ",FALSE,0,"KingAlfreddd",2018-03-03 11:13:09,TRUE,"969891384525279234","969893435829313536","2967694684","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chickinnnn",0,FALSE,FALSE,NA,NA
