"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I just wanna know why a towelette runs an AMERICAN weed whacker .",FALSE,0,NA,2017-12-30 18:49:11,FALSE,NA,"947177765450715136",NA,"<a href=""https://twitter.com/ajpalmerbot"" rel=""nofollow"">ajpalmerbot</a>","ajpalmerbot",0,FALSE,FALSE,NA,NA
"To be Honest...I feel some kinda way about WEED being legal in Cali on Monday...I mean so many friends and relative… https://t.co/r04SHI85uL",FALSE,0,NA,2017-12-30 18:49:10,TRUE,NA,"947177759016546305",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThrowbacShow",0,FALSE,FALSE,NA,NA
"@TalibKweli @MarsTeaV @diabolichiphop Now I'm gonna go smoke some weed and have a good rest of my day. I suggest u do the same.",FALSE,0,"Stanny_duckie",2017-12-30 18:49:07,FALSE,"947177392149356544","947177748103139328","929594301310558208","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Stanny_duckie",0,FALSE,FALSE,NA,NA
"@EmeraldZoo @Calrtipper @tripprrr thats sweet , so simple and yet .. elegant .. they were hearts blowing in the win… https://t.co/ADCUVUhh3g",FALSE,0,"EmeraldZoo",2017-12-30 18:49:03,TRUE,"947175337003073537","947177732491923458","789642890884501504","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmeriCannaBlunt",0,FALSE,FALSE,NA,NA
"Weed and lunch",FALSE,0,NA,2017-12-30 18:49:02,FALSE,NA,"947177725902585857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j0syph",0,FALSE,FALSE,NA,NA
"@Rosie Yes we will.  We will grow stronger and smarter united, to weed out every rotten apple along the way.… https://t.co/Eo9uLk9jRV",FALSE,0,"Rosie",2017-12-30 18:48:50,TRUE,"947170488572399616","947177678666387457","25203361","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bernade30132774",0,FALSE,FALSE,NA,NA
"@deadndeleted 420 smoke weed st",FALSE,0,"deadndeleted",2017-12-30 18:48:49,FALSE,"947177578783215618","947177673356402689","777033170810236932","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ya_boy_moondog",0,FALSE,FALSE,NA,NA
"someone downstairs keeps smoking weed. which would be fine, except that it makes my kitchen smell like it and i hate the smell of weed",FALSE,0,NA,2017-12-30 18:48:37,FALSE,NA,"947177622785744896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pandagirlmb",0,FALSE,FALSE,NA,NA
"@Mr_twotone @TonyHookxxx I don’t take cream pies from anyone but my partner but Weed is always good",FALSE,1,"Mr_twotone",2017-12-30 18:48:36,FALSE,"947143260064989185","947177618893307904","753732996188868608","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalistaRoxxx",0,FALSE,FALSE,NA,NA
"Smoking weed help me take away the pain cause I’m hopeless <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>",FALSE,0,NA,2017-12-30 18:48:36,FALSE,NA,"947177617614098432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealRico5",0,FALSE,FALSE,NA,NA
